Date,Expiry,Strike,Returns,OV,OV-Mean,Ratio
06-Jan-2020,30-Jan-2020,150,23.56687898089172,2.378378378378428,77.05135135135129,0.03086744536813003
07-Jan-2020,30-Jan-2020,150,47.972972972972954,40.0,65.8261261261261,0.6076614613984428
17-Jan-2020,30-Jan-2020,150,-12.7962085308057,88.21428571428572,182.1400966183575,0.4843210657734701
20-Jan-2020,30-Jan-2020,150,-21.818181818181817,41.818181818181856,147.54485852311942,0.2834268997020265
21-Jan-2020,30-Jan-2020,150,-30.120481927710852,17.550000000000026,97.7886002886003,0.17946877190393648
22-Jan-2020,30-Jan-2020,150,10.280373831775714,11.906976744186005,49.194155844155866,0.2420404728949226
23-Jan-2020,30-Jan-2020,150,8.264462809917356,19.366666666666696,23.758386187455965,0.8151507646126224
27-Jan-2020,30-Jan-2020,150,-81.4814814814815,-1.2105263157894797,27.281690660760443,-0.044371381922110605
