"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","02-Mar-2022","28-Apr-2022","PE","35000","1238.75","1789.25","1238.75","1532.8","1449","1532.8","1516","13876","611","37025","7525","35372.8"
"BANKNIFTY","03-Mar-2022","28-Apr-2022","PE","35000","1328","1720","1216.85","1612.5","1640","1612.5","1012","9247.33","392.33","39975","2950","34944.3"
"BANKNIFTY","04-Mar-2022","28-Apr-2022","PE","35000","1749.95","2034.3","1567.35","1853.45","1909.55","1853.45","1139","10484.17","517.92","42250","2275","34407.8"
"BANKNIFTY","07-Mar-2022","28-Apr-2022","PE","35000","2349","3373.45","2300","2823.85","2780.95","2823.85","832","7857.13","577.13","39775","-2475","32871.25"
"BANKNIFTY","08-Mar-2022","28-Apr-2022","PE","35000","2930","3360","2536","2620.3","2605.5","2620.3","547","5185.52","399.27","36825","-2950","-"
"BANKNIFTY","09-Mar-2022","28-Apr-2022","PE","35000","2628.15","2732.25","2088.4","2125.8","2159.2","2125.8","544","5100.03","340.03","31700","-5125","33815.45"
"BANKNIFTY","10-Mar-2022","28-Apr-2022","PE","35000","1597.7","1918","1256.7","1725.05","1779.25","1725.05","2272","20703.72","823.72","39125","7425","34475.6"
"BANKNIFTY","11-Mar-2022","28-Apr-2022","PE","35000","1866.3","1899.25","1560","1687.2","1690","1687.2","556","5101.94","236.94","38800","-325","-"
"BANKNIFTY","14-Mar-2022","28-Apr-2022","PE","35000","1494.05","1622.35","1191","1239.3","1209.95","1239.3","4535","41246.05","1564.8","66350","27550","-"
"BANKNIFTY","15-Mar-2022","28-Apr-2022","PE","35000","1176.65","1510.05","1080","1364.6","1425","1364.6","4654","42172.23","1449.73","84725","18375","-"
"BANKNIFTY","16-Mar-2022","28-Apr-2022","PE","35000","1142","1142","958.6","976.75","980","976.75","2282","20552.13","584.63","87525","2800","35748.25"
"BANKNIFTY","17-Mar-2022","28-Apr-2022","PE","35000","736.9","736.9","628.15","668.15","677","668.15","4252","37905.13","700.13","112625","25100","-"
"BANKNIFTY","21-Mar-2022","28-Apr-2022","PE","35000","592.8","833.3","590.75","801.65","789.5","801.65","5069","45331.13","977.38","125825","13200","-"
"BANKNIFTY","22-Mar-2022","28-Apr-2022","PE","35000","817.95","1030","610","657.6","613.95","657.6","8185","73307.43","1688.68","150675","24850","-"
"BANKNIFTY","23-Mar-2022","28-Apr-2022","PE","35000","560.05","790","530","759.15","782.05","759.15","5440","48526.5","926.5","159850","9175","-"
"BANKNIFTY","24-Mar-2022","28-Apr-2022","PE","35000","925","1040","721.05","975.2","989.15","975.2","6860","61626.4","1601.4","147650","-12200","-"
"BANKNIFTY","25-Mar-2022","28-Apr-2022","PE","35000","993.95","1148.4","899.95","1011.95","958.3","1011.95","8270","74525.4","2162.9","168625","20975","-"
"BANKNIFTY","28-Mar-2022","28-Apr-2022","PE","35000","973.5","1197.5","796.2","824","800.05","824","10488","94451.3","2681.3","173150","4525","-"
"BANKNIFTY","29-Mar-2022","28-Apr-2022","PE","35000","743.95","888","686.05","736.25","690","736.25","7721","69092.12","1533.37","185050","11900","-"
"BANKNIFTY","30-Mar-2022","28-Apr-2022","PE","35000","650","656.05","527.15","534.6","537.05","534.6","10158","90335.83","1453.33","184025","-1025","36334.3"
