"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","02-Mar-2022","28-Apr-2022","CE","35000","2110.25","2170","1879.1","2112.3","2130.05","2112.3","632","5851.57","321.57","9325","6125","35372.8"
"BANKNIFTY","03-Mar-2022","28-Apr-2022","CE","35000","2199.95","2220","1700","1815.85","1810.4","1815.85","644","5938.59","303.59","13250","3925","34944.3"
"BANKNIFTY","04-Mar-2022","28-Apr-2022","CE","35000","1500.35","1865","1360","1489.8","1479.3","1489.8","1072","9794.14","414.14","19375","6125","34407.8"
"BANKNIFTY","07-Mar-2022","28-Apr-2022","CE","35000","984.8","1075.95","839.2","912.45","900.55","912.45","1466","13160.83","333.33","18700","-675","32871.25"
"BANKNIFTY","08-Mar-2022","28-Apr-2022","CE","35000","840.05","999.45","769.95","975.6","951","975.6","1355","12154.58","298.33","28100","9400","-"
"BANKNIFTY","09-Mar-2022","28-Apr-2022","CE","35000","951.05","1169","910","1133.05","1135.95","1133.05","2361","21267.23","608.48","29750","1650","33815.45"
"BANKNIFTY","10-Mar-2022","28-Apr-2022","CE","35000","1530","1751.35","1285.05","1390.4","1348","1390.4","3017","27561.05","1162.3","35250","5500","34475.6"
"BANKNIFTY","11-Mar-2022","28-Apr-2022","CE","35000","1260.65","1588.75","1240.75","1400.1","1409","1400.1","1288","11741.02","471.02","42775","7525","-"
"BANKNIFTY","14-Mar-2022","28-Apr-2022","CE","35000","1408.95","1760.7","1390","1681","1708.5","1681","3225","29491.38","1272.63","52450","9675","-"
"BANKNIFTY","15-Mar-2022","28-Apr-2022","CE","35000","1720","1839.85","1360","1507.25","1478.8","1507.25","2954","27082.56","1235.06","70950","18500","-"
"BANKNIFTY","16-Mar-2022","28-Apr-2022","CE","35000","1777.05","1899","1750","1860.55","1838.95","1860.55","1122","10330.96","513.46","66575","-4375","35748.25"
"BANKNIFTY","17-Mar-2022","28-Apr-2022","CE","35000","2245.05","2302","1989.3","2172.6","2158.8","2172.6","1071","9963.25","592","61475","-5100","-"
"BANKNIFTY","21-Mar-2022","28-Apr-2022","CE","35000","2070","2128.6","1880.2","1973.9","1995","1973.9","854","7898.35","425.85","54350","-7125","-"
"BANKNIFTY","22-Mar-2022","28-Apr-2022","CE","35000","1850.95","2294.05","1619.7","2228.45","2288.15","2228.45","1500","13822.35","697.35","53025","-1325","-"
"BANKNIFTY","23-Mar-2022","28-Apr-2022","CE","35000","2354.7","2443.95","2019.4","2049.05","2030.7","2049.05","484","4500.87","265.87","53725","700","-"
"BANKNIFTY","24-Mar-2022","28-Apr-2022","CE","35000","1737","1988","1684.95","1732.25","1719","1732.25","1233","11338.34","549.59","53850","125","-"
"BANKNIFTY","25-Mar-2022","28-Apr-2022","CE","35000","1748.15","1763","1541.55","1675.65","1725.55","1675.65","1845","16906.85","763.1","61525","7675","-"
"BANKNIFTY","28-Mar-2022","28-Apr-2022","CE","35000","1657.2","1806.1","1412","1783.35","1800","1783.35","5948","54357.59","2312.59","81975","20450","-"
"BANKNIFTY","29-Mar-2022","28-Apr-2022","CE","35000","1851.85","1871.9","1542.15","1779.85","1821.7","1779.85","1482","13600.15","632.65","78050","-3925","-"
"BANKNIFTY","30-Mar-2022","28-Apr-2022","CE","35000","1878.05","2048.15","1844.85","1971.2","1950.1","1971.2","1620","14970.15","795.15","72125","-5925","36334.3"
"BANKNIFTY","31-Mar-2022","28-Apr-2022","CE","35000","1950","2120","1936.35","2005.75","1987","2005.75","1112","10290.07","560.07","74425","2300","-"
"BANKNIFTY","01-Apr-2022","28-Apr-2022","CE","35000","1940","2493","1866.9","2464.15","2493","2464.15","2103","19582.5","1181.25","59325","-15100","-"
"BANKNIFTY","04-Apr-2022","28-Apr-2022","CE","35000","2849","3840.7","2849","3766.65","3761.7","3766.65","1206","11586.51","1034.01","54750","-4575","-"
"BANKNIFTY","05-Apr-2022","28-Apr-2022","CE","35000","3673.85","3840","3145.05","3305.4","3171.85","3305.4","414","3985.99","363.49","51625","-3125","-"
"BANKNIFTY","06-Apr-2022","28-Apr-2022","CE","35000","2913.05","3150.3","2840","2893.7","2870","2893.7","300","2846.48","221.48","49025","-2600","37632.8"
"BANKNIFTY","07-Apr-2022","28-Apr-2022","CE","35000","2780","3260.9","2678.3","2915.6","2939.75","2915.6","210","1992.04","154.54","47450","-1575","-"
"BANKNIFTY","08-Apr-2022","28-Apr-2022","CE","35000","2912.25","3147.3","2758.55","3046.4","3123.35","3046.4","370","3512.05","274.55","47525","75","-"
"BANKNIFTY","11-Apr-2022","28-Apr-2022","CE","35000","2864.75","3150","2791.35","2840.05","2870","2840.05","139","1317.73","101.48","46925","-600","-"
"BANKNIFTY","12-Apr-2022","28-Apr-2022","CE","35000","2652.75","3040","2500","2916.35","2928.2","2916.35","288","2720.77","200.77","48000","1075","-"
"BANKNIFTY","13-Apr-2022","28-Apr-2022","CE","35000","3073.6","3100","2575.9","2618.3","2586.1","2618.3","264","2495.09","185.09","47775","-225","37463.4"
"BANKNIFTY","18-Apr-2022","28-Apr-2022","CE","35000","2020.45","2150","1720.8","1995.75","2010","1995.75","396","3658.07","193.07","44825","-2950","-"
"BANKNIFTY","19-Apr-2022","28-Apr-2022","CE","35000","2039.35","2240.95","1221.7","1513.2","1280","1513.2","1372","12601.83","596.83","45850","1025","-"
"BANKNIFTY","20-Apr-2022","28-Apr-2022","CE","35000","1540.5","1680","1338.5","1516.45","1545.65","1516.45","1982","18089.91","747.41","45725","-125","-"
"BANKNIFTY","21-Apr-2022","28-Apr-2022","CE","35000","1667.25","2059.8","1534.25","1943.9","2059.8","1943.9","2871","26373.35","1252.1","64725","19000","36816.1"
"BANKNIFTY","22-Apr-2022","28-Apr-2022","CE","35000","1700","1700","1142.55","1194.1","1150","1194.1","5245","47622.28","1728.53","87650","22925","-"
"BANKNIFTY","25-Apr-2022","28-Apr-2022","CE","35000","897.85","1372.65","749.45","1222.55","1309","1222.55","29127","262964.08","8102.83","109750","22100","-"
"BANKNIFTY","26-Apr-2022","28-Apr-2022","CE","35000","1341.2","1639.4","1317.8","1440.7","1444.95","1440.7","6617","60394.9","2496.15","86650","-23100","-"
"BANKNIFTY","27-Apr-2022","28-Apr-2022","CE","35000","1161.55","1204","816.85","1088.95","1127.45","1088.95","18050","162535.29","4597.79","71075","-15575","36028.85"
