"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","01-Apr-2022","28-Apr-2022","PE","300","12.65","13","8.7","9.3","9.75","9.3","475","2210.46","72.96","531000","114000","-"
"AMBUJACEM","04-Apr-2022","28-Apr-2022","PE","300","9.2","9.8","6.25","6.75","6.65","6.75","510","2357.84","62.84","562500","31500","-"
"AMBUJACEM","05-Apr-2022","28-Apr-2022","PE","300","6.2","7.15","5.05","5.25","5.05","5.25","353","1619.94","31.44","553500","-9000","-"
"AMBUJACEM","06-Apr-2022","28-Apr-2022","PE","300","5.5","5.5","3.45","4.3","4.3","4.3","413","1885.33","26.83","531000","-22500","320.7"
"AMBUJACEM","07-Apr-2022","28-Apr-2022","PE","300","3.35","4.05","3","3.3","3.35","3.3","518","2359.1","28.1","540000","9000","-"
"AMBUJACEM","08-Apr-2022","28-Apr-2022","PE","300","3.05","3.35","1.5","1.8","1.75","1.8","724","3280.94","22.94","558000","18000","-"
"AMBUJACEM","11-Apr-2022","28-Apr-2022","PE","300","1.45","1.5","0.8","0.95","0.85","0.95","899","4059.07","13.57","616500","58500","-"
"AMBUJACEM","12-Apr-2022","28-Apr-2022","PE","300","0.65","1.2","0.65","1.1","1","1.1","1398","6310.44","19.44","1092000","475500","-"
"AMBUJACEM","13-Apr-2022","28-Apr-2022","PE","300","0.75","0.85","0.25","0.4","0.4","0.4","935","4213.38","5.88","1033500","-58500","369.2"
"AMBUJACEM","18-Apr-2022","28-Apr-2022","PE","300","0.5","0.65","0.3","0.35","0.35","0.35","221","995.74","1.24","1000500","-33000","-"
"AMBUJACEM","19-Apr-2022","28-Apr-2022","PE","300","0.2","0.5","0.1","0.4","0.45","0.4","329","1482.21","1.71","957000","-43500","-"
"AMBUJACEM","20-Apr-2022","28-Apr-2022","PE","300","0.35","0.4","0.15","0.25","0.15","0.25","268","1206.87",".87","907500","-49500","-"
"AMBUJACEM","21-Apr-2022","28-Apr-2022","PE","300","0.25","0.25","0.1","0.1","0.1","0.1","70","315.14",".14","895500","-12000","377.35"
"AMBUJACEM","22-Apr-2022","28-Apr-2022","PE","300","0.15","0.15","0.05","0.05","0.05","0.05","120","540.11",".11","880500","-15000","-"
"AMBUJACEM","25-Apr-2022","28-Apr-2022","PE","300","0.05","0.1","0.05","0.05","0.05","0.05","75","337.56",".06","835500","-45000","-"
"AMBUJACEM","26-Apr-2022","28-Apr-2022","PE","300","0.05","0.05","0.05","0.05","0.05","0.05","43","193.53",".03","784500","-51000","-"
"AMBUJACEM","27-Apr-2022","28-Apr-2022","PE","300","0.05","0.05","0.05","0.05","0.05","0.05","57","256.54",".04","745500","-39000","384.55"
"AMBUJACEM","28-Apr-2022","28-Apr-2022","PE","300","0.05","0.05","0.05","0.05","0.05","383.35","22","99.02",".02","732000","-13500","-"
