"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","01-Apr-2022","28-Apr-2022","CE","300","13.9","16.7","13.55","15.9","15.6","15.9","931","4398.76","209.26","852000","84000","-"
"AMBUJACEM","04-Apr-2022","28-Apr-2022","CE","300","16","20.8","15.8","19.6","20.1","19.6","1144","5444.1","296.1","577500","-274500","-"
"AMBUJACEM","05-Apr-2022","28-Apr-2022","CE","300","21.1","23.4","18.25","22.85","23","22.85","415","2001.85","134.35","471000","-106500","-"
"AMBUJACEM","06-Apr-2022","28-Apr-2022","CE","300","22.8","28.9","22.6","25.75","25.5","25.75","303","1479.33","115.83","372000","-99000","320.7"
"AMBUJACEM","07-Apr-2022","28-Apr-2022","CE","300","28.3","30.4","26.5","28.95","29","28.95","188","925.81","79.81","432000","60000","-"
"AMBUJACEM","08-Apr-2022","28-Apr-2022","CE","300","31.55","42.2","28","40.55","41","40.55","151","763.66","84.16","331500","-100500","-"
"AMBUJACEM","11-Apr-2022","28-Apr-2022","CE","300","45","69.9","44.7","63.35","63.65","63.35","139","745.84","120.34","288000","-43500","-"
"AMBUJACEM","12-Apr-2022","28-Apr-2022","CE","300","64.75","72.75","58.35","60.45","62.15","60.45","396","2200.69","418.69","702000","414000","-"
"AMBUJACEM","13-Apr-2022","28-Apr-2022","CE","300","64.75","74.15","61.05","70.7","70.95","70.7","383","2109.17","385.67","307500","-394500","369.2"
"AMBUJACEM","18-Apr-2022","28-Apr-2022","CE","300","71.5","71.5","62.2","65.7","66.5","65.7","21","115.55","21.05","288000","-19500","-"
"AMBUJACEM","19-Apr-2022","28-Apr-2022","CE","300","56.4","62.25","54.45","54.45","54.45","54.45","4","21.44","3.44","282000","-6000","-"
"AMBUJACEM","20-Apr-2022","28-Apr-2022","CE","300","62.1","74.25","61.6","71.1","71.7","71.1","43","239.3","45.8","238500","-43500","-"
"AMBUJACEM","21-Apr-2022","28-Apr-2022","CE","300","78.9","80.65","78.9","80.25","80.25","77.6","4","22.78","4.78","237000","-1500","377.35"
"AMBUJACEM","22-Apr-2022","28-Apr-2022","CE","300","81","81","72.75","72.75","72.75","72.75","5","28.21","5.71","235500","-1500","-"
"AMBUJACEM","25-Apr-2022","28-Apr-2022","CE","300","75.6","87.3","75.6","79","79","76.45","49","280.15","59.65","219000","-16500","-"
"AMBUJACEM","26-Apr-2022","28-Apr-2022","CE","300","84.75","89.1","82","85.8","85.8","85.25","25","144.36","31.86","192000","-27000","-"
"AMBUJACEM","27-Apr-2022","28-Apr-2022","CE","300","80.8","87.5","79","86.45","86.45","84.6","29","166.88","36.38","168000","-24000","384.55"
"AMBUJACEM","28-Apr-2022","28-Apr-2022","CE","300","83.95","98.85","78.2","91.3","98.85","383.35","82","473.02","104.02","142500","-25500","-"
