"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","01-Jun-2022","30-Jun-2022","PE","370","4.5","4.5","2.75","3.55","3.3","3.55","2890","16194.79","155.29","4710000","754500","371.65"
"AMBUJACEM","02-Jun-2022","30-Jun-2022","PE","370","3.9","3.95","2.4","3.2","3.15","3.2","3151","17625.84","137.79","4351500","-358500","373.5"
"AMBUJACEM","03-Jun-2022","30-Jun-2022","PE","370","3","7.4","2.85","5.85","5.05","5.85","4430","24960.52","374.02","4684500","333000","-"
"AMBUJACEM","06-Jun-2022","30-Jun-2022","PE","370","5.7","7.25","4.55","6.55","6.65","6.55","2464","13900.46","225.26","4803000","118500","-"
"AMBUJACEM","07-Jun-2022","30-Jun-2022","PE","370","5.55","8","5.55","7.5","7.6","7.5","1155","6536.17","125.92","4858500","55500","363.35"
"AMBUJACEM","08-Jun-2022","30-Jun-2022","PE","370","7.5","8.55","6.7","7.7","7.5","7.7","748","4237.97","86.57","4851000","-7500","363.05"
"AMBUJACEM","09-Jun-2022","30-Jun-2022","PE","370","7.75","7.75","4.85","6.15","6.6","6.15","704","3970.67","63.47","4831500","-19500","365.3"
"AMBUJACEM","10-Jun-2022","30-Jun-2022","PE","370","7.25","7.65","5.65","6.2","6.25","6.2","522","2948.14","51.04","4759500","-72000","-"
"AMBUJACEM","13-Jun-2022","30-Jun-2022","PE","370","6.8","8.5","6.5","7.65","7.6","7.65","441","2499.15","51.6","4687500","-72000","362.7"
"AMBUJACEM","14-Jun-2022","30-Jun-2022","PE","370","7.65","13.1","5.4","11.8","13.1","11.8","1196","6804.1","166.3","4740000","52500","-"
"AMBUJACEM","15-Jun-2022","30-Jun-2022","PE","370","11.8","11.8","8.55","9.25","9.3","9.25","62","352.95","8.85","4738500","-1500","361.95"
"AMBUJACEM","16-Jun-2022","30-Jun-2022","PE","370","8.35","11.55","8.3","10.9","10.65","10.9","58","330.52","8.62","4741500","3000","-"
"AMBUJACEM","17-Jun-2022","30-Jun-2022","PE","370","11.6","12.8","9","12.15","11.4","12.15","133","761.21","23.06","4689000","-52500","-"
"AMBUJACEM","20-Jun-2022","30-Jun-2022","PE","370","11.35","14","10.35","12.45","12.35","12.45","186","1066.43","34.13","4657500","-31500","357.3"
"AMBUJACEM","21-Jun-2022","30-Jun-2022","PE","370","11.85","12.05","9","9.75","10.6","9.75","264","1504.48","39.28","4335000","-322500","358.9"
"AMBUJACEM","22-Jun-2022","30-Jun-2022","PE","370","12.5","13.5","10.5","11.25","11.15","11.25","138","790.77","24.87","4324500","-10500","357.95"
"AMBUJACEM","23-Jun-2022","30-Jun-2022","PE","370","10.85","10.85","8","10.25","10.25","10.25","87","494.27","11.42","4257000","-67500","-"
"AMBUJACEM","24-Jun-2022","30-Jun-2022","PE","370","8","9.25","7.95","8.55","8.5","8.55","232","1315.94","28.34","3966000","-291000","-"
"AMBUJACEM","27-Jun-2022","30-Jun-2022","PE","370","8.65","8.65","5.15","5.55","5.5","5.55","373","2107.07","36.92","3810000","-156000","-"
"AMBUJACEM","28-Jun-2022","30-Jun-2022","PE","370","5.8","6.75","3.65","4.5","4.5","4.5","812","4565.3","58.7","3742500","-67500","366.45"
"AMBUJACEM","29-Jun-2022","30-Jun-2022","PE","370","5.45","5.5","3.2","5","5.2","5","569","3194.63","36.68","3676500","-66000","365.5"
"AMBUJACEM","30-Jun-2022","30-Jun-2022","PE","370","4.55","8.1","4.5","6.95","8.1","363","883","4974.76","74.11","2605500","-1071000","-"
