"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","01-Feb-2019","28-Feb-2019","PE","27000","339.05","480","223.35","388","380.15","388","42400","231754.9","2794.9","364460","2320","-"
"BANKNIFTY","04-Feb-2019","28-Feb-2019","PE","27000","413","490.6","296.3","305.05","310","305.05","23612","129387.14","1882.34","388820","24360","-"
"BANKNIFTY","05-Feb-2019","28-Feb-2019","PE","27000","310.05","314.5","250","267.45","269.45","267.45","21729","118539.26","1202.66","417320","28500","-"
"BANKNIFTY","06-Feb-2019","28-Feb-2019","PE","27000","250.2","258.9","215.75","221.45","216","221.45","19663","107095","914.8","443980","26660","27402.35"
"BANKNIFTY","07-Feb-2019","28-Feb-2019","PE","27000","221.6","236","153.2","200","209.4","200","42619","231747.69","1605.09","438400","-5580","27387.15"
"BANKNIFTY","08-Feb-2019","28-Feb-2019","PE","27000","240.15","243.5","161.9","216.1","224","216.1","36389","198047.53","1546.93","510480","72080","-"
"BANKNIFTY","11-Feb-2019","28-Feb-2019","PE","27000","230.65","245.4","196.25","214.5","198","214.5","27673","150683.42","1249.22","507040","-3440","-"
"BANKNIFTY","12-Feb-2019","28-Feb-2019","PE","27000","214.3","300.95","171.1","278.25","278.4","278.25","43762","238320.93","2006.13","634960","127920","-"
"BANKNIFTY","13-Feb-2019","28-Feb-2019","PE","27000","257.15","337.4","234.2","315.35","330","315.35","29932","163291.14","1658.34","660440","25480","26885.4"
"BANKNIFTY","14-Feb-2019","28-Feb-2019","PE","27000","327.9","349.55","240.25","265.3","255.85","265.3","39572","215989.19","2300.39","624040","-36400","-"
"BANKNIFTY","15-Feb-2019","28-Feb-2019","PE","27000","268.25","480.25","268.25","367.65","385","367.65","40759","223224.34","3125.74","542080","-81960","-"
"BANKNIFTY","18-Feb-2019","28-Feb-2019","PE","27000","365.15","465.45","346.5","437.1","457.55","437.1","15087","82676.47","1206.67","511960","-30120","26654.25"
"BANKNIFTY","19-Feb-2019","28-Feb-2019","PE","27000","410.35","453","240.55","424.7","435","424.7","31492","172075.13","2018.33","501500","-10460","26684.85"
"BANKNIFTY","20-Feb-2019","28-Feb-2019","PE","27000","351.55","374.95","221.2","236.35","233.7","236.35","25739","140467.87","1477.27","532940","31440","26955.5"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","PE","27000","206","206","138.15","154.25","147.5","154.25","84791","460697.71","2826.31","684480","151540","27052.4"
"BANKNIFTY","22-Feb-2019","28-Feb-2019","PE","27000","177.95","220","157.1","202.55","201.35","202.55","188944","1027450.52","7152.92","518320","-166160","26867.55"
"BANKNIFTY","25-Feb-2019","28-Feb-2019","PE","27000","165.05","183.55","64","76.7","72","76.7","318387","1726252.79","6962.99","854080","335760","27159.25"
"BANKNIFTY","26-Feb-2019","28-Feb-2019","PE","27000","125","339","94.7","170.15","166.7","170.15","428919","2330945.61","14783.01","502080","-352000","-"
"BANKNIFTY","27-Feb-2019","28-Feb-2019","PE","27000","130.25","345.9","50","233.1","241","233.1","627057","3403117.18","17009.38","386220","-115860","26799.3"
"BANKNIFTY","28-Feb-2019","28-Feb-2019","PE","27000","151.05","234.95","104.65","208.4","190","0","295728","1606295.37","9364.17","41640","-344580","-"
