"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","01-Nov-2019","28-Nov-2019","PE","31000","1210","1220.75","996","1016.55","1000","1016.55","557","3572.34","118.94","30760","3200","30330.55"
"BANKNIFTY","04-Nov-2019","28-Nov-2019","PE","31000","940","1102.7","853.75","999.75","984.85","999.75","2731","17433.68","501.48","37020","6260","30333.1"
"BANKNIFTY","05-Nov-2019","28-Nov-2019","PE","31000","979.2","1144.9","911.75","1041.05","1038.45","1041.05","753","4824.22","155.62","35240","-1780","30219.85"
"BANKNIFTY","06-Nov-2019","28-Nov-2019","PE","31000","1133.75","1185","770","805.7","813.25","805.7","1165","7426.18","203.18","40200","4960","30609.6"
"BANKNIFTY","07-Nov-2019","28-Nov-2019","PE","31000","758.15","908","705.3","786.2","771.1","786.2","6028","38324.56","950.96","59420","19220","30633.15"
"BANKNIFTY","08-Nov-2019","28-Nov-2019","PE","31000","822.7","876.1","564.15","704.65","681.85","704.65","8845","56019.91","1180.91","87640","28220","30749.4"
"BANKNIFTY","11-Nov-2019","28-Nov-2019","PE","31000","749.8","781","483","525.6","496","525.6","6528","41269.11","795.51","122020","34380","31115.55"
"BANKNIFTY","13-Nov-2019","28-Nov-2019","PE","31000","530.15","793","490","768.4","775","768.4","12884","81468.73","1587.93","95720","-26300","30541.55"
"BANKNIFTY","14-Nov-2019","28-Nov-2019","PE","31000","777","898.25","577.35","604.65","585","604.65","5115","32476.21","763.21","82720","-13000","30749.95"
"BANKNIFTY","15-Nov-2019","28-Nov-2019","PE","31000","530","550","389.3","428.05","419.5","428.05","23487","147720.67","2101.27","154280","71560","31008.4"
"BANKNIFTY","18-Nov-2019","28-Nov-2019","PE","31000","400","483.4","365","415.45","404.25","415.45","22107","138930.18","1866.78","169680","15400","30992.1"
"BANKNIFTY","19-Nov-2019","28-Nov-2019","PE","31000","403.1","436","260","280.25","260","280.25","33467","209651.73","2156.33","220100","50420","31236.25"
"BANKNIFTY","20-Nov-2019","28-Nov-2019","PE","31000","248.7","294.6","196.85","217.65","223.85","217.65","42179","263479.34","1969.54","305980","85880","31353.85"
"BANKNIFTY","21-Nov-2019","28-Nov-2019","PE","31000","188.25","228.85","132.7","168.3","172","168.3","81976","511086.93","2835.73","384460","78480","31349.95"
"BANKNIFTY","22-Nov-2019","28-Nov-2019","PE","31000","172.05","248.9","135.2","188.6","174.65","188.6","454888","2837297.32","16991.72","432160","47700","31111.6"
"BANKNIFTY","25-Nov-2019","28-Nov-2019","PE","31000","199.9","199.9","37.35","41.6","38.95","41.6","553902","3443142.44","8950.04","782920","350760","31555.9"
"BANKNIFTY","26-Nov-2019","28-Nov-2019","PE","31000","33.95","67","20.5","27.55","24.4","27.55","604470","3751680.52","3966.52","888540","105620","31718.35"
"BANKNIFTY","27-Nov-2019","28-Nov-2019","PE","31000","21.95","21.95","5.5","6.6","5.9","6.6","339688","2106813.56","747.96","871600","-16940","31875.95"
"BANKNIFTY","28-Nov-2019","28-Nov-2019","PE","31000","1.35","2.8","0.05","0.1","0.05","0","159125","986604.35","29.35","611600","-260000","32122.95"
