"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","01-Jul-2020","27-Aug-2020","PE","22000","1500","1600","1500","1500","1500","1338.5","7","41.15","2.65","200","175","-"
"BANKNIFTY","02-Jul-2020","27-Aug-2020","PE","22000","1436.4","1471.15","1250.1","1369.75","1350","1369.75","11","64.27","3.77","375","175","21953.2"
"BANKNIFTY","03-Jul-2020","27-Aug-2020","PE","22000","1281.8","1450","1246.95","1375.5","1370.3","1375.5","203","1186.58","70.08","4900","4525","21852.4"
"BANKNIFTY","06-Jul-2020","27-Aug-2020","PE","22000","1205.9","1211","1069.95","1123.85","1127.65","1123.85","120","693.99","33.99","6850","1950","-"
"BANKNIFTY","07-Jul-2020","27-Aug-2020","PE","22000","1179.15","1210.15","984.05","999.7","1020","999.7","155","894.45","41.95","7575","725","22628"
"BANKNIFTY","08-Jul-2020","27-Aug-2020","PE","22000","995","995","830","975.5","975","975.5","302","1730.13","69.13","9050","1475","-"
"BANKNIFTY","09-Jul-2020","27-Aug-2020","PE","22000","910","930","814.6","830.85","814.6","830.85","92","525.83","19.83","9400","350","-"
"BANKNIFTY","10-Jul-2020","27-Aug-2020","PE","22000","863.95","1070.05","850","1018.75","1015.45","1018.75","537","3083.75","130.25","13250","3850","-"
"BANKNIFTY","13-Jul-2020","27-Aug-2020","PE","22000","899.9","1191.95","899.9","1128.6","1125","1128.6","449","2592.7","123.2","17250","4000","-"
"BANKNIFTY","14-Jul-2020","27-Aug-2020","PE","22000","1200","1600","1088.55","1521.45","1515.85","1521.45","633","3714.85","233.35","20875","3625","-"
"BANKNIFTY","15-Jul-2020","27-Aug-2020","PE","22000","1477.85","1595","1208.9","1535.1","1460.85","1535.1","354","2067.36","120.36","21900","1025","-"
"BANKNIFTY","16-Jul-2020","27-Aug-2020","PE","22000","1583.35","1680.05","1317.1","1345.85","1362.7","1345.85","164","960.67","58.67","20625","-1275","-"
