"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","02-May-2019","30-May-2019","PE","220","9","9.05","4.5","6.15","6.1","6.15","538","3036.9","77.9","490000","172500","221.05"
"AMBUJACEM","03-May-2019","30-May-2019","PE","220","5.65","6.7","5.6","6.2","6.2","6.2","154","870.03","23.03","372500","-117500","221.7"
"AMBUJACEM","06-May-2019","30-May-2019","PE","220","7.3","8.3","6.95","7.55","7.7","7.55","116","660.14","22.14","327500","-45000","219.7"
"AMBUJACEM","07-May-2019","30-May-2019","PE","220","7.05","8.55","6.3","8.25","8.1","8.25","90","510.86","15.86","302500","-25000","218.2"
"AMBUJACEM","08-May-2019","30-May-2019","PE","220","8.45","10.65","8.15","10.55","10.65","10.55","55","315.18","12.68","270000","-32500","213.35"
"AMBUJACEM","09-May-2019","30-May-2019","PE","220","11.3","12","9.85","10.2","10.1","10.2","13","75.03","3.53","262500","-7500","213.95"
"AMBUJACEM","10-May-2019","30-May-2019","PE","220","9.25","9.8","8.65","8.65","8.65","8.65","14","80.25","3.25","277500","15000","214.75"
"AMBUJACEM","13-May-2019","30-May-2019","PE","220","9.1","12","9.1","11.95","11.95","11.95","18","103.8","4.8","270000","-7500","210"
"AMBUJACEM","14-May-2019","30-May-2019","PE","220","11.35","11.35","9.3","10.3","10.3","10.3","6","34.52","1.52","260000","-10000","213.1"
"AMBUJACEM","15-May-2019","30-May-2019","PE","220","12.45","13.15","11.8","12.85","13.05","12.85","13","75.49","3.99","252500","-7500","209.75"
"AMBUJACEM","16-May-2019","30-May-2019","PE","220","12.8","13.55","8.1","8.6","8.1","8.6","41","237.46","11.96","180000","-72500","215.25"
"AMBUJACEM","17-May-2019","30-May-2019","PE","220","9.7","9.7","6.4","6.4","6.4","6.4","12","68.49","2.49","175000","-5000","219"
"AMBUJACEM","20-May-2019","30-May-2019","PE","220","2.2","4.25","1.25","3.5","3.3","3.5","153","853.19","11.69","185000","10000","224.2"
"AMBUJACEM","21-May-2019","30-May-2019","PE","220","3.1","6","2.8","5.7","5.4","5.7","190","1065.02","20.02","190000","5000","220.45"
"AMBUJACEM","22-May-2019","30-May-2019","PE","220","4.5","6.3","4.4","5.35","5.4","5.35","89","501.68","12.18","172500","-17500","220.55"
"AMBUJACEM","23-May-2019","30-May-2019","PE","220","4.4","4.4","0.95","2.5","2.8","2.5","197","1093.33","9.83","147500","-25000","222.55"
"AMBUJACEM","24-May-2019","30-May-2019","PE","220","1.95","2.4","0.4","0.6","0.65","0.6","308","1704.74","10.74","205000","57500","231.65"
"AMBUJACEM","27-May-2019","30-May-2019","PE","220","0.4","0.45","0.2","0.25","0.2","0.25","57","313.9",".4","172500","-32500","239.15"
"AMBUJACEM","28-May-2019","30-May-2019","PE","220","0.1","0.25","0.05","0.1","0.1","0.1","64","352.18",".18","162500","-10000","238.4"
"AMBUJACEM","29-May-2019","30-May-2019","PE","220","0.05","0.1","0.05","0.1","0.1","0.1","10","55.02",".02","147500","-15000","233.85"
"AMBUJACEM","30-May-2019","30-May-2019","PE","220","0.1","0.1","0.05","0.05","0.05","0","7","38.51",".01","130000","-17500","233"
