,Unnamed: 0,Unnamed: 0.1,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Close,Open
0,0,0,AMBUJACEM,EQ,02-Dec-2019,204.65,205.5,211.0,204.65,209.95,209.85,208.16,3517119,732138112.55,31517,1454779,41.36,209.85,205.5
1,1,1,AMBUJACEM,EQ,03-Dec-2019,209.85,210.45,210.85,201.45,202.3,202.05,204.99,3310100,678542633.3,26313,1396875,42.2,202.05,210.45
2,2,2,AMBUJACEM,EQ,04-Dec-2019,202.05,201.15,206.0,200.8,205.5,205.45,203.97,4612402,940807773.15,16165,3127231,67.8,205.45,201.15
3,3,3,AMBUJACEM,EQ,05-Dec-2019,205.45,204.7,206.4,200.9,201.05,201.2,202.62,2482546,503023818.75,15599,1557727,62.75,201.2,204.7
4,4,4,AMBUJACEM,EQ,06-Dec-2019,201.2,202.15,203.0,199.35,200.85,200.9,200.88,1407240,282685092.25,12100,450483,32.01,200.9,202.15
5,5,5,AMBUJACEM,EQ,09-Dec-2019,200.9,200.9,201.85,198.4,199.7,199.7,200.17,1881525,376629175.55,15227,1002785,53.3,199.7,200.9
6,6,6,AMBUJACEM,EQ,10-Dec-2019,199.7,199.9,200.35,195.3,195.6,195.85,196.68,1652751,325071272.7,16220,731895,44.28,195.85,199.9
7,7,7,AMBUJACEM,EQ,11-Dec-2019,195.85,196.5,197.25,190.2,191.9,191.5,191.92,4141191,794765854.7,34771,2307929,55.73,191.5,196.5
8,8,8,AMBUJACEM,EQ,12-Dec-2019,191.5,192.5,194.35,191.05,193.5,193.25,193.03,1583815,305731538.55,21117,395033,24.94,193.25,192.5
9,9,9,AMBUJACEM,EQ,13-Dec-2019,193.25,194.2,199.35,193.65,198.3,197.9,196.99,2466144,485805040.75,18097,506181,20.53,197.9,194.2
10,10,10,AMBUJACEM,EQ,16-Dec-2019,197.9,197.5,199.0,193.8,194.6,194.45,196.32,3104923,609544665.45,13211,1944734,62.63,194.45,197.5
11,11,11,AMBUJACEM,EQ,17-Dec-2019,194.45,195.25,199.2,194.2,199.0,198.55,196.9,1508604,297044552.15,12511,508043,33.68,198.55,195.25
12,12,12,AMBUJACEM,EQ,18-Dec-2019,198.55,198.6,199.8,194.2,196.7,196.55,197.32,2341481,462009876.15,16821,831063,35.49,196.55,198.6
13,13,13,AMBUJACEM,EQ,19-Dec-2019,196.55,196.5,198.25,195.65,196.5,197.0,197.28,931812,183831465.95,9477,262927,28.22,197.0,196.5
14,14,14,AMBUJACEM,EQ,20-Dec-2019,197.0,195.75,197.0,193.1,194.25,194.45,194.29,5153265,1001243348.0,29820,3388164,65.75,194.45,195.75
15,15,15,AMBUJACEM,EQ,23-Dec-2019,194.45,194.0,198.55,193.9,198.55,197.75,196.8,2275861,447879742.55,10493,1047632,46.03,197.75,194.0
16,16,16,AMBUJACEM,EQ,24-Dec-2019,197.75,198.0,198.65,195.25,196.15,196.55,196.54,938136,184379145.3,8919,202864,21.62,196.55,198.0
17,17,17,AMBUJACEM,EQ,26-Dec-2019,196.55,196.6,197.45,193.6,194.4,194.1,195.23,1119466,218556843.6,7549,450278,40.22,194.1,196.6
