Date,Expiry,Strike,Returns,OV,OV-Mean,Ratio
09-Dec-2019,26-Dec-2019,200,43.137254901960794,-1.000000000000038,6.526832138807651,-0.15321368448472494
10-Dec-2019,26-Dec-2019,200,35.21126760563381,-19.246376811594228,1.8960077660477912,-10.151001043478374
13-Dec-2019,26-Dec-2019,200,51.578947368421055,-7.090909090909071,-40.842818428184295,0.17361458792020745
17-Dec-2019,26-Dec-2019,200,9.375000000000004,-3.9545454545454235,-24.102766798418983,0.1640701869465385
