"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","01-Apr-2020","30-Apr-2020","PE","1600","95.05","116","92","104.35","110","104.35","101","1032","62.4","36600","600","1603.2"
"ASIANPAINT","03-Apr-2020","30-Apr-2020","PE","1600","120","143.2","117","136.1","131","136.1","55","571.55","43.55","26400","-10200","1520.9"
"ASIANPAINT","07-Apr-2020","30-Apr-2020","PE","1600","97.5","107.85","64.85","73.05","77","73.05","103","1039.12","50.32","32400","6000","1623.8"
"ASIANPAINT","08-Apr-2020","30-Apr-2020","PE","1600","74","82","56.1","80.45","81","80.45","96","962.11","40.51","40800","8400","1608.95"
"ASIANPAINT","09-Apr-2020","30-Apr-2020","PE","1600","70.05","72","55","60.9","64","60.9","149","1486.16","55.76","54600","13800","1651.35"
"ASIANPAINT","13-Apr-2020","30-Apr-2020","PE","1600","68.95","74.65","44.3","48.1","50.75","48.1","269","2676.19","93.79","76800","22200","1680.85"
"ASIANPAINT","15-Apr-2020","30-Apr-2020","PE","1600","40","44.25","30.2","35.25","35.85","35.25","203","1992.31","43.51","81600","4800","1718.2"
"ASIANPAINT","16-Apr-2020","30-Apr-2020","PE","1600","39.3","39.3","23.25","24.1","23.5","24.1","138","1347.79","22.99","97200","15600","1743.1"
"ASIANPAINT","17-Apr-2020","30-Apr-2020","PE","1600","17","22.1","10.4","15","14.9","15","121","1174.2","12.6","104400","7200","1756.25"
"ASIANPAINT","20-Apr-2020","30-Apr-2020","PE","1600","12.9","21.45","12.9","15.6","15.3","15.6","82","795.79","8.59","96000","-8400","1730.45"
"ASIANPAINT","21-Apr-2020","30-Apr-2020","PE","1600","18.8","18.8","12.1","14.95","15","14.95","84","813.68","7.28","99000","3000","1726"
"ASIANPAINT","22-Apr-2020","30-Apr-2020","PE","1600","12.85","12.85","5.6","5.9","5.6","5.9","165","1591.77","7.77","89400","-9600","1813"
"ASIANPAINT","23-Apr-2020","30-Apr-2020","PE","1600","5.45","5.45","3.35","4","3.9","4","70","673.7","1.7","79200","-10200","1821.65"
"ASIANPAINT","24-Apr-2020","30-Apr-2020","PE","1600","3.15","3.85","1.7","2.05","1.9","2.05","61","586.49",".89","75600","-3600","1827.55"
"ASIANPAINT","27-Apr-2020","30-Apr-2020","PE","1600","1.15","1.15","0.65","0.75","0.7","0.75","37","355.39",".19","62400","-13200","1851.35"
"ASIANPAINT","28-Apr-2020","30-Apr-2020","PE","1600","0.3","1","0.25","0.5","0.45","0.5","46","441.77",".17","52200","-10200","1824.4"
"ASIANPAINT","29-Apr-2020","30-Apr-2020","PE","1600","0.45","0.85","0.25","0.4","0.35","0.4","31","297.69",".09","43800","-8400","1767.5"
"ASIANPAINT","30-Apr-2020","30-Apr-2020","PE","1600","0.1","0.35","0.05","0.15","0.2","1758.75","31","297.63",".03","42000","-1800","-"
