Date,Expiry,Strike,Returns,OV,OV-Mean,Ratio
21-Dec-2020,31-Dec-2020,2200,-1.2078362056267393,999.0140845070425,2047.5098681715438,0.48791661521962615
22-Dec-2020,31-Dec-2020,2200,7.857142857142857,1336.0000000000007,1856.6104534181839,0.7195909069348967
23-Dec-2020,31-Dec-2020,2200,0.9723175474719743,1388.3921568627459,1587.5628343705648,0.8745431215723906
28-Dec-2020,31-Dec-2020,2200,-1.0963114754098406,1161.3600000000001,1458.6131750945997,0.7962083572463817
