"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","01-Jan-2020","30-Jan-2020","PE","1700","8.65","11.55","8.4","9.6","10.8","9.6","34","348.78","1.98","61800","6000","1793.2"
"ASIANPAINT","02-Jan-2020","30-Jan-2020","PE","1700","10.45","10.45","7.9","9.35","9.5","9.35","42","430.77","2.37","67200","5400","1790.65"
"ASIANPAINT","03-Jan-2020","30-Jan-2020","PE","1700","15","25.45","14.45","21.6","21.8","21.6","651","6723.48","83.28","129000","61800","1751.4"
"ASIANPAINT","06-Jan-2020","30-Jan-2020","PE","1700","27.55","45.9","27.55","37.4","37","37.4","1072","11172.63","238.23","136200","7200","1707.15"
"ASIANPAINT","07-Jan-2020","30-Jan-2020","PE","1700","24.65","33.25","21.75","27.85","28.15","27.85","286","2962.75","45.55","144600","8400","1724.4"
"ASIANPAINT","08-Jan-2020","30-Jan-2020","PE","1700","39.6","39.95","24.25","25.65","24.55","25.65","503","5226.59","95.99","174600","30000","1728.8"
"ASIANPAINT","09-Jan-2020","30-Jan-2020","PE","1700","14.65","20","12","12.6","13.5","12.6","491","5052.59","44.39","164400","-10200","1772.55"
"ASIANPAINT","10-Jan-2020","30-Jan-2020","PE","1700","14.6","15.1","9.1","9.35","9.1","9.35","206","2114.64","13.44","157200","-7200","1792.55"
"ASIANPAINT","13-Jan-2020","30-Jan-2020","PE","1700","6.4","8.1","6.4","6.6","6.6","6.6","122","1249.64","5.24","136800","-20400","1804.9"
"ASIANPAINT","14-Jan-2020","30-Jan-2020","PE","1700","6.5","7.5","3.7","3.85","3.75","3.85","119","1216.91","3.11","131400","-5400","1819.15"
"ASIANPAINT","15-Jan-2020","30-Jan-2020","PE","1700","3.85","4.05","2.8","2.95","2.85","2.95","186","1901","3.8","129600","-1800","1842.25"
"ASIANPAINT","16-Jan-2020","30-Jan-2020","PE","1700","3.1","3.25","2","2.55","2.3","2.55","98","1001.16","1.56","114000","-15600","1835.15"
"ASIANPAINT","17-Jan-2020","30-Jan-2020","PE","1700","2.65","2.75","2.25","2.6","2.65","2.6","80","817.2","1.2","105600","-8400","1830.05"
"ASIANPAINT","20-Jan-2020","30-Jan-2020","PE","1700","2","2.25","1.5","1.55","1.5","1.55","24","245.05",".25","104400","-1200","1848.75"
"ASIANPAINT","21-Jan-2020","30-Jan-2020","PE","1700","2","6.45","2","4.9","5","4.9","349","3569.14","9.34","139800","35400","1810.75"
"ASIANPAINT","22-Jan-2020","30-Jan-2020","PE","1700","5.9","7","3.3","5.65","6","5.65","1635","16729.24","52.24","255600","115800","1779.25"
"ASIANPAINT","23-Jan-2020","30-Jan-2020","PE","1700","6","6","1.65","1.9","1.75","1.9","720","7361.21","17.21","186000","-69600","1776.1"
"ASIANPAINT","24-Jan-2020","30-Jan-2020","PE","1700","1.5","1.5","0.8","0.95","0.9","0.95","154","1571.75",".95","147000","-39000","1786.8"
"ASIANPAINT","27-Jan-2020","30-Jan-2020","PE","1700","0.95","0.95","0.25","0.5","0.55","0.5","92","938.72",".32","124200","-22800","1788.35"
"ASIANPAINT","28-Jan-2020","30-Jan-2020","PE","1700","0.65","0.65","0.15","0.4","0.4","0.05","47","479.51",".11","109800","-14400","1779.1"
"ASIANPAINT","29-Jan-2020","30-Jan-2020","PE","1700","0.05","0.25","0.05","0.05","0.05","0.05","36","367.23",".03","92400","-17400","1796.95"
"ASIANPAINT","30-Jan-2020","30-Jan-2020","PE","1700","0.05","0.1","0.05","0.05","0.05","0","25","255.01",".01","78600","-13800","1805"
