,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Close,Open
0,ASIANPAINT,EQ,01-Jul-2020,1687.45,1698.0,1698.0,1680.05,1687.4,1688.0,1688.93,1661301,2805818190.3,57277,643113,38.71,1688.0,1698.0
1,ASIANPAINT,EQ,02-Jul-2020,1688.0,1700.0,1704.0,1660.1,1689.0,1686.45,1681.63,2038399,3427829697.45,77833,752548,36.92,1686.45,1700.0
2,ASIANPAINT,EQ,03-Jul-2020,1686.45,1695.4,1720.0,1690.0,1696.65,1695.65,1702.81,1988941,3386779496.65,96420,548008,27.55,1695.65,1695.4
3,ASIANPAINT,EQ,06-Jul-2020,1695.65,1708.95,1712.0,1692.15,1708.65,1708.85,1704.18,1236745,2107637025.05,56629,378705,30.62,1708.85,1708.95
4,ASIANPAINT,EQ,07-Jul-2020,1708.85,1708.95,1749.9,1705.85,1746.05,1745.75,1736.15,2983383,5179612175.2,106413,1064797,35.69,1745.75,1708.95
5,ASIANPAINT,EQ,08-Jul-2020,1745.75,1750.0,1761.8,1680.05,1689.0,1686.25,1712.67,2725947,4668655187.5,99542,808218,29.65,1686.25,1750.0
6,ASIANPAINT,EQ,09-Jul-2020,1686.25,1694.0,1722.0,1692.1,1715.85,1717.25,1707.73,1904670,3252661393.55,87231,757314,39.76,1717.25,1694.0
7,ASIANPAINT,EQ,10-Jul-2020,1717.25,1707.95,1711.0,1695.2,1705.0,1703.5,1702.47,1156048,1968139427.35,56610,413921,35.8,1703.5,1707.95
8,ASIANPAINT,EQ,13-Jul-2020,1703.5,1708.0,1732.9,1700.0,1705.0,1705.65,1716.29,1289791,2213649824.1,57914,377841,29.29,1705.65,1708.0
9,ASIANPAINT,EQ,14-Jul-2020,1705.65,1705.65,1718.0,1682.1,1692.5,1688.4,1696.05,1347140,2284814263.75,53759,531143,39.43,1688.4,1705.65
10,ASIANPAINT,EQ,15-Jul-2020,1688.4,1700.0,1713.6,1663.3,1679.5,1671.65,1682.87,1611411,2711791833.25,56608,683229,42.4,1671.65,1700.0
11,ASIANPAINT,EQ,16-Jul-2020,1671.65,1679.8,1697.1,1645.1,1694.0,1693.2,1672.81,1442725,2413397703.35,64168,361703,25.07,1693.2,1679.8
12,ASIANPAINT,EQ,17-Jul-2020,1693.2,1695.0,1742.5,1689.75,1722.0,1717.9,1721.33,2308827,3974250423.5,81773,778099,33.7,1717.9,1695.0
13,ASIANPAINT,EQ,20-Jul-2020,1717.9,1727.0,1757.35,1720.25,1752.0,1751.6,1738.51,1848600,3213805540.6,62666,869268,47.02,1751.6,1727.0
14,ASIANPAINT,EQ,21-Jul-2020,1751.6,1761.0,1771.75,1719.0,1720.0,1724.25,1742.4,2088527,3639054843.8,77237,933869,44.71,1724.25,1761.0
15,ASIANPAINT,EQ,22-Jul-2020,1724.25,1724.25,1736.4,1691.0,1698.0,1695.75,1708.86,1300414,2222221080.9,61336,452647,34.81,1695.75,1724.25
16,ASIANPAINT,EQ,23-Jul-2020,1695.75,1690.0,1740.0,1687.0,1729.5,1727.8,1729.56,2375218,4108084143.7,69214,671922,28.29,1727.8,1690.0
17,ASIANPAINT,EQ,24-Jul-2020,1727.8,1724.0,1727.0,1682.0,1717.0,1712.05,1702.73,3971575,6762518097.9,117536,1355795,34.14,1712.05,1724.0
18,ASIANPAINT,EQ,27-Jul-2020,1712.05,1717.2,1788.0,1717.2,1772.55,1778.15,1760.73,6470525,11392844183.85,211885,1754040,27.11,1778.15,1717.2
19,ASIANPAINT,EQ,28-Jul-2020,1778.15,1779.0,1792.65,1751.05,1756.4,1759.65,1768.54,2534098,4481653941.55,79013,815872,32.2,1759.65,1779.0
20,ASIANPAINT,EQ,29-Jul-2020,1759.65,1770.0,1779.9,1730.0,1738.9,1740.15,1754.12,1531031,2685611531.95,61266,529324,34.57,1740.15,1770.0
21,ASIANPAINT,EQ,30-Jul-2020,1740.15,1752.0,1778.0,1728.1,1745.0,1743.35,1756.96,2113984,3714182622.8,92831,783999,37.09,1743.35,1752.0
