,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Close,Open
0,ASIANPAINT,EQ,02-Mar-2020,1797.95,1815.1,1837.45,1769.25,1785.1,1786.8,1813.71,1219296,2211444937.2,61230,471228,38.65,1786.8,1815.1
1,ASIANPAINT,EQ,03-Mar-2020,1786.8,1780.05,1818.0,1767.0,1804.05,1800.55,1798.61,1392463,2504502817.65,64533,587106,42.16,1800.55,1780.05
2,ASIANPAINT,EQ,04-Mar-2020,1800.55,1804.05,1857.45,1804.05,1840.0,1847.95,1841.76,3050469,5618222983.85,177363,1563412,51.25,1847.95,1804.05
3,ASIANPAINT,EQ,05-Mar-2020,1847.95,1854.0,1882.0,1852.1,1877.0,1874.45,1871.41,2062439,3859666392.8,74924,967895,46.93,1874.45,1854.0
4,ASIANPAINT,EQ,06-Mar-2020,1874.45,1840.0,1884.4,1835.0,1882.0,1877.45,1868.09,1393659,2603485184.4,69406,532675,38.22,1877.45,1840.0
5,ASIANPAINT,EQ,09-Mar-2020,1877.45,1888.0,1915.9,1848.0,1864.0,1867.15,1872.91,3420762,6406788079.45,129045,1641471,47.99,1867.15,1888.0
6,ASIANPAINT,EQ,11-Mar-2020,1867.15,1874.95,1905.0,1851.5,1882.9,1882.85,1878.83,3194206,6001364037.2,176355,1797375,56.27,1882.85,1874.95
7,ASIANPAINT,EQ,12-Mar-2020,1882.85,1864.95,1874.8,1815.0,1852.95,1843.35,1842.17,6254349,11521562913.2,258794,4388982,70.17,1843.35,1864.95
8,ASIANPAINT,EQ,13-Mar-2020,1843.35,1785.0,1843.75,1669.85,1797.75,1797.7,1776.34,3878660,6889832169.5,181105,1798799,46.38,1797.7,1785.0
9,ASIANPAINT,EQ,16-Mar-2020,1797.7,1777.0,1777.0,1678.15,1683.45,1683.4,1724.63,2867373,4945148921.9,136830,1434515,50.03,1683.4,1777.0
10,ASIANPAINT,EQ,17-Mar-2020,1683.4,1699.0,1779.8,1670.0,1720.0,1731.6,1740.41,2643191,4600229501.4,121360,1082987,40.97,1731.6,1699.0
11,ASIANPAINT,EQ,18-Mar-2020,1731.6,1732.0,1758.55,1608.0,1620.0,1618.2,1654.66,3677445,6084935234.95,163026,1898757,51.63,1618.2,1732.0
12,ASIANPAINT,EQ,19-Mar-2020,1618.2,1540.0,1653.95,1431.2,1603.0,1601.2,1535.64,4906647,7534853574.4,215886,1919539,39.12,1601.2,1540.0
13,ASIANPAINT,EQ,20-Mar-2020,1601.2,1610.0,1757.4,1570.55,1737.3,1742.95,1680.17,3128644,5256665627.6,139102,1165377,37.25,1742.95,1610.0
14,ASIANPAINT,EQ,23-Mar-2020,1742.95,1578.6,1650.0,1490.75,1499.95,1498.45,1552.46,2155326,3346053532.55,148588,1138879,52.84,1498.45,1578.6
15,ASIANPAINT,EQ,24-Mar-2020,1498.45,1556.55,1598.0,1453.25,1536.0,1524.85,1536.0,3911847,6008584206.75,206985,1918868,49.05,1524.85,1556.55
16,ASIANPAINT,EQ,25-Mar-2020,1524.85,1446.55,1605.35,1446.0,1580.05,1593.15,1542.05,2196424,3386991100.45,126127,761284,34.66,1593.15,1446.55
17,ASIANPAINT,EQ,26-Mar-2020,1593.15,1605.0,1650.0,1574.0,1617.05,1616.95,1611.37,2622119,4225192939.45,116060,1180260,45.01,1616.95,1605.0
