,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Close,Open
0,ASIANPAINT,EQ,01-Apr-2020,1666.5,1650.05,1655.0,1584.25,1604.8,1603.2,1611.63,1559456,2513258286.8,106082,717404,46.0,1603.2,1650.05
1,ASIANPAINT,EQ,03-Apr-2020,1603.2,1615.1,1616.0,1517.25,1522.0,1520.9,1536.04,2925847,4494204301.45,134230,1456622,49.78,1520.9,1615.1
2,ASIANPAINT,EQ,07-Apr-2020,1520.9,1540.0,1635.0,1538.0,1625.2,1623.8,1597.81,2733614,4367787113.1,123428,1246876,45.61,1623.8,1540.0
3,ASIANPAINT,EQ,08-Apr-2020,1623.8,1623.8,1687.8,1600.0,1608.0,1608.95,1642.03,2382216,3911658954.15,101146,741288,31.12,1608.95,1623.8
4,ASIANPAINT,EQ,09-Apr-2020,1608.95,1640.0,1678.9,1618.95,1644.05,1651.35,1653.37,1489546,2462771944.15,69005,405363,27.21,1651.35,1640.0
5,ASIANPAINT,EQ,13-Apr-2020,1651.35,1646.0,1703.65,1602.85,1664.5,1680.85,1651.58,2586216,4271342073.75,118296,777190,30.05,1680.85,1646.0
6,ASIANPAINT,EQ,15-Apr-2020,1680.85,1703.65,1736.75,1683.8,1718.25,1718.2,1717.81,2508280,4308753478.45,138621,929426,37.05,1718.2,1703.65
7,ASIANPAINT,EQ,16-Apr-2020,1718.2,1691.0,1752.3,1684.75,1735.0,1743.1,1733.77,1821296,3157710101.3,99763,567115,31.14,1743.1,1691.0
8,ASIANPAINT,EQ,17-Apr-2020,1743.1,1763.0,1783.7,1727.1,1758.0,1756.25,1750.68,1398782,2448815834.25,86311,457200,32.69,1756.25,1763.0
9,ASIANPAINT,EQ,20-Apr-2020,1756.25,1758.25,1758.65,1705.65,1730.0,1730.45,1728.52,1431055,2473613926.15,93708,520807,36.39,1730.45,1758.25
10,ASIANPAINT,EQ,21-Apr-2020,1730.45,1710.0,1753.95,1700.0,1723.0,1726.0,1734.61,1594930,2766584236.65,91790,419996,26.33,1726.0,1710.0
11,ASIANPAINT,EQ,22-Apr-2020,1726.0,1717.1,1822.0,1712.25,1816.9,1813.0,1792.43,3727806,6681826891.45,158539,1186313,31.82,1813.0,1717.1
12,ASIANPAINT,EQ,23-Apr-2020,1813.0,1807.0,1845.4,1801.05,1825.0,1821.65,1829.4,2573566,4708089469.85,82305,827179,32.14,1821.65,1807.0
13,ASIANPAINT,EQ,24-Apr-2020,1821.65,1815.05,1842.8,1814.0,1830.0,1827.55,1829.95,2744934,5023085163.5,89557,1225487,44.65,1827.55,1815.05
14,ASIANPAINT,EQ,27-Apr-2020,1827.55,1840.0,1859.8,1818.1,1856.0,1851.35,1840.81,1770892,3259884040.3,95470,680427,38.42,1851.35,1840.0
15,ASIANPAINT,EQ,28-Apr-2020,1851.35,1847.2,1864.0,1806.3,1825.6,1824.4,1822.8,1934920,3526966215.85,103002,863916,44.65,1824.4,1847.2
16,ASIANPAINT,EQ,29-Apr-2020,1824.4,1846.9,1847.0,1755.9,1775.0,1767.5,1790.38,2931170,5247915313.7,162764,1169573,39.9,1767.5,1846.9
17,ASIANPAINT,EQ,30-Apr-2020,1767.5,1795.0,1797.0,1741.0,1762.0,1758.7,1760.13,2926355,5150751402.45,127879,989560,33.82,1758.7,1795.0
