"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"VEDL","01-Apr-2020","30-Apr-2020","CE","60","10.3","10.3","8.6","8.85","8.8","8.85","104","252.34","33.94","294000","28000","62.65"
"VEDL","03-Apr-2020","30-Apr-2020","CE","60","8.65","8.9","8.05","8.25","8.15","8.25","114","272.89","33.49","283500","-10500","62.8"
"VEDL","07-Apr-2020","30-Apr-2020","CE","60","10.5","10.75","9","10.45","10.4","10.45","151","370.42","53.32","301000","17500","66.75"
"VEDL","08-Apr-2020","30-Apr-2020","CE","60","11.2","15.2","11","13","13.4","13","102","259.01","44.81","269500","-31500","70.3"
"VEDL","09-Apr-2020","30-Apr-2020","CE","60","16","18.85","15.65","18.6","18.85","18.6","46","123.17","26.57","252000","-17500","76.8"
"VEDL","13-Apr-2020","30-Apr-2020","CE","60","16.5","19.75","16.5","19.5","19.2","19.5","13","35.49","8.19","252000","0","78.3"
"VEDL","15-Apr-2020","30-Apr-2020","CE","60","20.25","22.25","19.8","19.95","20.05","19.95","32","91.15","23.95","259000","7000","78.6"
"VEDL","16-Apr-2020","30-Apr-2020","CE","60","22.3","24.5","22.3","23.8","23.8","23.8","15","44.06","12.56","241500","-17500","82.7"
"VEDL","17-Apr-2020","30-Apr-2020","CE","60","24.45","24.45","23.85","23.85","23.85","24.35","3","8.84","2.54","241500","0","84.1"
"VEDL","20-Apr-2020","30-Apr-2020","CE","60","24.5","25","24","25","25","21.6","3","8.87","2.57","241500","0","81.45"
"VEDL","21-Apr-2020","30-Apr-2020","CE","60","16","18.7","15.4","18.7","18.7","18.7","23","61.29","12.99","168000","-73500","78.45"
"VEDL","22-Apr-2020","30-Apr-2020","CE","60","16","16","16","16","16","16.25","2","5.32","1.12","168000","0","76.1"
"VEDL","23-Apr-2020","30-Apr-2020","CE","60","17.8","18.15","17.7","17.7","17.7","17.7","7","19.08","4.38","161000","-7000","77.6"
"VEDL","24-Apr-2020","30-Apr-2020","CE","60","19.3","19.3","19.3","19.3","19.3","18","1","2.78",".68","161000","0","77.95"
"VEDL","27-Apr-2020","30-Apr-2020","CE","60","18.9","19.1","18.9","19.1","19.1","18.45","4","11.06","2.66","161000","0","78.45"
"VEDL","28-Apr-2020","30-Apr-2020","CE","60","17.1","17.1","17.1","17.1","17.1","16.85","1","2.7",".6","157500","-3500","76.85"
"VEDL","29-Apr-2020","30-Apr-2020","CE","60","0","0","0","17.1","17.1","19.15","0","0","0","157500","0","79.15"
"VEDL","30-Apr-2020","30-Apr-2020","CE","60","23.9","29.5","23.9","29.5","29.5","89.55","7","20.91","6.21","140000","-17500","-"
