"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"VEDL","03-Aug-2020","27-Aug-2020","PE","110","3.8","4.1","2.5","3.05","3","3.05","612","4288.75","114.91","2759000","80600","-"
"VEDL","04-Aug-2020","27-Aug-2020","PE","110","2.75","3.25","1.75","1.9","1.85","1.9","582","4052.17","82.93","2907800","148800","-"
"VEDL","05-Aug-2020","27-Aug-2020","PE","110","1.6","1.65","1.1","1.45","1.35","1.45","908","6271.78","79.22","3682800","775000","121.95"
"VEDL","06-Aug-2020","27-Aug-2020","PE","110","1.4","1.75","1.15","1.5","1.25","1.5","894","6176.02","78.94","6392200","2709400","-"
"VEDL","07-Aug-2020","27-Aug-2020","PE","110","1.1","1.3","0.9","1.25","1.25","1.25","961","6620.41","66.39","6894400","502200","-"
"VEDL","10-Aug-2020","27-Aug-2020","PE","110","1.1","1.45","1.1","1.25","1.35","1.25","18","124.18","1.42","6782800","-111600","-"
"VEDL","11-Aug-2020","27-Aug-2020","PE","110","1.05","1.25","0.8","1.05","1.25","1.05","7","48.2",".46","6739400","-43400","-"
"VEDL","12-Aug-2020","27-Aug-2020","PE","110","0","0","0","1.05","1.25","0.9","0","0","0","6739400","0","-"
"VEDL","13-Aug-2020","27-Aug-2020","PE","110","0.8","1","0.75","1","1","0.65","6","41.25",".33","6702200","-37200","-"
"VEDL","14-Aug-2020","27-Aug-2020","PE","110","0.75","1.2","0.75","1.2","1.2","0.8","5","34.43",".33","6671200","-31000","-"
"VEDL","17-Aug-2020","27-Aug-2020","PE","110","2.2","2.2","0.55","0.6","0.55","0.6","12","82.43",".59","6596800","-74400","-"
"VEDL","18-Aug-2020","27-Aug-2020","PE","110","0.35","0.55","0.35","0.4","0.4","0.4","14","95.85",".37","6510000","-86800","126.8"
"VEDL","19-Aug-2020","27-Aug-2020","PE","110","0.55","0.55","0.4","0.5","0.55","0.5","7","47.95",".21","6466600","-43400","-"
"VEDL","20-Aug-2020","27-Aug-2020","PE","110","0.45","0.5","0.45","0.5","0.5","0.05","4","27.4",".12","6441800","-24800","128.95"
"VEDL","21-Aug-2020","27-Aug-2020","PE","110","0.3","0.35","0.25","0.35","0.3","0.35","12","82.06",".22","6367400","-74400","-"
"VEDL","24-Aug-2020","27-Aug-2020","PE","110","0.3","0.35","0.05","0.05","0.1","0.05","733","5003.52","4.46","4085800","-2281600","-"
"VEDL","25-Aug-2020","27-Aug-2020","PE","110","0.05","0.15","0.05","0.05","0.05","0.05","22","150.17",".13","3949400","-136400","-"
"VEDL","26-Aug-2020","27-Aug-2020","PE","110","0.05","0.05","0.05","0.05","0.05","0.05","26","177.4",".08","3788200","-161200","128.95"
"VEDL","27-Aug-2020","27-Aug-2020","PE","110","0.05","0.05","0.05","0.05","0.05","127.85","22","150.11",".07","3651800","-136400","127.85"
