,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,Delta,OV,OV-Change,OV-Mean,Change,Ratio,Result
1,VEDL,03-Feb-2020,27-Feb-2020,CE,130,10.0,10.0,8.1,8.85,9.2,8.85,58,281.88,17.98,143500,115500,134.15,24,11.25423728813561,-17.307572257943658,,-11.500000000000004,,-32.857142857142854
2,VEDL,04-Feb-2020,27-Feb-2020,CE,130,9.5,11.1,9.0,11.05,11.05,11.05,42,206.37,15.27,203000,59500,138.55,23,17.79638009049776,36.76108719354267,,16.315789473684216,,-51.06382978723405
3,VEDL,05-Feb-2020,27-Feb-2020,CE,130,12.0,15.5,11.15,15.05,15.0,15.05,28,140.16,12.76,164500,-38500,143.1,22,19.14950166112956,7.06609286537425,14.084229972497829,25.41666666666667,1.3596413647407526,5.000000000000004
4,VEDL,06-Feb-2020,27-Feb-2020,CE,130,16.75,16.75,14.6,15.3,15.3,14.9,7,35.65,3.8,171500,7000,143.85,21,19.00980392156862,-0.7348720698925184,16.06670634658764,-8.656716417910443,1.1831798945902845,-30.76923076923077
5,VEDL,07-Feb-2020,27-Feb-2020,CE,130,14.0,16.45,13.55,15.35,15.3,15.35,31,157.56,16.51,84000,-87500,144.6,20,19.02280130293159,0.0683252753156223,18.651895224398647,9.64285714285714,1.0198857045930516,-7.407407407407414
6,VEDL,10-Feb-2020,27-Feb-2020,CE,130,13.0,13.15,11.3,11.6,11.75,11.6,27,134.21,11.36,52500,-31500,140.3,17,15.094827586206915,-26.02198464534905,19.06070229520992,-10.769230769230772,0.7919344918366593,0.0
7,VEDL,11-Feb-2020,27-Feb-2020,CE,130,13.05,13.05,13.0,13.0,13.0,11.7,3,15.02,1.37,52500,0,140.75,16,13.23076923076923,-14.088813151563897,17.709144270235708,-0.38314176245211273,0.747115107815039,6.249999999999992
8,VEDL,12-Feb-2020,27-Feb-2020,CE,130,13.7,13.7,12.75,12.75,12.75,12.75,8,40.13,3.73,59500,7000,141.55,15,13.588235294117661,2.630702630702736,15.782799373302579,-6.934306569343061,0.8609521652478751,-13.33333333333333
9,VEDL,13-Feb-2020,27-Feb-2020,CE,130,12.75,13.8,12.75,13.8,13.8,13.8,6,30.15,2.85,52500,-7000,142.5,14,12.681159420289854,-7.15294117647071,13.971277370364604,8.235294117647065,0.9076592700957105,27.272727272727256
10,VEDL,14-Feb-2020,27-Feb-2020,CE,130,14.2,14.2,13.4,13.4,13.4,11.65,3,15.09,1.44,56000,3500,141.1,13,10.768656716417905,-17.75990036859607,13.166721315058915,-5.633802816901401,0.8178692674311927,-15.38461538461538
11,VEDL,17-Feb-2020,27-Feb-2020,CE,130,14.2,14.25,13.45,13.45,13.45,12.4,3,15.12,1.47,52500,-3500,142.1,10,8.996282527881037,-19.70118416183543,12.346017143608472,-5.281690140845071,0.7286789272391712,8.333333333333341
12,VEDL,18-Feb-2020,27-Feb-2020,CE,130,9.75,11.35,9.3,11.0,11.35,11.0,10,48.99,3.49,38500,-14000,140.55,9,8.631818181818192,-4.222335762708056,10.8153662215296,12.82051282051282,0.7981068791397253,-40.0
13,VEDL,19-Feb-2020,27-Feb-2020,CE,130,13.25,14.0,12.85,14.0,14.0,12.85,5,25.06,2.31,38500,0,142.65,8,7.228571428571432,-19.41250449155595,9.465585808705711,5.660377358490567,0.7636686809096541,-33.33333333333333
14,VEDL,20-Feb-2020,27-Feb-2020,CE,130,12.55,13.0,12.55,13.0,13.0,12.5,2,9.99,0.89,35000,-3500,142.35,7,6.649999999999997,-8.700322234156928,8.285557379423553,3.5856573705179224,0.8026014057321819,316.66666666666663
15,VEDL,24-Feb-2020,27-Feb-2020,CE,130,9.05,9.05,4.25,4.55,4.75,4.55,83,392.66,15.01,227500,192500,133.2,3,2.1098901098901024,-215.18229166666765,7.503463203463208,-49.723756906077355,0.2811888394303429,-20.0
16,VEDL,25-Feb-2020,27-Feb-2020,CE,130,5.6,6.0,3.35,3.9,4.3,3.9,258,1215.3,41.4,119000,-108500,132.7,2,1.3846153846153788,-52.380952380952486,5.329487179487177,-30.357142857142854,0.2598027423622795,-15.999999999999998
17,VEDL,26-Feb-2020,27-Feb-2020,CE,130,1.9,4.0,1.05,1.45,1.2,1.45,185,855.97,14.22,262500,143500,130.25,1,0.1724137931034483,-703.0769230769196,3.3815018315018257,-23.684210526315788,0.05098734281237227,-84.00000000000001
18,VEDL,27-Feb-2020,27-Feb-2020,CE,130,1.0,1.7,0.1,1.0,0.1,130.55,421,1923.39,7.84,147000,-115500,130.55,0,0.0,-inf,1.2223064292029766,0.0,0.0,
0,VEDL,02-Mar-2020,26-Mar-2020,CE,110,9.65,10.5,5.5,6.35,6.15,6.35,220,906.44,59.44,346500,56000,110.95,24,3.590551181102373,,,-34.19689119170985,,-27.64227642276423
1,VEDL,03-Mar-2020,26-Mar-2020,CE,110,8.05,11.6,7.25,10.65,10.55,10.65,371,1544.15,115.8,287000,-59500,119.55,23,20.6244131455399,82.59077164637364,,32.29813664596273,,-15.999999999999998
2,VEDL,04-Mar-2020,26-Mar-2020,CE,110,8.0,10.65,7.5,9.9,9.9,9.9,129,536.82,40.17,269500,-17500,119.35,22,20.777777777777764,0.7381185508774192,,23.750000000000004,,-5.71428571428572
3,VEDL,05-Mar-2020,26-Mar-2020,CE,110,13.25,14.3,10.35,10.75,10.8,10.75,58,247.44,24.14,280000,10500,117.1,21,13.869767441860454,-49.806244876667435,14.997580701473344,-18.867924528301888,0.9248003206609119,10.526315789473683
4,VEDL,06-Mar-2020,26-Mar-2020,CE,110,6.0,8.1,5.0,6.65,6.75,6.65,419,1711.42,98.27,784000,504000,111.05,20,3.157894736842097,-339.2093023255822,18.423986121726042,10.83333333333334,0.17140127635670685,38.52459016393443
5,VEDL,09-Mar-2020,26-Mar-2020,CE,110,3.75,3.75,2.05,2.15,2.1,2.15,1911,7524.77,167.42,1802500,1018500,94.9,17,-119.39534883720926,102.64490599306993,12.601813318826771,-42.66666666666667,-9.474457827337897,11.76470588235294
6,VEDL,11-Mar-2020,26-Mar-2020,CE,110,2.0,2.35,1.25,1.35,1.25,1.35,988,3862.89,59.09,1914500,112000,92.0,15,-199.99999999999997,40.302325581395365,-34.122562219502235,-32.49999999999999,5.86122456788116,13.88888888888889
7,VEDL,12-Mar-2020,26-Mar-2020,CE,110,0.6,0.75,0.4,0.65,0.7,0.65,631,2442.04,12.69,1816500,-98000,79.85,14,-649.3846153846155,69.20161099265577,-105.41248470012238,8.333333333333341,6.160414653273623,-31.500000000000007
