Date,Expiry,Strike,Returns,OV,OV-Mean,Ratio
10-Dec-2020,31-Dec-2020,120,-2.469135802469146,506.0999999999999,365.03793266951175,1.3864312574282496
11-Dec-2020,31-Dec-2020,120,-3.3101045296167224,706.6666666666667,481.6298245614035,1.4672402551278738
14-Dec-2020,31-Dec-2020,120,13.253012048192774,604.0666666666667,586.0450292397662,1.0307512845050126
15-Dec-2020,31-Dec-2020,120,-7.258064516129033,633.8461538461538,605.6111111111112,1.0466223987919243
17-Dec-2020,31-Dec-2020,120,1.462522851919556,927.5,812.6376068376068,1.1413451607406926
21-Dec-2020,31-Dec-2020,120,13.88888888888889,124.09090909090914,1302.8333333333335,0.09524695593519954
22-Dec-2020,31-Dec-2020,120,50.36496350364962,286.49999999999994,944.19696969697,0.3034324502142271
28-Dec-2020,31-Dec-2020,120,-3.9906103286385037,2606.999999999999,2636.4999999999995,0.9888109235729184
