"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","01-Dec-2020","31-Dec-2020","CE","260","11","15.5","10.35","10.9","11","10.9","275","2243.65","98.65","387000","-18000","-"
"AMBUJACEM","02-Dec-2020","31-Dec-2020","CE","260","11.45","12","9.2","11.25","10.8","11.25","166","1348.25","53.45","393000","6000","-"
"AMBUJACEM","03-Dec-2020","31-Dec-2020","CE","260","11.15","11.2","9.4","10.9","10.95","10.9","309","2506.97","96.77","537000","144000","-"
"AMBUJACEM","04-Dec-2020","31-Dec-2020","CE","260","11","11.9","6.2","7.1","6.9","7.1","1152","9267.34","281.74","1599000","1062000","-"
"AMBUJACEM","07-Dec-2020","31-Dec-2020","CE","260","8.2","8.35","6.1","7.1","7","7.1","890","7129.7","187.7","1803000","204000","-"
"AMBUJACEM","08-Dec-2020","31-Dec-2020","CE","260","7","9.8","7","9.15","9.15","9.15","2771","22356.52","742.72","2712000","909000","-"
"AMBUJACEM","09-Dec-2020","31-Dec-2020","CE","260","9.4","9.65","6.65","7.75","7.8","7.75","1725","13863.14","408.14","3789000","1077000","252.85"
"AMBUJACEM","10-Dec-2020","31-Dec-2020","CE","260","7","7.05","5.3","6.1","6.2","6.1","1453","11592.33","258.93","4071000","282000","-"
"AMBUJACEM","11-Dec-2020","31-Dec-2020","CE","260","6.3","6.35","4.75","5.1","5.1","5.1","757","6027.78","123.18","4350000","279000","245.8"
"AMBUJACEM","14-Dec-2020","31-Dec-2020","CE","260","5.45","5.6","4.55","4.85","4.8","4.85","485","3855.21","72.21","4557000","207000","-"
"AMBUJACEM","15-Dec-2020","31-Dec-2020","CE","260","4.65","4.9","3.75","4.75","4.6","4.75","919","7287.76","119.56","4638000","81000","-"
"AMBUJACEM","16-Dec-2020","31-Dec-2020","CE","260","5","5","3.8","4.35","4.35","4.35","547","4337.81","71.21","4770000","132000","247.25"
"AMBUJACEM","17-Dec-2020","31-Dec-2020","CE","260","4.8","5.65","4","4.1","4","4.1","1097","8717.78","161.18","5100000","330000","-"
"AMBUJACEM","18-Dec-2020","31-Dec-2020","CE","260","4.4","4.95","3.5","4.5","4.35","4.5","946","7499.97","121.17","4650000","-450000","-"
"AMBUJACEM","21-Dec-2020","31-Dec-2020","CE","260","4.35","4.35","0.85","1.15","1.25","1.15","2045","16059.11","108.11","4500000","-150000","-"
"AMBUJACEM","22-Dec-2020","31-Dec-2020","CE","260","1","1.35","0.75","1.15","1.15","1.15","873","6837.55","28.15","4176000","-324000","-"
"AMBUJACEM","23-Dec-2020","31-Dec-2020","CE","260","0.75","1.05","0.65","0.9","0.85","0.9","437","3419.58","10.98","4110000","-66000","-"
"AMBUJACEM","24-Dec-2020","31-Dec-2020","CE","260","5.35","8.65","1.45","1.7","1.65","1.7","2796","22107.52","298.72","3657000","-453000","-"
"AMBUJACEM","28-Dec-2020","31-Dec-2020","CE","260","0.8","1.7","0.8","1.2","1.15","1.2","580","4543.03","19.03","3342000","-315000","-"
"AMBUJACEM","29-Dec-2020","31-Dec-2020","CE","260","1.2","1.2","0.4","0.5","0.45","0.5","527","4119.47","8.87","3453000","111000","-"
"AMBUJACEM","30-Dec-2020","31-Dec-2020","CE","260","0.35","1.1","0.15","0.95","0.85","0.95","1187","9277.24","18.64","2226000","-1227000","252.4"
"AMBUJACEM","31-Dec-2020","31-Dec-2020","CE","260","0.7","0.7","0.05","0.05","0.05","248.85","531","4144.29","2.49","1392000","-834000","248.85"
