"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"03-Sep-2018","    28199.45","    28203.20","    27777.40","    27819.50","      127011210","         3746.12"
"04-Sep-2018","    27845.55","    27875.15","    27385.85","    27430.75","      165858496","         4714.18"
"05-Sep-2018","    27409.30","    27506.30","    27136.05","    27376.05","      131880484","         3854.47"
"06-Sep-2018","    27464.25","    27552.80","    27246.25","    27468.70","      120287292","         3808.19"
"07-Sep-2018","    27439.25","    27512.50","    27232.80","    27481.45","      144905496","         4409.73"
"10-Sep-2018","    27395.20","    27404.85","    27142.55","    27201.75","      178147552","         6363.64"
"11-Sep-2018","    27295.20","    27318.45","    26772.25","    26807.50","      160826279","         5575.27"
"12-Sep-2018","    26895.15","    26895.15","    26555.15","    26819.20","      174201027","         4921.26"
"14-Sep-2018","    27059.85","    27205.75","    26989.80","    27163.85","      136633270","         4403.10"
"17-Sep-2018","    27002.60","    27002.60","    26743.40","    26820.30","      115283101","         3192.51"
"18-Sep-2018","    26757.00","    26901.05","    26407.45","    26441.45","      308575632","         6201.28"
"19-Sep-2018","    26532.00","    26611.60","    26235.70","    26277.35","      244393690","         5745.50"
"21-Sep-2018","    26331.05","    26490.40","    25053.35","    25596.90","      547285580","        14634.54"
"24-Sep-2018","    25645.05","    25649.70","    24904.50","    24970.35","      272396270","         7233.55"
"25-Sep-2018","    24947.70","    25406.95","    24678.25","    25330.35","      329548199","         8339.92"
"26-Sep-2018","    25525.10","    25525.10","    25197.35","    25376.30","      215055339","         5556.79"
"27-Sep-2018","    25442.10","    25452.50","    25007.05","    25042.15","      262822577","         6524.63"
"28-Sep-2018","    25135.80","    25354.70","    24919.25","    25119.85","      367109389","         7890.09"
"01-Oct-2018","    24943.90","    25412.15","    24707.65","    25367.00","      304703170","         8248.86"
"03-Oct-2018","    25290.55","    25470.05","    25026.35","    25069.90","      261054513","         7025.24"
"04-Oct-2018","    24735.15","    24893.40","    24501.05","    24819.30","      245813411","         6980.52"
"05-Oct-2018","    24741.65","    25080.20","    24250.65","    24443.45","      230429144","         6217.03"
"08-Oct-2018","    24470.75","    24745.35","    24240.05","    24618.35","      223867274","         5799.32"
"09-Oct-2018","    24703.65","    24759.90","    24464.90","    24527.65","      175374004","         4179.44"
"10-Oct-2018","    24596.60","    25371.15","    24559.90","    25321.70","      227005049","         5962.10"
"11-Oct-2018","    24541.75","    24940.10","    24493.70","    24783.95","      255410789","         6721.36"
"12-Oct-2018","    25001.95","    25484.20","    24975.45","    25395.85","      200602244","         5803.45"
"15-Oct-2018","    25444.00","    25466.20","    25147.80","    25388.05","      146636264","         4393.26"
"16-Oct-2018","    25414.20","    25707.05","    25351.80","    25589.65","      226063396","         5917.40"
"17-Oct-2018","    25839.10","    25915.35","    25101.95","    25188.60","      182759960","         4927.19"
"19-Oct-2018","    24966.50","    25277.90","    24922.65","    25085.80","      200900442","         5390.27"
"22-Oct-2018","    25484.25","    25504.75","    25021.35","    25078.60","      172423369","         6136.64"
"23-Oct-2018","    24786.90","    25124.60","    24784.90","    24972.45","      144911236","         5373.28"
"24-Oct-2018","    25312.70","    25356.90","    24839.65","    25064.20","      176623910","         5399.39"
"25-Oct-2018","    24841.50","    24977.35","    24696.85","    24817.45","      215033794","         6855.91"
