"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","02-Jul-2018","30-Aug-2018","PE","26000","481.7","560","480","501.2","502","501.2","68","721.3","14.1","11960","520","26230.3"
"BANKNIFTY","03-Jul-2018","30-Aug-2018","PE","26000","509.85","509.85","460.9","481.2","474.75","481.2","43","455.55","8.35","12160","200","26204.1"
"BANKNIFTY","04-Jul-2018","30-Aug-2018","PE","26000","509.2","524.1","382.85","396.4","392","396.4","256","2706.62","44.22","14280","2120","26433.95"
"BANKNIFTY","05-Jul-2018","30-Aug-2018","PE","26000","393.15","393.15","340","372.35","372","372.35","116","1223.37","16.97","15000","720","-"
"BANKNIFTY","06-Jul-2018","30-Aug-2018","PE","26000","354.2","388.4","335","367.7","388.4","367.7","98","1033.11","13.91","14720","-280","26493.85"
"BANKNIFTY","09-Jul-2018","30-Aug-2018","PE","26000","310.5","322","240","282.35","280","282.35","347","3649.26","40.46","15560","840","26753.3"
"BANKNIFTY","10-Jul-2018","30-Aug-2018","PE","26000","255.3","259.9","231","241.7","238","241.7","178","1868.54","17.34","17280","1720","-"
"BANKNIFTY","11-Jul-2018","30-Aug-2018","PE","26000","244.8","262","230.95","250.05","249","250.05","452","4744.36","43.56","17240","-40","26816.2"
"BANKNIFTY","12-Jul-2018","30-Aug-2018","PE","26000","210.75","210.75","172.05","196.3","198.75","196.3","535","5603.67","39.67","23120","5880","-"
"BANKNIFTY","13-Jul-2018","30-Aug-2018","PE","26000","187.6","210.95","185","190.1","194","190.1","1024","10730.68","81.08","47120","24000","-"
"BANKNIFTY","16-Jul-2018","30-Aug-2018","PE","26000","205.55","223","193.7","216.1","220","216.1","4921","51590.39","411.99","204200","157080","26679.8"
"BANKNIFTY","17-Jul-2018","30-Aug-2018","PE","26000","198.75","202","153","158.35","162","158.35","3698","38709.31","250.11","275280","71080","-"
"BANKNIFTY","18-Jul-2018","30-Aug-2018","PE","26000","145.15","208.6","134.9","200.55","188.5","200.55","8272","86591.21","562.41","426360","151080","26880.9"
"BANKNIFTY","19-Jul-2018","30-Aug-2018","PE","26000","184.5","223.8","163.55","213.35","220.6","213.35","10454","109533.4","811.8","571200","144840","26789.65"
"BANKNIFTY","20-Jul-2018","30-Aug-2018","PE","26000","220.65","222.3","181.7","198.65","199.4","198.65","3635","38097.77","293.77","582360","11160","-"
"BANKNIFTY","23-Jul-2018","30-Aug-2018","PE","26000","203.15","209.85","147.85","151.3","154.95","151.3","2490","26067.55","171.55","578680","-3680","-"
"BANKNIFTY","24-Jul-2018","30-Aug-2018","PE","26000","137.35","185","132","154.4","151.15","154.4","5148","53850.29","311.09","572280","-6400","-"
"BANKNIFTY","25-Jul-2018","30-Aug-2018","PE","26000","149.95","160.5","127.65","138.1","139.25","138.1","3223","33701.36","182.16","570280","-2000","27031.3"
"BANKNIFTY","26-Jul-2018","30-Aug-2018","PE","26000","131.05","131.05","73.6","80.6","81.15","80.6","6070","63356.2","228.2","574640","4360","-"
"BANKNIFTY","27-Jul-2018","30-Aug-2018","PE","26000","66.05","80.4","57","60.3","61","60.3","6351","66214.41","164.01","652400","77760","27634.4"
"BANKNIFTY","30-Jul-2018","30-Aug-2018","PE","26000","49.85","58.1","43.35","46.4","47.9","46.4","5998","62497.22","118.02","654240","1840","-"
"BANKNIFTY","31-Jul-2018","30-Aug-2018","PE","26000","50.8","52.7","43.5","46.05","47.9","46.05","7113","74115.52","140.32","667280","13040","-"
"BANKNIFTY","01-Aug-2018","30-Aug-2018","PE","26000","46","58.4","40","49.75","58","49.75","9748","101567.4","188.2","451680","-215600","27596.6"
"BANKNIFTY","02-Aug-2018","30-Aug-2018","PE","26000","62.5","68","52","59.3","59.6","59.3","8683","90512.12","208.92","289400","-162280","-"
"BANKNIFTY","03-Aug-2018","30-Aug-2018","PE","26000","50","50","32","32.75","32.8","32.75","2943","30653.8","46.6","295120","5720","-"
"BANKNIFTY","06-Aug-2018","30-Aug-2018","PE","26000","25.95","26.7","21.55","25.05","24.75","25.05","1903","19809.48","18.28","298960","3840","-"
"BANKNIFTY","07-Aug-2018","30-Aug-2018","PE","26000","25.1","26.9","21.9","24.75","23.5","24.75","2590","26962.1","26.1","253000","-45960","-"
"BANKNIFTY","08-Aug-2018","30-Aug-2018","PE","26000","24.15","24.75","19.2","20.95","21.3","20.95","2207","22971.27","18.47","241520","-11480","28062.45"
"BANKNIFTY","09-Aug-2018","30-Aug-2018","PE","26000","21.3","21.3","16","16.9","16.05","16.9","1359","14143.1","9.5","244440","2920","-"
"BANKNIFTY","10-Aug-2018","30-Aug-2018","PE","26000","16.8","20.8","16.05","19.95","19.25","19.95","1156","12030.82","8.42","236880","-7560","28124.25"
"BANKNIFTY","13-Aug-2018","30-Aug-2018","PE","26000","23","30.8","20","23.35","22.55","23.35","2386","24839.02","24.62","237600","720","-"
"BANKNIFTY","14-Aug-2018","30-Aug-2018","PE","26000","20","20","14.3","14.7","15","14.7","1623","16889.49","10.29","239600","2000","28021.7"
"BANKNIFTY","16-Aug-2018","30-Aug-2018","PE","26000","15.75","18.3","12","13.45","12.9","13.45","631","6566.04","3.64","238640","-960","27826.55"
"BANKNIFTY","17-Aug-2018","30-Aug-2018","PE","26000","12.9","12.9","8","9.05","8.6","9.05","1225","12744.37","4.37","234880","-3760","28128.55"
"BANKNIFTY","20-Aug-2018","30-Aug-2018","PE","26000","7","8.9","5.4","7.65","8.6","7.65","994","10340.4","2.8","234880","0","-"
"BANKNIFTY","21-Aug-2018","30-Aug-2018","PE","26000","7","8","5","5.4","5","5.4","842","8758.89","2.09","228800","-6080","28257.9"
