"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","01-Nov-2018","27-Dec-2018","CE","25000","1094","1127.55","1029.1","1120","1120","1120","31","161.75","6.75","3860","-60","-"
"BANKNIFTY","02-Nov-2018","27-Dec-2018","CE","25000","1239.95","1380","1220","1268.3","1295","1268.3","42","220.76","10.76","4320","460","25701.65"
"BANKNIFTY","05-Nov-2018","27-Dec-2018","CE","25000","1150.5","1330","1150.5","1330","1330","1330","6","31.51","1.51","4340","20","25732.2"
"BANKNIFTY","06-Nov-2018","27-Dec-2018","CE","25000","1380","1380","1185.5","1199.05","1224.6","1199.05","54","284.39","14.39","3520","-820","25598"
"BANKNIFTY","07-Nov-2018","27-Dec-2018","CE","25000","1267.6","1267.6","1267.6","1267.6","1267.6","1267.6","2","10.51",".51","3480","-40","-"
"BANKNIFTY","09-Nov-2018","27-Dec-2018","CE","25000","1150","1250","1150","1242","1242","1242","7","36.72","1.72","3460","-20","-"
"BANKNIFTY","12-Nov-2018","27-Dec-2018","CE","25000","1212","1212","1110","1128.6","1128.7","1128.6","17","88.92","3.92","3480","20","-"
"BANKNIFTY","13-Nov-2018","27-Dec-2018","CE","25000","1035.55","1260","1008","1247.5","1255","1247.5","17","88.9","3.9","3700","220","25768.6"
"BANKNIFTY","14-Nov-2018","27-Dec-2018","CE","25000","1295","1419","1268","1327.5","1330","1327.5","41","216.08","11.08","3700","0","25930.15"
"BANKNIFTY","15-Nov-2018","27-Dec-2018","CE","25000","1290","1475","1290","1474.9","1475","1474.9","38","200.32","10.32","3900","200","26154.75"
"BANKNIFTY","16-Nov-2018","27-Dec-2018","CE","25000","1493.55","1550","1440","1480","1480","1480","39","206.67","11.67","4080","180","26245.55"
"BANKNIFTY","19-Nov-2018","27-Dec-2018","CE","25000","1475","1570","1475","1550","1570","1550","84","445.63","25.63","4200","120","-"
"BANKNIFTY","20-Nov-2018","27-Dec-2018","CE","25000","1430","1460","1350.25","1392.5","1400","1392.5","50","264.24","14.24","3900","-300","26113.35"
"BANKNIFTY","21-Nov-2018","27-Dec-2018","CE","25000","1420.55","1600","1380","1560","1560","1560","46","243.8","13.8","4420","520","26262.05"
"BANKNIFTY","22-Nov-2018","27-Dec-2018","CE","25000","1554.7","1554.7","1270","1282.05","1291.55","1282.05","52","274.11","14.11","4800","380","25999.45"
"BANKNIFTY","26-Nov-2018","27-Dec-2018","CE","25000","1360","1593.05","1310","1577","1593.05","1577","157","828.84","43.84","7080","2280","26365.6"
"BANKNIFTY","27-Nov-2018","27-Dec-2018","CE","25000","1520","1630","1500","1601.55","1600","1601.55","92","488.65","28.65","7860","780","26443.1"
"BANKNIFTY","28-Nov-2018","27-Dec-2018","CE","25000","1660","1690","1560","1581.85","1561.45","1581.85","482","2565","155","14880","7020","26457.95"
"BANKNIFTY","29-Nov-2018","27-Dec-2018","CE","25000","1689","1983.6","1689","1931.65","1938.2","1931.65","1278","6851.8","461.8","31720","16840","-"
"BANKNIFTY","30-Nov-2018","27-Dec-2018","CE","25000","1995.35","2062.25","1880","1952.35","1955.3","1952.35","409","2204.04","159.04","31540","-180","26862.95"
"BANKNIFTY","03-Dec-2018","27-Dec-2018","CE","25000","2050","2050","1940","1991.45","1992.15","1991.45","83","447.81","32.81","31380","-160","-"
"BANKNIFTY","04-Dec-2018","27-Dec-2018","CE","25000","1910","1910","1820","1850","1860","1850","82","440.44","30.44","30960","-420","-"
"BANKNIFTY","05-Dec-2018","27-Dec-2018","CE","25000","1726.7","1762.15","1621","1696.7","1700","1696.7","305","1629.27","104.27","29640","-1320","26519.6"
