"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","03-Sep-2018","25-Oct-2018","PE","27000","193.1","234","182.15","221.85","234","221.85","29","315.7","2.5","9520","1000","-"
"BANKNIFTY","04-Sep-2018","25-Oct-2018","PE","27000","243","332.6","243","316.35","307.2","316.35","159","1736.41","19.21","13240","3720","27430.75"
"BANKNIFTY","05-Sep-2018","25-Oct-2018","PE","27000","318.5","403.9","310.65","329.15","365.6","329.15","265","2899.72","37.72","17240","4000","27376.05"
"BANKNIFTY","06-Sep-2018","25-Oct-2018","PE","27000","325.1","384.65","298.15","312.75","331.95","312.75","597","6529.67","82.07","28200","10960","27468.7"
"BANKNIFTY","07-Sep-2018","25-Oct-2018","PE","27000","377.1","383.85","301","306.55","312.2","306.55","227","2481.63","30.03","24600","-3600","-"
"BANKNIFTY","10-Sep-2018","25-Oct-2018","PE","27000","350.25","418.7","342.25","390.15","383.5","390.15","265","2902.85","40.85","25680","1080","27201.75"
"BANKNIFTY","11-Sep-2018","25-Oct-2018","PE","27000","397.75","552.6","349.65","535.65","541","535.65","706","7754.51","129.71","30720","5040","26807.5"
"BANKNIFTY","12-Sep-2018","25-Oct-2018","PE","27000","620.6","633","442.9","478.2","442.9","478.2","1821","20032.47","365.67","61520","30800","26819.2"
"BANKNIFTY","14-Sep-2018","25-Oct-2018","PE","27000","370","412.6","334.25","347.35","359","347.35","528","5778.52","76.12","67080","5560","-"
"BANKNIFTY","17-Sep-2018","25-Oct-2018","PE","27000","430","524.95","430","473.4","489.9","473.4","1563","17182.62","302.22","71080","4000","26820.3"
"BANKNIFTY","18-Sep-2018","25-Oct-2018","PE","27000","476.25","667.3","430.85","651.85","645","651.85","1856","20453.69","408.89","101800","30720","26441.45"
"BANKNIFTY","19-Sep-2018","25-Oct-2018","PE","27000","610","730","555","710.05","704","710.05","1375","15218.44","368.44","116520","14720","-"
"BANKNIFTY","21-Sep-2018","25-Oct-2018","PE","27000","639.95","1649","573.7","1284.3","1275","1284.3","977","10905.43","353.83","115360","-1160","-"
"BANKNIFTY","24-Sep-2018","25-Oct-2018","PE","27000","1450","1940","1408.4","1868","1927","1868","349","4001.95","232.75","113840","-1520","-"
"BANKNIFTY","25-Sep-2018","25-Oct-2018","PE","27000","1998.1","2150","1545.75","1630.35","1550","1630.35","466","5384.17","351.37","121440","7600","-"
"BANKNIFTY","26-Sep-2018","25-Oct-2018","PE","27000","1500","1670","1445","1542.35","1550","1542.35","377","4305.18","233.58","133360","11920","25376.3"
"BANKNIFTY","27-Sep-2018","25-Oct-2018","PE","27000","1551.05","1850","1486.55","1809.95","1751.3","1809.95","654","7515.67","452.47","155320","21960","-"
