"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","01-Mar-2019","28-Mar-2019","PE","1300","5","6.5","4.55","5.55","5.9","5.55","25","195.86",".86","26400","4800","1392.35"
"ASIANPAINT","05-Mar-2019","28-Mar-2019","PE","1300","5.9","5.9","3.15","3.5","3.15","3.5","50","391.35","1.35","36000","9600","1403.85"
"ASIANPAINT","06-Mar-2019","28-Mar-2019","PE","1300","3.55","4","3.55","4","4","4","9","70.41",".21","36600","600","1393.7"
"ASIANPAINT","07-Mar-2019","28-Mar-2019","PE","1300","4","4","4","4","4","4","2","15.65",".05","37200","600","1395.45"
"ASIANPAINT","08-Mar-2019","28-Mar-2019","PE","1300","3.4","4","3.1","3.2","3.2","3.2","37","289.37",".77","37800","600","1382.35"
"ASIANPAINT","11-Mar-2019","28-Mar-2019","PE","1300","2.5","2.5","0.9","0.9","0.9","0.9","8","62.5",".1","36600","-1200","1419.8"
"ASIANPAINT","12-Mar-2019","28-Mar-2019","PE","1300","1.5","1.5","1.5","1.5","1.5","1.5","2","15.62",".02","35400","-1200","1428.1"
"ASIANPAINT","13-Mar-2019","28-Mar-2019","PE","1300","0","0","0","1.5","1.5","0.25","0","0","0","35400","0","1428.3"
"ASIANPAINT","14-Mar-2019","28-Mar-2019","PE","1300","1.1","1.1","1.1","1.1","1.1","1.1","1","7.81",".01","34800","-600","1434.75"
"ASIANPAINT","15-Mar-2019","28-Mar-2019","PE","1300","1.1","1.1","1","1","1","1","2","15.61",".01","33600","-1200","1432.55"
"ASIANPAINT","18-Mar-2019","28-Mar-2019","PE","1300","0","0","0","1","1","0.05","0","0","0","33600","0","1445.6"
"ASIANPAINT","19-Mar-2019","28-Mar-2019","PE","1300","1.5","1.5","1.5","1.5","1.5","1.5","1","7.81",".01","33000","-600","1453.9"
"ASIANPAINT","20-Mar-2019","28-Mar-2019","PE","1300","0","0","0","1.5","1.5","0","0","0","0","33000","0","1456.15"
"ASIANPAINT","22-Mar-2019","28-Mar-2019","PE","1300","0.5","0.5","0.5","0.5","0.5","0.5","1","7.8","0","32400","-600","1471.25"
"ASIANPAINT","25-Mar-2019","28-Mar-2019","PE","1300","0.5","0.55","0.5","0.5","0.5","0.5","11","85.83",".03","30600","-1800","1457.55"
"ASIANPAINT","26-Mar-2019","28-Mar-2019","PE","1300","0.15","0.15","0.15","0.15","0.15","0.15","2","15.6","0","29400","-1200","1485.05"
"ASIANPAINT","27-Mar-2019","28-Mar-2019","PE","1300","0.8","0.8","0.8","0.8","0.8","0.8","2","15.61",".01","29400","0","1472.05"
"ASIANPAINT","28-Mar-2019","28-Mar-2019","PE","1300","0.1","0.4","0.05","0.05","0.05","0","7","54.61",".01","30000","600","1497"
