"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","01-Oct-2019","31-Oct-2019","PE","1700","17.85","23","15.05","20.5","19.2","20.5","330","3404.49","38.49","108600","9000","1766.1"
"ASIANPAINT","03-Oct-2019","31-Oct-2019","PE","1700","22.8","29.7","20.25","24.4","23.9","24.4","352","3644.45","54.05","117000","8400","1748.95"
"ASIANPAINT","04-Oct-2019","31-Oct-2019","PE","1700","25.45","31.2","21.75","30.1","29.75","30.1","521","5394.79","80.59","139200","22200","1724.4"
"ASIANPAINT","07-Oct-2019","31-Oct-2019","PE","1700","27","32.35","22.85","30.65","30","30.65","352","3650.35","59.95","156000","16800","1725.15"
"ASIANPAINT","09-Oct-2019","31-Oct-2019","PE","1700","28.2","31","17.05","17.8","18.9","17.8","510","5276","74","162600","6600","1773.45"
"ASIANPAINT","10-Oct-2019","31-Oct-2019","PE","1700","19.5","21.3","14.8","16.15","15.65","16.15","264","2719.87","27.07","163200","600","1778.6"
"ASIANPAINT","11-Oct-2019","31-Oct-2019","PE","1700","15","21.5","12.25","15.1","15.4","15.1","472","4865.2","50.8","209400","46200","1790.25"
"ASIANPAINT","14-Oct-2019","31-Oct-2019","PE","1700","15.1","15.1","12","12.95","13","12.95","168","1727.15","13.55","214200","4800","1798.7"
"ASIANPAINT","15-Oct-2019","31-Oct-2019","PE","1700","12.95","12.95","8.5","9.15","8.8","9.15","166","1703.01","9.81","231000","16800","1803.1"
"ASIANPAINT","16-Oct-2019","31-Oct-2019","PE","1700","9","16.45","9","13.85","13","13.85","315","3238.54","25.54","239400","8400","1765.7"
"ASIANPAINT","17-Oct-2019","31-Oct-2019","PE","1700","15","16.7","7.3","8.4","8.35","8.4","431","4424.66","28.46","225000","-14400","1812.3"
"ASIANPAINT","18-Oct-2019","31-Oct-2019","PE","1700","10","11.2","7","8.2","8","8.2","206","2111.77","10.57","222000","-3000","1816.75"
"ASIANPAINT","22-Oct-2019","31-Oct-2019","PE","1700","9.2","12.95","6.15","11.7","11.4","11.7","706","7245.75","44.55","268800","46800","1780.2"
"ASIANPAINT","23-Oct-2019","31-Oct-2019","PE","1700","6","11.7","4.4","6.3","6.7","6.3","686","7025.17","27.97","238200","-30600","1767.4"
"ASIANPAINT","24-Oct-2019","31-Oct-2019","PE","1700","4.5","7.25","3.3","3.7","3.45","3.7","333","3406.77","10.17","199800","-38400","1790.5"
"ASIANPAINT","25-Oct-2019","31-Oct-2019","PE","1700","3.45","3.7","1.6","2.1","1.65","2.1","151","1542.44","2.24","199200","-600","1796.3"
"ASIANPAINT","27-Oct-2019","31-Oct-2019","PE","1700","1.25","2.4","1","1.25","1.05","1.25","13","132.71",".11","196800","-2400","1792.6"
"ASIANPAINT","29-Oct-2019","31-Oct-2019","PE","1700","2.45","2.45","0.5","1.1","0.85","1.1","138","1408.35",".75","176400","-20400","1814.25"
"ASIANPAINT","30-Oct-2019","31-Oct-2019","PE","1700","0.5","1","0.3","0.45","0.3","0.45","235","2397.73",".73","157200","-19200","1821.3"
"ASIANPAINT","31-Oct-2019","31-Oct-2019","PE","1700","0.3","0.3","0.05","0.05","0.05","0","111","1132.28",".08","138600","-18600","1809.6"
