"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","03-Jun-2019","27-Jun-2019","CE","1400","45","69.5","45","69.05","69.5","69.05","97","848.85","34.05","40200","-22200","1459.25"
"ASIANPAINT","04-Jun-2019","27-Jun-2019","CE","1400","62","62","42.1","43.15","44.65","43.15","78","678.12","22.92","32400","-7800","1421.5"
"ASIANPAINT","06-Jun-2019","27-Jun-2019","CE","1400","44","65.3","44","45.95","45.95","45.95","23","200.3","7.1","31800","-600","1428.55"
"ASIANPAINT","07-Jun-2019","27-Jun-2019","CE","1400","43.6","50.4","36.25","36.5","36.5","36.5","24","207.53","5.93","30600","-1200","1418.35"
"ASIANPAINT","10-Jun-2019","27-Jun-2019","CE","1400","40","50.3","34.2","36.8","36.75","36.8","27","233.73","6.93","28800","-1800","1422.6"
"ASIANPAINT","11-Jun-2019","27-Jun-2019","CE","1400","30.2","42","30.2","38.9","38.9","38.9","21","181.11","4.71","29400","600","1425.5"
"ASIANPAINT","12-Jun-2019","27-Jun-2019","CE","1400","44.8","46.65","34.05","34.05","34.05","34.05","9","77.88","2.28","30000","600","1425.45"
"ASIANPAINT","13-Jun-2019","27-Jun-2019","CE","1400","42.25","47","40.6","41.3","41.3","41.3","24","207.72","6.12","31200","1200","1429.45"
"ASIANPAINT","14-Jun-2019","27-Jun-2019","CE","1400","36.65","40","26.65","29.35","29","29.35","13","111.87","2.67","31800","600","1412.75"
"ASIANPAINT","17-Jun-2019","27-Jun-2019","CE","1400","33.9","33.9","21.5","22.5","21.5","22.5","66","563.84","9.44","34800","3000","1401.95"
"ASIANPAINT","18-Jun-2019","27-Jun-2019","CE","1400","24","25","10.4","11.15","11","11.15","357","3027.04","28.24","66600","31800","1380.05"
"ASIANPAINT","19-Jun-2019","27-Jun-2019","CE","1400","11.65","15.2","7.6","10.05","10","10.05","307","2599.49","20.69","62400","-4200","1381.15"
"ASIANPAINT","20-Jun-2019","27-Jun-2019","CE","1400","7.8","20","5.8","13.95","12.45","13.95","493","4181.25","40.05","53400","-9000","1392.05"
"ASIANPAINT","21-Jun-2019","27-Jun-2019","CE","1400","8.2","13.5","7","8.7","8.45","8.7","291","2461.95","17.55","68400","15000","1383"
"ASIANPAINT","24-Jun-2019","27-Jun-2019","CE","1400","8.05","12.4","4.85","5.55","5.1","5.55","627","5295.23","28.43","186600","118200","1376.15"
"ASIANPAINT","25-Jun-2019","27-Jun-2019","CE","1400","3.15","3.25","1.35","1.65","1.7","1.65","437","3676.9","6.1","204600","18000","1363.1"
"ASIANPAINT","26-Jun-2019","27-Jun-2019","CE","1400","1.05","1.35","0.55","0.75","0.55","0.75","420","3529.98","1.98","134400","-70200","1359.95"
"ASIANPAINT","27-Jun-2019","27-Jun-2019","CE","1400","0.7","0.7","0.05","0.05","0.1","0","210","1764.36",".36","110400","-24000","1361.4"
