Date,Expiry,Strike Price,Returns,Alpha,Alpha-Mean,Ratio
09-Jan-2019,31-Jan-2019,1300,inf,0.9230769230769231,0.9366418527708847,0.9855174849876372
14-Jan-2019,31-Jan-2019,1300,inf,0.8665036674816617,0.9110105580693816,0.9511455820204333
22-Jan-2019,31-Jan-2019,1300,inf,0.9255733448723501,1.0123210767441304,0.9143080847918508
24-Jan-2019,31-Jan-2019,1300,0.0,0.9049311417147926,0.9821930852724899,0.9213373167494225
08-Feb-2019,28-Feb-2019,1400,inf,0.7393939393939387,0.8111715553430047,0.9115136428585507
13-Feb-2019,28-Feb-2019,1400,-26.66666666666667,0.4185441941074539,0.7674919221028719,0.5453401945399938
25-Feb-2019,28-Feb-2019,1400,-14.814814814814813,-0.12589928057553956,-0.15349873255835175,0.8201975252641229
09-Apr-2019,25-Apr-2019,1400,-30.51724137931035,0.6694029850746255,1.133333333333333,0.590649692712905
11-Apr-2019,25-Apr-2019,1400,3.7755102040816357,0.5087912087912108,0.6357062758653061,0.8003558059870621
23-Apr-2019,25-Apr-2019,1400,22.658959537572247,0.7217694994179278,0.92946474002167,0.7765431740865179
17-May-2019,30-May-2019,1400,61.632653061224495,-8.465608465608467,-10.623103973127586,0.796905357136976
24-May-2019,30-May-2019,1400,-61.87845303867403,-1.6489361702127658,-2.9243898468881873,0.5638564817092979
07-Jun-2019,27-Jun-2019,1400,-8.000000000000007,0.5027397260273948,0.6592210888728561,0.7626268857493395
14-Jun-2019,27-Jun-2019,1400,-33.62831858407079,0.434412265758092,0.7053441008178335,0.6158870050155647
10-Jul-2019,25-Jul-2019,1300,15.384615384615389,0.552346570397113,0.5714029117544075,0.9666499050577378
19-Jul-2019,25-Jul-2019,1300,0.0,0.7273684210526307,0.9695412186379931,0.750219183125019
21-Aug-2019,29-Aug-2019,1500,-18.586956521739122,0.9433862433862443,0.9639811242225577,0.9786355974003921
22-Aug-2019,29-Aug-2019,1500,24.285714285714285,0.9372496662216294,0.946980620317292,0.9897242310065414
23-Aug-2019,29-Aug-2019,1500,13.779069767441854,0.9241379310344838,0.9453190649161457,0.9775936668710467
13-Sep-2019,26-Sep-2019,1500,7.361111111111107,0.6727879799666103,1.010357294052946,0.6658911495237387
18-Sep-2019,26-Sep-2019,1500,-11.811023622047244,0.5547576301615815,0.8020595374809399,0.6916663966168032
07-Oct-2019,31-Oct-2019,1700,38.383838383838395,0.42268907563025365,0.5736870880122033,0.7367937756710717
15-Oct-2019,31-Oct-2019,1700,-24.152345564328844,0.8215139442231069,0.8769889232860937,0.9367438087414821
16-Oct-2019,31-Oct-2019,1700,24.444444444444443,0.8046540110226582,0.8743097542980179,0.9203305888640276
22-Oct-2019,31-Oct-2019,1700,-19.245082402977136,0.8600536193029495,0.9294750064753398,0.9253111846055517
23-Oct-2019,31-Oct-2019,1700,21.497740477727554,0.8874259381171835,0.9479415425687702,0.9361610376441578
06-Nov-2019,28-Nov-2019,1700,inf,0.8553900087642411,0.9137765798143155,0.9361041064743213
08-Nov-2019,28-Nov-2019,1700,-8.406850025947064,0.8614895549500446,1.0065170444455898,0.8559115413932913
11-Nov-2019,28-Nov-2019,1700,-13.731825525040389,0.8379603399433433,0.9431666906801054,0.8884541282295506
13-Nov-2019,28-Nov-2019,1700,-15.255955397871274,0.8795255930087397,0.9373568010731393,0.938303954269931
14-Nov-2019,28-Nov-2019,1700,-18.06520577231426,0.8594497607655492,0.859658495967376,0.9997571882290399
15-Nov-2019,28-Nov-2019,1700,-16.152716593245216,0.7919112850619705,0.8589785645725442,0.9219220568746689
18-Nov-2019,28-Nov-2019,1700,-23.76146788990826,0.6830122591943958,0.8436288796120864,0.8096122308051561
19-Nov-2019,28-Nov-2019,1700,-6.7137809187279185,0.513838748495786,0.7781244350073052,0.6603554976280394
20-Nov-2019,28-Nov-2019,1700,-16.180048661800484,0.5934343434343434,0.6629207642507174,0.8951814084524675
21-Nov-2019,28-Nov-2019,1700,-51.34099616858238,0.5907111756168333,0.5967617837081751,0.9898609323577251
05-Dec-2019,26-Dec-2019,1700,-12.324929971988785,0.34682713347921024,0.512260421211753,0.6770523724218045
06-Dec-2019,26-Dec-2019,1700,-6.470588235294112,0.35463258785942686,0.43019504710017187,0.8243530237038036
10-Dec-2019,26-Dec-2019,1700,25.0,0.32875000000000226,0.4179568742687135,0.7865644047013373
16-Dec-2019,26-Dec-2019,1700,7.263157894736848,0.7400000000000011,0.7716746955418151,0.958953305421562
20-Dec-2019,26-Dec-2019,1700,8.823529411764707,0.9105504587155964,0.9356343364954753,0.9731905117186769
24-Dec-2019,26-Dec-2019,1700,4.285714285714286,0.9303057553956838,0.9537913798464253,0.9753765603810312
