"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","01-Feb-2019","28-Feb-2019","PE","1400","25.05","25.7","11.6","14.35","13.9","14.35","754","6413.09","79.49","106800","66000","1457.2"
"ASIANPAINT","04-Feb-2019","28-Feb-2019","PE","1400","15.95","18.45","13.7","14.05","14","14.05","588","4998.16","58.96","114600","7800","1446.35"
"ASIANPAINT","05-Feb-2019","28-Feb-2019","PE","1400","13.3","15.7","12","13.15","12.65","13.15","458","3885.42","38.22","112800","-1800","1450.35"
"ASIANPAINT","06-Feb-2019","28-Feb-2019","PE","1400","12.05","12.85","8","8.7","8.2","8.7","434","3671.89","26.29","97800","-15000","1469.4"
"ASIANPAINT","07-Feb-2019","28-Feb-2019","PE","1400","8.75","9.85","5.95","6.35","6.25","6.35","204","1723.54","9.94","93000","-4800","1472.45"
"ASIANPAINT","08-Feb-2019","28-Feb-2019","PE","1400","7.95","10.3","5.9","9.55","9","9.55","198","1673.61","10.41","81000","-12000","1448.8"
"ASIANPAINT","11-Feb-2019","28-Feb-2019","PE","1400","9.5","13.65","8.55","10.65","10","10.65","675","5717.7","47.7","93600","12600","1437.1"
"ASIANPAINT","12-Feb-2019","28-Feb-2019","PE","1400","8.05","11","7.45","7.9","8.55","7.9","307","2595.43","16.63","84600","-9000","1452.1"
"ASIANPAINT","13-Feb-2019","28-Feb-2019","PE","1400","8.35","13.65","7.25","12.25","13.65","12.25","361","3052.89","20.49","102000","17400","1424.15"
"ASIANPAINT","14-Feb-2019","28-Feb-2019","PE","1400","18","21.75","12.75","19.85","18.4","19.85","685","5826.75","72.75","75000","-27000","1399.2"
"ASIANPAINT","15-Feb-2019","28-Feb-2019","PE","1400","22","35","17.55","21.35","17.55","21.35","272","2331.92","47.12","37800","-37200","1393.6"
"ASIANPAINT","18-Feb-2019","28-Feb-2019","PE","1400","23","53.2","23","33.25","34.25","33.25","103","889.36","24.16","35400","-2400","1380.05"
"ASIANPAINT","19-Feb-2019","28-Feb-2019","PE","1400","32.05","35","23.8","33.25","33.2","33.25","70","600.09","12.09","33600","-1800","1377.85"
"ASIANPAINT","20-Feb-2019","28-Feb-2019","PE","1400","27","33.4","19.95","20.4","20","20.4","102","871.78","14.98","42600","9000","1396.9"
"ASIANPAINT","21-Feb-2019","28-Feb-2019","PE","1400","24.3","25.5","14","15.15","15.4","15.15","272","2313.75","28.95","57000","14400","1397.8"
"ASIANPAINT","22-Feb-2019","28-Feb-2019","PE","1400","15.2","23.1","13","15.1","18","15.1","288","2449.94","30.74","57000","0","1397.8"
"ASIANPAINT","25-Feb-2019","28-Feb-2019","PE","1400","15.15","18.75","10.95","11.45","11.45","11.45","208","1764.58","17.38","78600","21600","1398.25"
"ASIANPAINT","26-Feb-2019","28-Feb-2019","PE","1400","14","25","7.8","10.1","10.25","10.1","232","1969.6","20.8","65400","-13200","1402"
"ASIANPAINT","27-Feb-2019","28-Feb-2019","PE","1400","7.05","14.5","1.85","8.2","7","8.2","754","6354.89","21.29","66000","600","1405.7"
"ASIANPAINT","28-Feb-2019","28-Feb-2019","PE","1400","6","9","0.05","1.65","0.4","0","375","3158.06","8.06","75600","9600","1405.2"
