"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","03-Sep-2019","26-Sep-2019","CE","1500","114.7","114.7","95","95","95","95","6","57.66","3.66","18000","-1800","1576.75"
"ASIANPAINT","04-Sep-2019","26-Sep-2019","CE","1500","70.1","70.1","59","63","63","63","16","150.16","6.16","14400","-3600","1535.15"
"ASIANPAINT","05-Sep-2019","26-Sep-2019","CE","1500","52.65","53.25","47.5","48","48","51.2","22","204.52","6.52","17400","3000","1519.75"
"ASIANPAINT","06-Sep-2019","26-Sep-2019","CE","1500","49","56","49","49","49","57.7","15","139.56","4.56","18000","600","1532.4"
"ASIANPAINT","09-Sep-2019","26-Sep-2019","CE","1500","50.6","58","50.6","56","56","59.65","6","55.97","1.97","16800","-1200","1540.6"
"ASIANPAINT","11-Sep-2019","26-Sep-2019","CE","1500","59.65","68.8","59.65","66.6","66.6","73.65","5","46.98","1.98","16200","-600","1561.45"
"ASIANPAINT","12-Sep-2019","26-Sep-2019","CE","1500","62.65","63","50.2","50.6","50.2","50.6","7","65.39","2.39","16800","600","1540.3"
"ASIANPAINT","13-Sep-2019","26-Sep-2019","CE","1500","50.75","60","46","59.9","60","59.9","9","83.83","2.83","15600","-1200","1548.2"
"ASIANPAINT","16-Sep-2019","26-Sep-2019","CE","1500","36","40.5","27.5","38.65","37.55","38.65","225","2069.97","44.97","35400","19800","1521.3"
"ASIANPAINT","17-Sep-2019","26-Sep-2019","CE","1500","39","51.3","35.8","43.8","45","43.8","70","648.87","18.87","36600","1200","1530.9"
"ASIANPAINT","18-Sep-2019","26-Sep-2019","CE","1500","49.8","65.7","49.8","55.7","55","55.7","67","626.64","23.64","30600","-6000","1547.75"
"ASIANPAINT","19-Sep-2019","26-Sep-2019","CE","1500","63.5","66","56","56","56","56","12","112.56","4.56","30600","0","1553.9"
"ASIANPAINT","20-Sep-2019","26-Sep-2019","CE","1500","56","223","56","212.05","212.05","173.05","24","232.88","16.88","28200","-2400","1671"
"ASIANPAINT","23-Sep-2019","26-Sep-2019","CE","1500","290.1","302.25","284","289","289","303.55","31","332.81","53.81","19200","-9000","1802.75"
"ASIANPAINT","24-Sep-2019","26-Sep-2019","CE","1500","0","0","0","289","289","266.45","0","0","0","19200","0","1765.9"
"ASIANPAINT","25-Sep-2019","26-Sep-2019","CE","1500","250","250","245","245","245","252.05","2","20.97","2.97","19200","0","1751.8"
"ASIANPAINT","26-Sep-2019","26-Sep-2019","CE","1500","260.05","262.8","255","262.8","262.8","0","6","63.36","9.36","18000","-1200","1770.95"
