"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","01-Jan-2019","31-Jan-2019","PE","1300","12.05","13.7","9.75","10.3","10.5","10.3","55","432.94","3.94","42000","0","1371.55"
"ASIANPAINT","02-Jan-2019","31-Jan-2019","PE","1300","12","12","8.15","8.65","9.75","8.65","81","636.59","4.79","55200","13200","1383.3"
"ASIANPAINT","03-Jan-2019","31-Jan-2019","PE","1300","8","9.55","7.25","8.5","8.8","8.5","80","628.11","4.11","56400","1200","1388.3"
"ASIANPAINT","04-Jan-2019","31-Jan-2019","PE","1300","8","8.35","6.65","7.45","7.75","7.45","34","266.71","1.51","57600","1200","1385.85"
"ASIANPAINT","07-Jan-2019","31-Jan-2019","PE","1300","6.4","6.4","5.5","5.55","5.5","5.55","8","62.68",".28","57000","-600","1396"
"ASIANPAINT","08-Jan-2019","31-Jan-2019","PE","1300","5.5","5.5","4.15","4.15","4.15","4.15","14","109.62",".42","56400","-600","1401.25"
"ASIANPAINT","09-Jan-2019","31-Jan-2019","PE","1300","4.7","4.7","3.55","3.95","4","3.95","48","375.5","1.1","52200","-4200","1402"
"ASIANPAINT","10-Jan-2019","31-Jan-2019","PE","1300","5.55","5.55","4.1","4.1","4.1","4.1","32","250.48",".88","49800","-2400","1396.35"
"ASIANPAINT","11-Jan-2019","31-Jan-2019","PE","1300","3.55","4","3.45","3.45","3.45","3.45","23","179.9",".5","50400","600","1403.65"
"ASIANPAINT","14-Jan-2019","31-Jan-2019","PE","1300","3","4.35","3","3.55","3.55","3.55","33","258.12",".72","51600","1200","1388.6"
"ASIANPAINT","15-Jan-2019","31-Jan-2019","PE","1300","2.7","2.7","1.95","2.35","2.35","2.35","33","257.87",".47","50400","-1200","1405.95"
"ASIANPAINT","16-Jan-2019","31-Jan-2019","PE","1300","2.45","2.75","2.45","2.7","2.7","2.7","12","93.79",".19","52200","1800","1389.75"
"ASIANPAINT","17-Jan-2019","31-Jan-2019","PE","1300","2.3","2.8","2.3","2.6","2.6","2.6","19","148.48",".28","57600","5400","-"
"ASIANPAINT","18-Jan-2019","31-Jan-2019","PE","1300","2.5","2.7","2.1","2.3","2.3","2.3","42","328.19",".59","66000","8400","1400.45"
"ASIANPAINT","21-Jan-2019","31-Jan-2019","PE","1300","2","2.6","1.8","2.05","1.95","2.05","68","531.29",".89","73800","7800","1422.1"
"ASIANPAINT","22-Jan-2019","31-Jan-2019","PE","1300","2.8","7.7","2.05","3.75","4.25","3.75","1252","9798.62","33.02","270600","196800","1406.95"
"ASIANPAINT","23-Jan-2019","31-Jan-2019","PE","1300","2","5.9","2","3.1","2.75","3.1","383","2994.22","6.82","253200","-17400","1396.55"
"ASIANPAINT","24-Jan-2019","31-Jan-2019","PE","1300","1.9","2.5","1.45","1.6","1.45","1.6","84","656.14",".94","240600","-12600","1401.85"
"ASIANPAINT","25-Jan-2019","31-Jan-2019","PE","1300","1.1","3.7","1","1.45","1.45","1.45","239","1867.03","2.83","206400","-34200","1372.15"
"ASIANPAINT","28-Jan-2019","31-Jan-2019","PE","1300","1.55","1.75","0.8","1.2","1.15","1.2","60","468.44",".44","197400","-9000","1379.5"
"ASIANPAINT","29-Jan-2019","31-Jan-2019","PE","1300","0.5","0.8","0.25","0.35","0.35","0.35","70","546.2",".2","184200","-13200","1393.3"
"ASIANPAINT","30-Jan-2019","31-Jan-2019","PE","1300","0.25","0.9","0.25","0.7","0.7","0.7","137","1069.08",".48","195000","10800","1390.4"
"ASIANPAINT","31-Jan-2019","31-Jan-2019","PE","1300","0.2","0.2","0.05","0.05","0.05","0","41","319.82",".02","186600","-8400","1412.6"
