"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ASIANPAINT","03-Jun-2019","27-Jun-2019","PE","1400","20.15","20.5","13.05","14.05","14.8","14.05","464","3945.19","47.59","64800","7800","1459.25"
"ASIANPAINT","04-Jun-2019","27-Jun-2019","PE","1400","15","23.65","14.6","20.85","19.4","20.85","431","3671.06","50.66","55800","-9000","1421.5"
"ASIANPAINT","06-Jun-2019","27-Jun-2019","PE","1400","14.55","19.1","12.25","18","17.6","18","556","4720.53","50.13","58800","3000","1428.55"
"ASIANPAINT","07-Jun-2019","27-Jun-2019","PE","1400","23.35","23.35","16.3","19.5","20.35","19.5","400","3407.1","47.1","60600","1800","1418.35"
"ASIANPAINT","10-Jun-2019","27-Jun-2019","PE","1400","16","19.2","12.55","16.95","16.9","16.95","440","3736.07","40.07","60600","0","1422.6"
"ASIANPAINT","11-Jun-2019","27-Jun-2019","PE","1400","14.5","21.5","13.1","13.8","13.5","13.8","343","2912.83","31.63","63600","3000","1425.5"
"ASIANPAINT","12-Jun-2019","27-Jun-2019","PE","1400","11.55","15.7","11","13.85","14.5","13.85","219","1857.18","17.58","63600","0","1425.45"
"ASIANPAINT","13-Jun-2019","27-Jun-2019","PE","1400","12.25","13","9.2","10.4","10.05","10.4","281","2378.84","18.44","66600","3000","1429.45"
"ASIANPAINT","14-Jun-2019","27-Jun-2019","PE","1400","12.8","14.3","10","14.05","13.6","14.05","161","1364.56","12.16","66600","0","1412.75"
"ASIANPAINT","17-Jun-2019","27-Jun-2019","PE","1400","12.55","18.45","11.7","17.5","18.2","17.5","321","2726.15","29.75","62400","-4200","1401.95"
"ASIANPAINT","18-Jun-2019","27-Jun-2019","PE","1400","15.5","32.3","15.5","27.5","26.5","27.5","141","1207.16","22.76","45600","-16800","1380.05"
"ASIANPAINT","19-Jun-2019","27-Jun-2019","PE","1400","26.1","32.5","18.7","26","24.2","26","87","743.5","12.7","39600","-6000","1381.15"
"ASIANPAINT","20-Jun-2019","27-Jun-2019","PE","1400","36","39","14.3","17.3","19.2","17.3","163","1388.41","19.21","40200","600","1392.05"
"ASIANPAINT","21-Jun-2019","27-Jun-2019","PE","1400","34.2","34.2","19.55","20.55","21.25","20.55","83","708.88","11.68","37800","-2400","1383"
"ASIANPAINT","24-Jun-2019","27-Jun-2019","PE","1400","17.95","30.25","15","24","24","24","44","375.79","6.19","33000","-4800","1376.15"
"ASIANPAINT","25-Jun-2019","27-Jun-2019","PE","1400","35","37","32.55","33","33","33","10","86.1","2.1","33600","600","1363.1"
"ASIANPAINT","26-Jun-2019","27-Jun-2019","PE","1400","42.8","42.8","32","35.95","35.75","35.95","11","94.84","2.44","31800","-1800","1359.95"
"ASIANPAINT","27-Jun-2019","27-Jun-2019","PE","1400","31.95","39.3","30","39.15","39","0","38","326.92","7.72","18000","-13800","1361.4"
