10-Jan-2022,24-Feb-2022,36000,-2.7378759975445
01-Feb-2022,24-Feb-2022,36000,49.08333333333333
09-Feb-2022,24-Feb-2022,36000,26.637233259749816
10-Feb-2022,24-Feb-2022,36000,24.29954151808457
30-Mar-2022,28-Apr-2022,35000,9.801273393787374
01-Apr-2022,28-Apr-2022,35000,38.29414707353677
26-Apr-2022,28-Apr-2022,35000,34.71882640586797
27-Apr-2022,28-Apr-2022,35000,95.23809523809524
