"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","02-Jul-2018","30-Aug-2018","CE","26000","723.55","723.65","700","700","700","700","3","32.06",".86","2640","-40","26230.3"
"BANKNIFTY","03-Jul-2018","30-Aug-2018","CE","26000","754","802.1","754","760","760","760","16","171.34","4.94","2920","280","26204.1"
"BANKNIFTY","04-Jul-2018","30-Aug-2018","CE","26000","700","851","675","851","851","851","19","203.11","5.51","3080","160","26433.95"
"BANKNIFTY","05-Jul-2018","30-Aug-2018","CE","26000","865.15","918.65","850","863.15","858.8","863.15","34","365.5","11.9","3000","-80","-"
"BANKNIFTY","06-Jul-2018","30-Aug-2018","CE","26000","870","900","856.85","859.35","856.85","859.35","29","311.81","10.21","3480","480","26493.85"
"BANKNIFTY","09-Jul-2018","30-Aug-2018","CE","26000","960","1015","959.85","1010","1010","1010","38","410.27","15.07","4360","880","26753.3"
"BANKNIFTY","10-Jul-2018","30-Aug-2018","CE","26000","1120","1120","1096.05","1096.05","1096.05","1096.05","7","75.91","3.11","4280","-80","-"
"BANKNIFTY","11-Jul-2018","30-Aug-2018","CE","26000","1010","1064","1010","1040","1040","1040","10","108.13","4.13","4640","360","26816.2"
"BANKNIFTY","12-Jul-2018","30-Aug-2018","CE","26000","1235","1325","1225","1235","1225","1235","89","971.31","45.71","6640","2000","-"
"BANKNIFTY","13-Jul-2018","30-Aug-2018","CE","26000","1150","1199","1150","1160","1160","1160","24","260.8","11.2","7160","520","-"
"BANKNIFTY","16-Jul-2018","30-Aug-2018","CE","26000","1120","1120","960","970","960","970","22","237.8","9","7080","-80","26679.8"
"BANKNIFTY","17-Jul-2018","30-Aug-2018","CE","26000","1045.45","1258","1030","1242.3","1240","1242.3","29","315.12","13.52","8080","1000","-"
"BANKNIFTY","18-Jul-2018","30-Aug-2018","CE","26000","1413.45","1413.45","1120","1131.3","1140","1131.3","68","739.91","32.71","7160","-920","26880.9"
"BANKNIFTY","19-Jul-2018","30-Aug-2018","CE","26000","1150","1205","1040","1066","1080","1066","106","1148","45.6","10040","2880","26789.65"
"BANKNIFTY","20-Jul-2018","30-Aug-2018","CE","26000","1083","1160","1063.05","1120.5","1120","1120.5","25","271.06","11.06","10520","480","-"
"BANKNIFTY","23-Jul-2018","30-Aug-2018","CE","26000","1175","1205","1065","1200","1200","1200","54","585.85","24.25","11720","1200","-"
"BANKNIFTY","24-Jul-2018","30-Aug-2018","CE","26000","1250.95","1270","1135","1200","1200","1200","77","838.7","37.9","13280","1560","-"
"BANKNIFTY","25-Jul-2018","30-Aug-2018","CE","26000","1170","1264.95","1150","1226.8","1195","1226.8","262","2851.53","126.73","20400","7120","27031.3"
"BANKNIFTY","26-Jul-2018","30-Aug-2018","CE","26000","1258.5","1527.75","1258.5","1492.15","1520","1492.15","500","5478.85","278.85","33200","12800","-"
"BANKNIFTY","27-Jul-2018","30-Aug-2018","CE","26000","1550","1690","1550","1666.65","1669.95","1666.65","266","2940.81","174.41","39640","6440","27634.4"
