"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","03-Sep-2018","25-Oct-2018","CE","27000","0","0","0","1249.8","0","1291.25","0","0","0","0","0","-"
"BANKNIFTY","04-Sep-2018","25-Oct-2018","CE","27000","0","0","0","1249.8","0","1031.9","0","0","0","0","0","27430.75"
"BANKNIFTY","05-Sep-2018","25-Oct-2018","CE","27000","887.1","887.1","887.1","887.1","887.1","887.1","1","11.15",".35","40","40","27376.05"
"BANKNIFTY","06-Sep-2018","25-Oct-2018","CE","27000","0","0","0","887.1","887.1","1011.85","0","0","0","40","0","27468.7"
"BANKNIFTY","07-Sep-2018","25-Oct-2018","CE","27000","887","920","887","905","905","905","4","44.65","1.45","200","160","-"
"BANKNIFTY","10-Sep-2018","25-Oct-2018","CE","27000","822","822","780","795.25","791","795.25","22","244.64","7.04","600","400","27201.75"
"BANKNIFTY","11-Sep-2018","25-Oct-2018","CE","27000","801.45","845.65","533.8","573.3","554","573.3","68","751.57","17.17","2360","1760","26807.5"
"BANKNIFTY","12-Sep-2018","25-Oct-2018","CE","27000","535","597.05","441.95","531.2","565","531.2","616","6779.19","126.39","15440","13080","26819.2"
"BANKNIFTY","14-Sep-2018","25-Oct-2018","CE","27000","696.2","708.25","596.75","685.45","660","685.45","175","1935.87","45.87","17320","1880","-"
"BANKNIFTY","17-Sep-2018","25-Oct-2018","CE","27000","525","531.1","455","498.95","485.05","498.95","1302","14318.37","256.77","36360","19040","26820.3"
"BANKNIFTY","18-Sep-2018","25-Oct-2018","CE","27000","495","530.4","300.1","310.05","312","310.05","4633","50712.71","676.31","125880","89520","26441.45"
"BANKNIFTY","19-Sep-2018","25-Oct-2018","CE","27000","339.95","339.95","207.05","220.3","223","220.3","5117","55804.87","541.27","187240","61360","-"
"BANKNIFTY","21-Sep-2018","25-Oct-2018","CE","27000","251.9","290","81","110.9","100.2","110.9","12223","132911.07","902.67","194400","7160","-"
"BANKNIFTY","24-Sep-2018","25-Oct-2018","CE","27000","90","95.9","45.5","50.85","54","50.85","8156","88304.53","219.73","209200","14800","-"
"BANKNIFTY","25-Sep-2018","25-Oct-2018","CE","27000","54","87","38.95","77.8","85","77.8","7291","78912.61","169.81","187240","-21960","-"
"BANKNIFTY","26-Sep-2018","25-Oct-2018","CE","27000","83.4","97.1","56.95","61.5","60.9","61.5","7381","79925.85","211.05","213880","26640","25376.3"
"BANKNIFTY","27-Sep-2018","25-Oct-2018","CE","27000","64.1","64.15","25.2","30.15","32","30.15","6310","68239.67","91.67","223800","9920","-"
"BANKNIFTY","28-Sep-2018","25-Oct-2018","CE","27000","38","44.7","26","33.3","34","33.3","7552","81666.29","104.69","254080","30280","-"
"BANKNIFTY","01-Oct-2018","25-Oct-2018","CE","27000","28.05","52.35","22.45","49.3","52","49.3","5249","56772.97","83.77","261360","7280","-"
"BANKNIFTY","03-Oct-2018","25-Oct-2018","CE","27000","47.4","56.6","32.95","35.15","32.95","35.15","5540","59926.65","94.65","284920","23560","25069.9"
"BANKNIFTY","04-Oct-2018","25-Oct-2018","CE","27000","26.05","30","21.75","24.45","25","24.45","3840","41511.69","39.69","293080","8160","-"
"BANKNIFTY","05-Oct-2018","25-Oct-2018","CE","27000","12.25","26.95","12.25","16.05","14.7","16.05","2937","31744.33","24.73","295960","2880","-"
"BANKNIFTY","08-Oct-2018","25-Oct-2018","CE","27000","18.95","19.8","12.1","17.35","15","17.35","2585","27934.75","16.75","292960","-3000","-"
"BANKNIFTY","09-Oct-2018","25-Oct-2018","CE","27000","15.2","17","12","12.55","12.4","12.55","1191","12869.32","6.52","292560","-400","-"
"BANKNIFTY","10-Oct-2018","25-Oct-2018","CE","27000","10.15","21.5","10.15","19.2","18.95","19.2","4407","47625.99","30.39","285840","-6720","25321.7"
"BANKNIFTY","11-Oct-2018","25-Oct-2018","CE","27000","5.2","12.6","5.2","11.65","11.05","11.65","2824","30511.2","12","287720","1880","-"
"BANKNIFTY","12-Oct-2018","25-Oct-2018","CE","27000","15","31.05","13","25.5","24","25.5","8500","91888.19","88.19","289800","2080","25395.85"
"BANKNIFTY","15-Oct-2018","25-Oct-2018","CE","27000","21.05","21.05","13","16.85","17.1","16.85","6636","71710.19","41.39","295240","5440","-"
"BANKNIFTY","16-Oct-2018","25-Oct-2018","CE","27000","18.2","22","12","13.5","12.4","13.5","9365","101206.58","64.58","300720","5480","25589.65"
"BANKNIFTY","17-Oct-2018","25-Oct-2018","CE","27000","18.15","22","4.3","4.85","4.9","4.85","12687","137062.59","42.99","329360","28640","-"
"BANKNIFTY","19-Oct-2018","25-Oct-2018","CE","27000","3.35","6","2.45","5.45","5.85","5.45","9293","100382.22","17.82","412760","83400","-"
"BANKNIFTY","22-Oct-2018","25-Oct-2018","CE","27000","6","6","2.3","2.65","2.8","2.65","7551","81559.95","9.15","360320","-52440","-"
"BANKNIFTY","23-Oct-2018","25-Oct-2018","CE","27000","1.25","2.05","1.25","1.75","1.7","1.75","14888","160800.14","9.74","318160","-42160","24972.45"
"BANKNIFTY","24-Oct-2018","25-Oct-2018","CE","27000","1.55","1.55","0.75","1","0.95","1","4430","47845.82","1.82","291160","-27000","25064.2"
"BANKNIFTY","25-Oct-2018","25-Oct-2018","CE","27000","0.25","0.35","0.05","0.1","0.05","0","5193","56084.8",".4","279360","-11800","-"
