"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","01-Jul-2021","29-Jul-2021","PE","340","8","9.5","7.3","8.15","8.15","8.15","162","1693.63","41.23","345000","9000","-"
"AMBUJACEM","02-Jul-2021","29-Jul-2021","PE","340","8.55","9.5","7.8","8.2","8.2","8.2","125","1307.46","32.46","312000","-33000","339.25"
"AMBUJACEM","05-Jul-2021","29-Jul-2021","PE","340","8.3","8.35","6.25","7.85","7.65","7.85","97","1010.29","20.89","324000","12000","-"
"AMBUJACEM","06-Jul-2021","29-Jul-2021","PE","340","6.75","6.75","3.05","4.3","4.05","4.3","926","9556.26","111.06","642000","318000","351.85"
"AMBUJACEM","07-Jul-2021","29-Jul-2021","PE","340","4.5","4.65","2.6","2.85","2.9","2.85","480","4944.73","48.73","1176000","534000","-"
"AMBUJACEM","08-Jul-2021","29-Jul-2021","PE","340","3.1","3.1","2.4","2.6","2.55","2.6","230","2364.32","18.32","1215000","39000","-"
"AMBUJACEM","09-Jul-2021","29-Jul-2021","PE","340","2.55","2.7","1.75","1.95","1.95","1.95","130","1334.7","8.7","1155000","-60000","-"
"AMBUJACEM","12-Jul-2021","29-Jul-2021","PE","340","1.95","1.95","0.85","0.95","0.85","0.95","425","4347.89","12.89","1029000","-126000","-"
"AMBUJACEM","13-Jul-2021","29-Jul-2021","PE","340","0.9","1","0.8","0.85","0.8","0.85","111","1135.13","2.93","999000","-30000","-"
"AMBUJACEM","14-Jul-2021","29-Jul-2021","PE","340","0.75","0.85","0.6","0.7","0.7","0.7","75","766.56","1.56","978000","-21000","373"
"AMBUJACEM","15-Jul-2021","29-Jul-2021","PE","340","0.55","0.6","0.4","0.5","0.5","0.5","80","817.2","1.2","882000","-96000","-"
"AMBUJACEM","16-Jul-2021","29-Jul-2021","PE","340","0.45","0.45","0.3","0.4","0.4","0.4","23","234.87",".27","867000","-15000","-"
"AMBUJACEM","19-Jul-2021","29-Jul-2021","PE","340","0.35","0.4","0.25","0.35","0.3","0.35","35","357.34",".34","819000","-48000","-"
"AMBUJACEM","20-Jul-2021","29-Jul-2021","PE","340","0.25","0.35","0.15","0.15","0.15","0.15","67","683.87",".47","801000","-18000","-"
"AMBUJACEM","22-Jul-2021","29-Jul-2021","PE","340","0.1","0.2","0.1","0.2","0.2","0.2","39","398.02",".22","795000","-6000","-"
"AMBUJACEM","23-Jul-2021","29-Jul-2021","PE","340","0.1","0.15","0.05","0.1","0.1","0.1","99","1010.01",".21","825000","30000","-"
"AMBUJACEM","26-Jul-2021","29-Jul-2021","PE","340","0.05","0.1","0.05","0.05","0.05","0","20","204.04",".04","813000","-12000","-"
"AMBUJACEM","27-Jul-2021","29-Jul-2021","PE","340","0.05","0.1","0.05","0.05","0.05","0","22","224.46",".06","780000","-33000","408.8"
"AMBUJACEM","28-Jul-2021","29-Jul-2021","PE","340","0.1","0.1","0.1","0.1","0.1","0","14","142.84",".04","774000","-6000","409.4"
"AMBUJACEM","29-Jul-2021","29-Jul-2021","PE","340","0.05","0.05","0.05","0.05","0.05","408.75","1","10.2","0","771000","-3000","-"
