"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","01-Feb-2021","25-Feb-2021","PE","260","20.6","23.15","8.8","9.2","9","9.2","109","886.76","36.56","171000","78000","-"
"AMBUJACEM","02-Feb-2021","25-Feb-2021","PE","260","7.35","8","4.1","4.8","4.8","4.8","609","4855.72","105.52","357000","186000","276.25"
"AMBUJACEM","03-Feb-2021","25-Feb-2021","PE","260","5","7","4.3","6.75","6.65","6.75","265","2112.66","45.66","360000","3000","-"
"AMBUJACEM","04-Feb-2021","25-Feb-2021","PE","260","6.95","7","5.15","5.25","5.35","5.25","124","989.88","22.68","348000","-12000","272.75"
"AMBUJACEM","05-Feb-2021","25-Feb-2021","PE","260","4.5","6.85","4.5","6.2","6.2","4.45","132","1052.13","22.53","369000","21000","271.3"
"AMBUJACEM","08-Feb-2021","25-Feb-2021","PE","260","4.75","5.3","4.2","5.1","5.3","5.1","112","889.57","15.97","378000","9000","-"
"AMBUJACEM","09-Feb-2021","25-Feb-2021","PE","260","4.8","6.05","4.3","5.95","5.7","5.95","79","628.18","11.98","402000","24000","270.55"
"AMBUJACEM","10-Feb-2021","25-Feb-2021","PE","260","5.95","6.7","4.45","6.1","6.25","6.1","143","1139.56","24.16","483000","81000","-"
"AMBUJACEM","11-Feb-2021","25-Feb-2021","PE","260","6.15","6.6","4.5","4.6","4.7","4.6","74","588.55","11.35","489000","6000","-"
"AMBUJACEM","12-Feb-2021","25-Feb-2021","PE","260","4.2","4.95","2.8","4","3.85","4","316","2497.84","33.04","474000","-15000","-"
"AMBUJACEM","15-Feb-2021","25-Feb-2021","PE","260","3.4","3.4","2","2.25","2","2.25","210","1653.71","15.71","456000","-18000","-"
"AMBUJACEM","16-Feb-2021","25-Feb-2021","PE","260","1.95","2.3","1.6","1.85","1.95","1.85","222","1744.52","12.92","510000","54000","-"
"AMBUJACEM","17-Feb-2021","25-Feb-2021","PE","260","1.8","1.8","1","1.4","1.25","1.4","160","1254.17","6.17","360000","-150000","286.65"
"AMBUJACEM","18-Feb-2021","25-Feb-2021","PE","260","1.05","2.5","1.05","1.75","1.75","1.75","242","1899.83","12.23","576000","216000","-"
"AMBUJACEM","19-Feb-2021","25-Feb-2021","PE","260","1.05","1.9","0.65","1.4","1.1","1.4","627","4911.51","20.91","624000","48000","-"
"AMBUJACEM","22-Feb-2021","25-Feb-2021","PE","260","0.9","1.5","0.7","1.2","1.4","1.2","484","3791.69","16.49","468000","-156000","-"
"AMBUJACEM","23-Feb-2021","25-Feb-2021","PE","260","1","1.75","0.5","0.95","0.7","0.95","383","3000.27","12.87","378000","-90000","264.7"
"AMBUJACEM","24-Feb-2021","25-Feb-2021","PE","260","0.4","0.85","0.1","0.25","0.15","0.25","61","476.31",".51","372000","-6000","268.4"
"AMBUJACEM","25-Feb-2021","25-Feb-2021","PE","260","0.2","0.2","0.05","0.05","0.05","279.7","39","304.29",".09","357000","-15000","279.7"
