"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","01-Feb-2022","24-Feb-2022","PE","1700","65","74","42.4","49.1","47.85","49.1","1198","10528.75","345.75","517000","-35000","-"
"ADANIENT","02-Feb-2022","24-Feb-2022","PE","1700","46.4","48.2","31.55","33.8","35.25","33.8","1201","10441.07","232.57","540500","23500","1779.35"
"ADANIENT","03-Feb-2022","24-Feb-2022","PE","1700","34.7","41.2","30.1","39.55","40.95","39.55","509","4416.94","90.44","496500","-44000","-"
"ADANIENT","04-Feb-2022","24-Feb-2022","PE","1700","37.85","43.1","31.5","35.5","37","35.5","1023","8881.3","185.8","536000","39500","-"
"ADANIENT","07-Feb-2022","24-Feb-2022","PE","1700","37.25","50","31.4","45.55","48.75","45.55","1436","12482.72","276.72","498000","-38000","-"
"ADANIENT","08-Feb-2022","24-Feb-2022","PE","1700","41","74.9","39.2","47.95","49.7","47.95","2453","21541.77","691.27","518000","20000","-"
"ADANIENT","09-Feb-2022","24-Feb-2022","PE","1700","46.65","48.05","22.05","23.6","22.05","23.6","1622","14038.96","251.96","568500","50500","-"
"ADANIENT","10-Feb-2022","24-Feb-2022","PE","1700","18.95","27.2","16.3","20.7","22","20.7","1475","12691.15","153.65","594000","25500","-"
"ADANIENT","11-Feb-2022","24-Feb-2022","PE","1700","25.4","34.5","22.65","25.8","27.55","25.8","1385","11971.84","199.34","568500","-25500","-"
"ADANIENT","14-Feb-2022","24-Feb-2022","PE","1700","51.7","74.45","36.35","70.55","72.4","70.55","4287","37593.58","1154.08","479000","-89500","-"
"ADANIENT","15-Feb-2022","24-Feb-2022","PE","1700","78.05","109.15","18.8","20.45","20.95","20.45","2458","21442.08","549.08","416000","-63000","-"
"ADANIENT","16-Feb-2022","24-Feb-2022","PE","1700","17.35","23.65","11.9","21.1","22.95","21.1","2641","22677.12","228.62","428000","12000","1738.1"
"ADANIENT","17-Feb-2022","24-Feb-2022","PE","1700","18.85","25","12.8","21.7","21.7","21.7","1839","15792.57","161.07","393000","-35000","-"
"ADANIENT","18-Feb-2022","24-Feb-2022","PE","1700","22.05","22.05","12.2","15.65","15.1","15.65","1594","13680.38","131.38","378500","-14500","-"
"ADANIENT","21-Feb-2022","24-Feb-2022","PE","1700","16.45","40.9","16.1","30.15","36.45","30.15","3606","31094.01","443.01","275500","-103000","1685.2"
"ADANIENT","22-Feb-2022","24-Feb-2022","PE","1700","58","75.05","31.9","41.9","46.1","41.9","498","4362.6","129.6","212000","-63500","-"
"ADANIENT","23-Feb-2022","24-Feb-2022","PE","1700","30.1","30.1","7.55","15.85","14","15.85","1472","12603.65","91.65","182500","-29500","1688.7"
"ADANIENT","24-Feb-2022","24-Feb-2022","PE","1700","50","164.2","50","152.65","144.3","1544.1","533","4781.38","250.88","80000","-102500","-"
