Date,Expiry,Strike Price,Returns,Alpha,Alpha-Mean,Ratio
04-Jan-2019,31-Jan-2019,150,-17.61363636363637,0.45945945945946154,0.8376299560281435,0.5485231947029652
10-Jan-2019,31-Jan-2019,150,-5.732484076433112,0.18333333333333238,0.28303494255492406,0.647740988015131
11-Jan-2019,31-Jan-2019,150,-12.59842519685039,0.27522935779816515,0.27527553025005685,0.9998322682301265
17-Jan-2019,31-Jan-2019,150,-21.90476190476191,-0.18348623853211007,-0.24992457660216907,0.734166447440598
22-Jan-2019,31-Jan-2019,150,-24.444444444444446,-0.5620915032679753,-0.4079888434516638,1.3777129259530076
24-Jan-2019,31-Jan-2019,150,-26.31578947368421,-0.7842105263157882,-0.6529262681965701,1.201070571845478
25-Jan-2019,31-Jan-2019,150,12.499999999999996,-0.9656488549618325,-0.7200851726519523,1.341020328755709
28-Jan-2019,31-Jan-2019,150,22.22222222222223,-0.971428571428571,-0.854604289883238,1.1366998538718946
07-Feb-2019,28-Feb-2019,140,26.82926829268294,-0.844736842105263,-0.9016084970057511,0.9369220065146244
07-Mar-2019,28-Mar-2019,130,0.0,1.8648648648648662,2.39607843137255,0.7782987570221616
08-Mar-2019,28-Mar-2019,130,inf,2.2465753424657504,2.766066066066068,0.812191498253278
11-Mar-2019,28-Mar-2019,130,-5.116279069767449,3.0677966101694953,2.2038134024435387,1.392040091401564
14-Mar-2019,28-Mar-2019,130,inf,15.550000000000011,10.953154425612055,1.4196823486427825
15-Mar-2019,28-Mar-2019,130,inf,7.899999999999996,15.113888888888894,0.5226980334497331
19-Mar-2019,28-Mar-2019,130,inf,10.909090909090908,14.944871794871801,0.7299554695968864
20-Mar-2019,28-Mar-2019,130,inf,12.599999999999985,13.397902097902099,0.940445743514796
22-Mar-2019,28-Mar-2019,130,inf,9.705882352941178,14.964568764568762,0.6485908485329397
09-Apr-2019,25-Apr-2019,150,-14.159292035398241,-0.4081632653061224,-0.4047112124037433,1.0085296695435642
10-Apr-2019,25-Apr-2019,150,-8.750000000000002,-0.6355555555555561,-0.4561632653061225,1.3932633420822407
11-Apr-2019,25-Apr-2019,150,-11.428571428571425,-0.7228915662650602,-0.5625729402872265,1.2849739375946196
12-Apr-2019,25-Apr-2019,150,3.2786885245901667,-0.7853881278538808,-0.5888701290422462,1.3337204404157104
15-Apr-2019,25-Apr-2019,150,-3.5087719298245648,-0.7050000000000012,-0.7146117498914991,0.9865496895440674
16-Apr-2019,25-Apr-2019,150,-56.666666666666664,-0.7554347826086945,-0.7377598980396475,1.0239575024557612
18-Apr-2019,25-Apr-2019,150,-72.72727272727273,-0.9956331877729263,-0.7486076368208588,1.329980003945886
22-Apr-2019,25-Apr-2019,150,-37.50000000000001,-1.056939501779359,-0.8186893234605407,1.291014150901287
