"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","03-Jun-2019","27-Jun-2019","CE","150","10.75","15.1","10.65","14.7","15.1","14.7","24","155.6","11.6","72000","20000","159.05"
"ADANIENT","04-Jun-2019","27-Jun-2019","CE","150","12.7","14","12","12.5","12.5","12.5","4","26.05","2.05","76000","4000","157.6"
"ADANIENT","06-Jun-2019","27-Jun-2019","CE","150","10","11.4","9","10","9.75","10","22","140.8","8.8","104000","28000","153.15"
"ADANIENT","07-Jun-2019","27-Jun-2019","CE","150","9.3","9.35","6.7","8.2","8.5","8.2","88","555.76","27.76","164000","60000","151.35"
"ADANIENT","10-Jun-2019","27-Jun-2019","CE","150","9.8","10.1","6.2","7.3","7.25","7.3","79","498.52","24.52","168000","4000","149.95"
"ADANIENT","11-Jun-2019","27-Jun-2019","CE","150","6.9","9","6.65","8.7","8.7","8.7","32","202.03","10.03","160000","-8000","153.6"
"ADANIENT","12-Jun-2019","27-Jun-2019","CE","150","9","12.5","7.2","8.7","9.5","8.7","43","274.95","16.95","140000","-20000","153.2"
"ADANIENT","13-Jun-2019","27-Jun-2019","CE","150","10.35","10.35","6.3","8.65","8.6","8.65","76","479.98","23.98","256000","116000","153.1"
"ADANIENT","14-Jun-2019","27-Jun-2019","CE","150","8.65","9.3","7.05","7.4","7.25","7.4","64","404.93","20.93","180000","-76000","152.45"
"ADANIENT","17-Jun-2019","27-Jun-2019","CE","150","7.35","7.35","4.2","4.45","4.45","4.45","120","744.64","24.64","280000","100000","147.9"
"ADANIENT","18-Jun-2019","27-Jun-2019","CE","150","4.1","4.5","3","4.1","4","4.1","244","1497.45","33.45","536000","256000","147.95"
"ADANIENT","19-Jun-2019","27-Jun-2019","CE","150","4.35","4.45","1.4","1.9","1.85","1.9","281","1714.03","28.03","656000","120000","142.8"
"ADANIENT","20-Jun-2019","27-Jun-2019","CE","150","1.7","4","1.55","3.45","3.15","3.45","312","1902.8","30.8","524000","-132000","148.45"
"ADANIENT","21-Jun-2019","27-Jun-2019","CE","150","2.95","4.7","1.75","2","1.75","2","174","1065.07","21.07","508000","-16000","146.8"
"ADANIENT","24-Jun-2019","27-Jun-2019","CE","150","2.75","2.75","1.15","1.7","1.55","1.7","98","594.63","6.63","512000","4000","147.75"
"ADANIENT","25-Jun-2019","27-Jun-2019","CE","150","1.7","2.8","0.6","2.4","1.95","2.4","184","1114.79","10.79","456000","-56000","150.85"
"ADANIENT","26-Jun-2019","27-Jun-2019","CE","150","1.6","4.8","0.95","3.95","2.15","3.95","143","873.79","15.79","360000","-96000","153.8"
"ADANIENT","27-Jun-2019","27-Jun-2019","CE","150","3","4.85","1.75","3.5","3.35","0","115","705.12","15.12","48000","-312000","152.85"
