"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","01-Nov-2019","28-Nov-2019","PE","200","15.55","15.55","13","13.8","14","13.8","68","582.32","38.32","72000","36000","200.45"
"ADANIENT","04-Nov-2019","28-Nov-2019","PE","200","12.75","14","12","12.5","12.75","12.5","131","1115.82","67.82","100000","28000","200.9"
"ADANIENT","05-Nov-2019","28-Nov-2019","PE","200","13.3","13.8","11.55","11.75","11.8","11.75","101","858.79","50.79","180000","80000","200.55"
"ADANIENT","06-Nov-2019","28-Nov-2019","PE","200","11.95","12.7","8","8.65","8.8","8.65","183","1535.52","71.52","236000","56000","207.55"
"ADANIENT","07-Nov-2019","28-Nov-2019","PE","200","8.65","9.45","7.45","7.7","7.45","7.7","105","875.52","35.52","312000","76000","209.15"
"ADANIENT","08-Nov-2019","28-Nov-2019","PE","200","7.6","8.2","6.8","7.9","7.85","7.9","91","755.11","27.11","360000","48000","208.05"
"ADANIENT","11-Nov-2019","28-Nov-2019","PE","200","7.7","7.9","5.2","5.4","5.35","5.4","123","1014.37","30.37","408000","48000","210.85"
"ADANIENT","13-Nov-2019","28-Nov-2019","PE","200","6.2","12.15","5.2","9.7","10","9.7","592","4946.42","210.42","340000","-68000","198.2"
"ADANIENT","14-Nov-2019","28-Nov-2019","PE","200","11.4","11.4","7","7.15","7.35","7.15","220","1831.37","71.37","420000","80000","202.3"
"ADANIENT","15-Nov-2019","28-Nov-2019","PE","200","6.75","7.6","5.95","6.4","6.55","6.4","221","1825.34","57.34","496000","76000","203.6"
"ADANIENT","18-Nov-2019","28-Nov-2019","PE","200","6.1","6.75","5.2","6.5","6.75","6.5","142","1170.43","34.43","564000","68000","201.15"
"ADANIENT","19-Nov-2019","28-Nov-2019","PE","200","6.25","8.5","5","6.35","6.95","6.35","213","1762.39","58.39","400000","-164000","199.7"
"ADANIENT","20-Nov-2019","28-Nov-2019","PE","200","5.8","6.55","3.75","4.3","4.85","4.3","174","1425.4","33.4","476000","76000","205.7"
"ADANIENT","21-Nov-2019","28-Nov-2019","PE","200","4.75","5.95","3.5","4.3","4.8","4.3","163","1332.26","28.26","544000","68000","205.5"
"ADANIENT","22-Nov-2019","28-Nov-2019","PE","200","4.2","5.8","3.65","4.15","4.4","4.15","56","458.15","10.15","488000","-56000","203.45"
"ADANIENT","25-Nov-2019","28-Nov-2019","PE","200","3.25","3.65","0.4","0.8","0.85","0.8","357","2872.87","16.87","420000","-68000","215.2"
"ADANIENT","26-Nov-2019","28-Nov-2019","PE","200","0.85","1.75","0.45","1.1","1.05","1.1","171","1375.96","7.96","420000","0","210.6"
"ADANIENT","27-Nov-2019","28-Nov-2019","PE","200","0.8","0.9","0.15","0.25","0.35","0.25","98","785.66","1.66","316000","-104000","213.55"
"ADANIENT","28-Nov-2019","28-Nov-2019","PE","200","0.15","0.4","0.05","0.05","0.05","0","100","800.55",".55","352000","36000","213.1"
