"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","03-Jun-2019","27-Jun-2019","PE","150","7.25","7.55","3.9","4.7","4.7","4.7","76","471.93","15.93","220000","20000","159.05"
"ADANIENT","04-Jun-2019","27-Jun-2019","PE","150","5","5.95","4.4","4.65","4.5","4.65","40","248.38","8.38","232000","12000","157.6"
"ADANIENT","06-Jun-2019","27-Jun-2019","PE","150","5.5","7.2","5.2","6.35","6.4","6.35","63","393.79","15.79","176000","-56000","153.15"
"ADANIENT","07-Jun-2019","27-Jun-2019","PE","150","6.65","9","5.8","6.2","6","6.2","90","565.46","25.46","196000","20000","151.35"
"ADANIENT","10-Jun-2019","27-Jun-2019","PE","150","5.05","8.05","4.6","6.65","6.5","6.65","82","512.74","20.74","204000","8000","149.95"
"ADANIENT","11-Jun-2019","27-Jun-2019","PE","150","6.75","6.75","4.2","4.45","4.45","4.45","29","180.05","6.05","212000","8000","153.6"
"ADANIENT","12-Jun-2019","27-Jun-2019","PE","150","4.4","5.8","2.95","4.8","4.3","4.8","148","911.61","23.61","264000","52000","153.2"
"ADANIENT","13-Jun-2019","27-Jun-2019","PE","150","3.8","7.3","3.5","5","4.9","5","114","709.55","25.55","328000","64000","153.1"
"ADANIENT","14-Jun-2019","27-Jun-2019","PE","150","4.5","5.45","3.6","4.65","4.8","4.65","66","407.83","11.83","332000","4000","152.45"
"ADANIENT","17-Jun-2019","27-Jun-2019","PE","150","4.7","6.6","4.35","6.25","6","6.25","120","748.16","28.16","268000","-64000","147.9"
"ADANIENT","18-Jun-2019","27-Jun-2019","PE","150","6.85","8.55","5.75","6.2","6.5","6.2","121","761.05","35.05","228000","-40000","147.95"
"ADANIENT","19-Jun-2019","27-Jun-2019","PE","150","6.15","11","6","8.7","9.2","8.7","39","246.71","12.71","160000","-68000","142.8"
"ADANIENT","20-Jun-2019","27-Jun-2019","PE","150","8.65","8.65","5.75","5.75","5.75","5.75","18","113","5","140000","-20000","148.45"
"ADANIENT","21-Jun-2019","27-Jun-2019","PE","150","4.3","5.45","2.75","5.15","5.45","5.15","23","141.72","3.72","140000","0","146.8"
"ADANIENT","24-Jun-2019","27-Jun-2019","PE","150","5.35","5.7","3.7","4.1","4.25","4.1","13","80.37","2.37","124000","-16000","147.75"
"ADANIENT","25-Jun-2019","27-Jun-2019","PE","150","5.6","5.75","1.15","1.45","2.35","1.45","42","256.74","4.74","80000","-44000","150.85"
"ADANIENT","26-Jun-2019","27-Jun-2019","PE","150","2.05","2.65","0.2","0.45","0.75","0.45","73","441","3","128000","48000","153.8"
"ADANIENT","27-Jun-2019","27-Jun-2019","PE","150","0.25","0.6","0.1","0.25","0.1","0","56","336.7",".7","96000","-32000","152.85"
