"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"ADANIENT","03-Sep-2019","26-Sep-2019","CE","130","10.4","11","9.5","9.5","9.5","9.5","7","39.29","2.89","168000","4000","135.25"
"ADANIENT","04-Sep-2019","26-Sep-2019","CE","130","8.7","8.7","7","8","8","9.15","12","66.11","3.71","188000","20000","134.95"
"ADANIENT","05-Sep-2019","26-Sep-2019","CE","130","9.75","10.55","8.6","10.15","9.95","10.15","20","111.96","7.96","196000","8000","135.75"
"ADANIENT","06-Sep-2019","26-Sep-2019","CE","130","9.6","11","9.25","10.7","10.65","10.7","8","44.85","3.25","196000","0","137.75"
"ADANIENT","09-Sep-2019","26-Sep-2019","CE","130","11.45","12.5","11.35","12.25","12.25","12.65","13","73.75","6.15","180000","-16000","140.9"
"ADANIENT","11-Sep-2019","26-Sep-2019","CE","130","13.2","14.7","13.2","14.7","14.7","14.7","28","161.93","16.33","88000","-92000","143.95"
"ADANIENT","12-Sep-2019","26-Sep-2019","CE","130","14.2","14.2","13.5","13.85","13.5","13.85","2","11.51","1.11","96000","8000","143.05"
"ADANIENT","13-Sep-2019","26-Sep-2019","CE","130","14.7","16.8","14.7","16.35","16.8","16.35","5","29.15","3.15","92000","-4000","145.75"
"ADANIENT","16-Sep-2019","26-Sep-2019","CE","130","17.1","17.45","15.7","16.9","16.9","16.9","8","46.93","5.33","80000","-12000","145.95"
"ADANIENT","17-Sep-2019","26-Sep-2019","CE","130","0","0","0","16.9","16.9","14.15","0","0","0","80000","0","143.75"
"ADANIENT","18-Sep-2019","26-Sep-2019","CE","130","14.35","14.35","13.9","13.9","13.9","14.45","2","11.53","1.13","80000","0","144.15"
"ADANIENT","19-Sep-2019","26-Sep-2019","CE","130","12.9","12.9","12.9","12.9","12.9","12.85","1","5.72",".52","76000","-4000","142.55"
"ADANIENT","20-Sep-2019","26-Sep-2019","CE","130","18.6","19","18","19","19","19.3","8","47.45","5.85","80000","4000","149.1"
"ADANIENT","23-Sep-2019","26-Sep-2019","CE","130","19","20.8","19","20.8","20.8","22.55","4","23.99","3.19","64000","-16000","152.4"
"ADANIENT","24-Sep-2019","26-Sep-2019","CE","130","21.25","21.25","18.5","18.55","18.55","18.55","7","41.7","5.3","40000","-24000","148.05"
"ADANIENT","25-Sep-2019","26-Sep-2019","CE","130","0","0","0","18.55","18.55","17.6","0","0","0","40000","0","147.55"
"ADANIENT","26-Sep-2019","26-Sep-2019","CE","130","23","24.5","21.7","24.5","24.5","0","19","116.6","17.8","28000","-12000","152.7"
