"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"VEDL","01-Aug-2019","29-Aug-2019","PE","140","2.65","4.7","2.4","3.9","3.8","3.9","796","3428.99","85.79","786000","153000","145.45"
"VEDL","02-Aug-2019","29-Aug-2019","PE","140","5.05","6.8","4.2","5","5.1","5","1294","5653.52","218.72","966000","180000","143"
"VEDL","05-Aug-2019","29-Aug-2019","PE","140","6.8","9","4.8","5.5","5.45","5.5","645","2839.17","130.17","804000","-162000","140.7"
"VEDL","06-Aug-2019","29-Aug-2019","PE","140","5.5","6.5","4.1","5","5.25","5","509","2213.48","75.68","825000","21000","140.8"
"VEDL","07-Aug-2019","29-Aug-2019","PE","140","5.55","7.85","5.15","7.1","7.55","7.1","458","2008.17","84.57","702000","-123000","136.65"
"VEDL","08-Aug-2019","29-Aug-2019","PE","140","7.25","8.4","5.2","5.55","5.6","5.55","160","703.64","31.64","642000","-60000","138.7"
"VEDL","09-Aug-2019","29-Aug-2019","PE","140","5.75","5.75","3.1","4.15","4.3","4.15","757","3267.73","88.33","930000","288000","141.5"
"VEDL","13-Aug-2019","29-Aug-2019","PE","140","5.55","6.75","3.5","4.8","5.05","4.8","521","2261.18","72.98","1008000","78000","139.75"
"VEDL","14-Aug-2019","29-Aug-2019","PE","140","4","4","1.9","2.2","2.4","2.2","784","3351.79","58.99","1197000","189000","146.55"
"VEDL","16-Aug-2019","29-Aug-2019","PE","140","2.8","3.8","2","2.3","2.35","2.3","958","4106.26","82.66","1113000","-84000","144.4"
"VEDL","19-Aug-2019","29-Aug-2019","PE","140","2.35","2.9","1.75","1.95","1.9","1.95","483","2060.52","31.92","1071000","-42000","144.3"
"VEDL","20-Aug-2019","29-Aug-2019","PE","140","2.3","3.1","1.95","2.5","2.55","2.5","605","2584.7","43.7","1071000","0","142.4"
"VEDL","21-Aug-2019","29-Aug-2019","PE","140","2.9","4.6","2.85","3.35","3.25","3.35","1039","4486.88","123.08","1059000","-12000","139.95"
"VEDL","22-Aug-2019","29-Aug-2019","PE","140","4","14.65","3.85","11.3","11.1","11.3","643","2840.46","139.86","405000","-654000","129.05"
"VEDL","23-Aug-2019","29-Aug-2019","PE","140","10.6","10.8","3.8","4.55","5.2","4.55","152","663.82","25.42","429000","24000","137.4"
"VEDL","26-Aug-2019","29-Aug-2019","PE","140","6.2","10.7","5","5.8","5.9","5.8","137","609.96","34.56","330000","-99000","135.05"
"VEDL","27-Aug-2019","29-Aug-2019","PE","140","4.15","6.15","3","3.45","3.55","3.45","145","629.02","20.02","519000","189000","-"
"VEDL","28-Aug-2019","29-Aug-2019","PE","140","3.2","8.5","3.2","8","8.15","8","150","657.54","27.54","324000","-195000","132.35"
"VEDL","29-Aug-2019","29-Aug-2019","PE","140","7.95","8","2.6","4.25","4.4","0","169","736.82","27.02","216000","-105000","135.75"
