Date,Expiry,Strike,Returns,OV,OV-Mean,Ratio
05-Dec-2019,26-Dec-2019,140,-12.337662337662339,12.209302325581396,18.11439957136153,0.6740108761255347
06-Dec-2019,26-Dec-2019,140,-4.964539007092194,8.571428571428521,11.441309870364881,0.7491649704925932
09-Dec-2019,26-Dec-2019,140,-18.796992481203006,12.277777777777752,14.724378653433662,0.8338401277743985
10-Dec-2019,26-Dec-2019,140,-20.18348623853212,3.09090909090907,11.01950289159589,0.2804944216917785
11-Dec-2019,26-Dec-2019,140,38.38383838383837,-4.285714285714286,7.980038480038448,-0.5370543383261527
19-Dec-2019,26-Dec-2019,140,-36.75675675675676,118.99999999999993,132.22222222222226,0.8999999999999992
20-Dec-2019,26-Dec-2019,140,28.800000000000008,24.285714285714285,153.55555555555554,0.1581558817448832
