"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"VEDL","01-Apr-2019","25-Apr-2019","CE","180","12.3","17.15","12.3","13.8","14.25","13.8","195","876.67","69.37","243800","-128800","188.9"
"VEDL","02-Apr-2019","25-Apr-2019","CE","180","13.1","15","11.85","13.1","13.1","13.1","57","253.33","17.35","246100","2300","187.9"
"VEDL","03-Apr-2019","25-Apr-2019","CE","180","13.55","15","11.35","11.45","11.5","11.45","41","182.08","12.34","243800","-2300","185.8"
"VEDL","04-Apr-2019","25-Apr-2019","CE","180","11.9","13.6","10","12.2","12.25","12.2","70","308.78","18.98","234600","-9200","187.2"
"VEDL","05-Apr-2019","25-Apr-2019","CE","180","13.4","16","11.7","15.85","16","15.85","38","169.94","12.62","218500","-16100","191.7"
"VEDL","08-Apr-2019","25-Apr-2019","CE","180","17.05","17.05","11","11.25","11.25","11.25","34","150.23","9.47","234600","16100","186.65"
"VEDL","09-Apr-2019","25-Apr-2019","CE","180","12.3","14","9.65","14","14","14","25","110.41","6.91","211600","-23000","190"
"VEDL","10-Apr-2019","25-Apr-2019","CE","180","13.4","13.7","10.5","12.45","12.25","12.45","20","88.43","5.63","218500","6900","188.5"
"VEDL","11-Apr-2019","25-Apr-2019","CE","180","10.45","10.45","6.1","7","7","7","406","1747.76","66.92","416300","197800","181.15"
"VEDL","12-Apr-2019","25-Apr-2019","CE","180","7.1","8.2","5.9","7.9","7.75","7.9","406","1746.02","65.18","319700","-96600","183.9"
"VEDL","15-Apr-2019","25-Apr-2019","CE","180","7.65","10.5","7.65","8.1","8.25","8.1","115","499.29","23.19","280600","-39100","184.7"
"VEDL","16-Apr-2019","25-Apr-2019","CE","180","9.25","11.45","7.3","7.55","7.5","7.55","92","400.02","19.14","262200","-18400","184.95"
"VEDL","18-Apr-2019","25-Apr-2019","CE","180","7.7","7.7","2.8","3.1","2.85","3.1","630","2661.05","52.85","747500","485300","178.6"
"VEDL","22-Apr-2019","25-Apr-2019","CE","180","2.8","2.85","1.1","1.25","1.35","1.25","1256","5253.07","53.23","1504200","756700","175"
"VEDL","23-Apr-2019","25-Apr-2019","CE","180","1.25","1.35","0.7","0.75","0.75","0.75","927","3857.32","19.54","1591600","87400","174.8"
"VEDL","24-Apr-2019","25-Apr-2019","CE","180","0.6","0.6","0.2","0.3","0.25","0.3","1063","4408.13","7.31","1329400","-262200","174.8"
"VEDL","25-Apr-2019","25-Apr-2019","CE","180","0.25","0.3","0.05","0.05","0.05","0","448","1855.83","1.11","1198300","-131100","170.45"
