Date,Expiry,Strike Price,Returns,Alpha,Alpha-Mean,Ratio
24-Jun-2019,27-Jun-2019,160,33.53658536585366,16.899999999999977,15.693205345379262,1.0768991820384257
10-Jul-2019,25-Jul-2019,170,-5.9999999999999964,-0.8620689655172414,-0.7814222814222815,1.1032049968528839
11-Jul-2019,25-Jul-2019,170,73.91304347826089,-0.8037974683544297,-0.8361778706606297,0.9612757004910719
12-Jul-2019,25-Jul-2019,170,-21.052631578947363,-0.41964285714285615,-0.8330665890683348,0.5037326699323836
15-Jul-2019,25-Jul-2019,170,1.7241379310344922,-0.5652173913043478,-0.6951697636715091,0.8130638310837579
16-Jul-2019,25-Jul-2019,170,11.111111111111114,-0.5794392523364476,-0.596219238933878,0.9718560128528637
17-Jul-2019,25-Jul-2019,170,-58.333333333333336,-0.3139534883720917,-0.5214331669278838,0.6020972739839403
22-Jul-2019,25-Jul-2019,170,-46.15384615384615,-0.6626506024096385,-0.7214186831959881,0.9185381774062205
23-Jul-2019,25-Jul-2019,170,-68.42105263157893,-0.6666666666666686,-0.837651054541837,0.795876353347767
24-Jul-2019,25-Jul-2019,170,359.99999999999994,-0.9899999999999978,-0.7550487153605516,1.3111736764259667
19-Aug-2019,29-Aug-2019,140,-15.833333333333336,2.205128205128211,1.612744290733424,1.3673142219746381
27-Aug-2019,29-Aug-2019,140,-78.94736842105263,-0.5507246376811611,-0.7979677986544008,0.6901589745975194
28-Aug-2019,29-Aug-2019,140,-66.66666666666666,-0.9562500000000007,-0.6585338283239328,1.4520894126787687
16-Sep-2019,26-Sep-2019,130,-18.877551020408166,53.285714285714306,36.01984126984129,1.4793433953949542
17-Sep-2019,26-Sep-2019,130,12.290502793296106,38.500000000000014,44.72619047619049,0.8607931860527017
19-Sep-2019,26-Sep-2019,130,4.322766570605187,80.75000000000003,56.86190476190476,1.4201071937023706
24-Sep-2019,26-Sep-2019,130,0.0,299.4999999999999,216.41666666666666,1.3839045051983052
09-Oct-2019,31-Oct-2019,150,-29.000000000000004,-0.5029239766081884,-0.5959142080469088,0.8439536594646853
10-Oct-2019,31-Oct-2019,150,29.761904761904763,-0.7468354430379742,-0.5866203045150413,1.2731155694574579
11-Oct-2019,31-Oct-2019,150,-17.322834645669285,-0.38311688311688163,-0.6343642509931652,0.6039383248931054
14-Oct-2019,31-Oct-2019,150,49.01960784313726,-0.32116788321167716,-0.5442921009210148,0.5900653025612871
18-Nov-2019,28-Nov-2019,150,-28.846153846153843,-0.7764705882352935,-0.5804269134812438,1.3377577265985698
19-Nov-2019,28-Nov-2019,150,2.85714285714286,-0.8383838383838395,-0.7656872245022041,1.0949429630733327
20-Nov-2019,28-Nov-2019,150,-32.35294117647059,-0.8636363636363648,-0.8125903644286,1.0628188586061558
21-Nov-2019,28-Nov-2019,150,22.727272727272727,-0.9049586776859495,-0.8261635967518326,1.0953746706389749
22-Nov-2019,28-Nov-2019,150,22.222222222222207,-0.9011627906976745,-0.8689929599020513,1.0370196679145125
25-Nov-2019,28-Nov-2019,150,-54.285714285714285,-0.7333333333333323,-0.8899192773399962,0.8240447779997468
26-Nov-2019,28-Nov-2019,150,-20.000000000000004,-0.8672566371681425,-0.846484933905652,1.024538774915521
27-Nov-2019,28-Nov-2019,150,-66.66666666666666,-0.8591549295774681,-0.8339175870663831,1.0302635930726283
05-Dec-2019,26-Dec-2019,140,-12.337662337662339,0.5813953488372093,0.7835309088473618,0.7420196730879316
06-Dec-2019,26-Dec-2019,140,-4.964539007092194,0.4285714285714261,0.5297103108407183,0.809067559759651
09-Dec-2019,26-Dec-2019,140,-18.796992481203006,0.7222222222222207,0.6910859722163796,1.0450540906017585
19-Dec-2019,26-Dec-2019,140,-36.75675675675676,16.99999999999999,15.277777777777784,1.1127272727272717
