"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AMBUJACEM","02-Mar-2022","31-Mar-2022","PE","300","10.85","18.15","10.85","16.6","15.85","16.6","725","3429.33","166.83","826500","105000","304.15"
"AMBUJACEM","03-Mar-2022","31-Mar-2022","PE","300","14.4","25.6","13.75","24.25","24.55","24.25","604","2902.35","184.35","726000","-100500","290.2"
"AMBUJACEM","04-Mar-2022","31-Mar-2022","PE","300","26","28.4","19.1","22.2","22.75","22.2","200","971.17","71.17","663000","-63000","292.6"
"AMBUJACEM","07-Mar-2022","31-Mar-2022","PE","300","26.7","32.9","25.6","30","30","30","75","370.44","32.94","631500","-31500","281.2"
"AMBUJACEM","08-Mar-2022","31-Mar-2022","PE","300","31.5","34.25","28","28.4","28.4","28.4","44","218.14","20.14","603000","-28500","-"
"AMBUJACEM","09-Mar-2022","31-Mar-2022","PE","300","27.5","28","20.55","21.3","20.95","21.3","61","296.04","21.54","567000","-36000","291.65"
"AMBUJACEM","10-Mar-2022","31-Mar-2022","PE","300","14","21.2","14","19.7","20.55","19.7","158","752.87","41.87","591000","24000","293.2"
"AMBUJACEM","11-Mar-2022","31-Mar-2022","PE","300","18.8","20.95","18.05","18.75","19.15","18.75","25","119.76","7.26","589500","-1500","-"
"AMBUJACEM","14-Mar-2022","31-Mar-2022","PE","300","18.55","21","18.55","20.55","20.15","20.55","62","297.37","18.37","561000","-28500","-"
"AMBUJACEM","15-Mar-2022","31-Mar-2022","PE","300","17","18.9","14.35","17.7","18","17.7","190","901.79","46.79","544500","-16500","-"
"AMBUJACEM","16-Mar-2022","31-Mar-2022","PE","300","15.2","15.55","8.15","8.55","8.4","8.55","738","3442.91","121.91","583500","39000","309.35"
"AMBUJACEM","17-Mar-2022","31-Mar-2022","PE","300","6.2","9.2","5.95","8.75","8.4","8.75","936","4318.3","106.3","739500","156000","-"
"AMBUJACEM","21-Mar-2022","31-Mar-2022","PE","300","8.95","11.7","8.95","11.1","11.2","11.1","613","2853.76","95.26","591000","-148500","-"
"AMBUJACEM","22-Mar-2022","31-Mar-2022","PE","300","12","14.55","9.15","10.1","9.9","10.1","1127","5287.89","216.39","562500","-28500","-"
"AMBUJACEM","23-Mar-2022","31-Mar-2022","PE","300","9.45","13","8.95","11.8","11.9","11.8","325","1516.75","54.25","556500","-6000","-"
"AMBUJACEM","24-Mar-2022","31-Mar-2022","PE","300","13.05","14.05","9.85","11.8","12.35","11.8","163","760.91","27.41","553500","-3000","-"
"AMBUJACEM","25-Mar-2022","31-Mar-2022","PE","300","11.65","13.25","10.75","11.35","11","11.35","147","688.4","26.9","487500","-66000","-"
"AMBUJACEM","28-Mar-2022","31-Mar-2022","PE","300","11","18.15","11","14.7","14.65","14.7","115","544.07","26.57","421500","-66000","-"
"AMBUJACEM","29-Mar-2022","31-Mar-2022","PE","300","12.1","12.1","5.5","5.85","5.5","5.85","519","2391.55","56.05","481500","60000","-"
"AMBUJACEM","30-Mar-2022","31-Mar-2022","PE","300","2.95","3.7","1","1.7","1.5","1.7","599","2712.1","16.6","501000","19500","303.05"
"AMBUJACEM","31-Mar-2022","31-Mar-2022","PE","300","0.8","2","0.25","1.05","0.5","299.25","534","2410.16","7.16","181500","-319500","-"
