"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","01-Nov-2019","26-Dec-2019","CE","30000","1143.5","1280.15","1143.5","1261.8","1265","1261.8","74","462.21","18.21","1580","720","30330.55"
"BANKNIFTY","04-Nov-2019","26-Dec-2019","CE","30000","1385.2","1420","1187.05","1261","1261","1261","83","520.48","22.48","2540","960","30333.1"
"BANKNIFTY","05-Nov-2019","26-Dec-2019","CE","30000","1251","1290.05","1122","1182.35","1175","1182.35","82","512.08","20.08","3000","460","30219.85"
"BANKNIFTY","06-Nov-2019","26-Dec-2019","CE","30000","1103","1500","1030.45","1433.1","1425","1433.1","85","531.55","21.55","3560","560","30609.6"
"BANKNIFTY","07-Nov-2019","26-Dec-2019","CE","30000","1475.2","1507","1300","1395.2","1394","1395.2","66","414.79","18.79","3840","280","30633.15"
"BANKNIFTY","08-Nov-2019","26-Dec-2019","CE","30000","1209.05","1670","1209.05","1415.15","1450","1415.15","295","1858.86","88.86","5260","1420","30749.4"
"BANKNIFTY","11-Nov-2019","26-Dec-2019","CE","30000","1350","1707","1350","1638.25","1699.9","1638.25","66","416.78","20.78","5300","40","31115.55"
"BANKNIFTY","13-Nov-2019","26-Dec-2019","CE","30000","1641.1","1664.95","1272.45","1295.5","1272.45","1295.5","107","671.94","29.94","5140","-160","30541.55"
"BANKNIFTY","14-Nov-2019","26-Dec-2019","CE","30000","1250","1395","1140","1317.45","1350.3","1317.45","4377","27341.41","1079.41","84740","79600","30749.95"
"BANKNIFTY","15-Nov-2019","26-Dec-2019","CE","30000","1450","1615.6","1339","1502.5","1523.4","1502.5","6067","38216.36","1814.36","201640","116900","31008.4"
"BANKNIFTY","18-Nov-2019","26-Dec-2019","CE","30000","1550","1580","1398","1464.15","1470","1464.15","2041","12860.37","614.37","230040","28400","30992.1"
"BANKNIFTY","19-Nov-2019","26-Dec-2019","CE","30000","1475","1665","1420","1646","1665","1646","1058","6682.9","334.9","238360","8320","31236.25"
"BANKNIFTY","20-Nov-2019","26-Dec-2019","CE","30000","1646","1760","1586.7","1682.9","1665.1","1682.9","277","1755.32","93.32","240800","2440","31353.85"
"BANKNIFTY","21-Nov-2019","26-Dec-2019","CE","30000","1640","1755.6","1612","1664.65","1666.5","1664.65","444","2814.26","150.26","241340","540","31349.95"
"BANKNIFTY","22-Nov-2019","26-Dec-2019","CE","30000","1651.55","1655","1446","1481.2","1483.65","1481.2","1348","8496.9","408.9","226360","-14980","31111.6"
"BANKNIFTY","25-Nov-2019","26-Dec-2019","CE","30000","1500","1844","1488","1816.9","1844","1816.9","1939","12312.42","678.42","195680","-30680","31555.9"
"BANKNIFTY","26-Nov-2019","26-Dec-2019","CE","30000","1933.5","2022.85","1720","1878.9","1939.1","1878.9","2442","15599.4","947.4","160780","-34900","31718.35"
"BANKNIFTY","27-Nov-2019","26-Dec-2019","CE","30000","2021","2086.3","1944.1","2052.75","2086.3","2052.75","397","2541.95","159.95","165860","5080","31875.95"
"BANKNIFTY","28-Nov-2019","26-Dec-2019","CE","30000","2097.1","2260","2070","2227.05","2260","2227.05","1097","7061.63","479.63","185280","19420","32122.95"
"BANKNIFTY","29-Nov-2019","26-Dec-2019","CE","30000","2163","2163","1925","2062.6","2080.15","2062.6","697","4459.57","277.57","176380","-8900","31946.1"
"BANKNIFTY","02-Dec-2019","26-Dec-2019","CE","30000","2002.1","2087.55","1880","1991.15","1979.35","1991.15","336","2144.62","128.62","173060","-3320","31871.45"
"BANKNIFTY","03-Dec-2019","26-Dec-2019","CE","30000","1910","1910","1695","1797.15","1814.4","1797.15","1268","8059.28","451.28","154880","-18180","31613.35"
"BANKNIFTY","04-Dec-2019","26-Dec-2019","CE","30000","1688","2155.7","1620","2138.75","2140","2138.75","2785","17794.9","1084.9","116220","-38660","31979.3"
"BANKNIFTY","05-Dec-2019","26-Dec-2019","CE","30000","2149.65","2199.9","1788.2","1809.5","1788.65","1809.5","261","1671.36","105.36","113720","-2500","31712.95"
"BANKNIFTY","06-Dec-2019","26-Dec-2019","CE","30000","1875.85","1957.4","1450","1550.15","1522.2","1550.15","3715","23427.31","1137.31","101640","-12080","31341.55"
"BANKNIFTY","09-Dec-2019","26-Dec-2019","CE","30000","1484.15","1685.2","1340","1485.1","1485","1485.1","791","4983.81","237.81","98620","-3020","31316.65"
"BANKNIFTY","10-Dec-2019","26-Dec-2019","CE","30000","1471","1502.35","1305.85","1328.5","1334.95","1328.5","281","1766.4","80.4","98140","-480","31160.35"
"BANKNIFTY","11-Dec-2019","26-Dec-2019","CE","30000","1322.2","1455.45","1180.9","1406.2","1414.45","1406.2","703","4407.44","189.44","93300","-4840","31256.75"
"BANKNIFTY","12-Dec-2019","26-Dec-2019","CE","30000","1470.9","1763.95","1470.9","1738.5","1740.85","1738.5","280","1768.86","88.86","93240","-60","31665.45"
"BANKNIFTY","13-Dec-2019","26-Dec-2019","CE","30000","1907.7","2228.95","1907.7","2159.75","2118.8","2159.75","304","1950.56","126.56","93120","-120","32014.25"
"BANKNIFTY","16-Dec-2019","26-Dec-2019","CE","30000","2151","2185.3","1905.1","2023","2044.5","2023","126","807.71","51.71","92200","-920","31974.2"
"BANKNIFTY","17-Dec-2019","26-Dec-2019","CE","30000","2123.1","2272.05","2065.8","2213.85","2221.9","2213.85","116","747.71","51.71","92100","-100","32140.25"
"BANKNIFTY","18-Dec-2019","26-Dec-2019","CE","30000","2239.9","2297","2075.4","2279.8","2290","2279.8","121","778.47","52.47","92120","20","32244.25"
"BANKNIFTY","19-Dec-2019","26-Dec-2019","CE","30000","2175.5","2352","2132.9","2269.2","2275","2269.2","190","1226.24","86.24","91600","-520","32241.45"
"BANKNIFTY","20-Dec-2019","26-Dec-2019","CE","30000","2244.25","2424.75","2197.85","2379.75","2384.6","2379.75","154","996.31","72.31","91120","-480","32384.95"
"BANKNIFTY","23-Dec-2019","26-Dec-2019","CE","30000","2320.75","2425","2233","2336.45","2337.55","2336.45","259","1675.27","121.27","90480","-640","32339.45"
"BANKNIFTY","24-Dec-2019","26-Dec-2019","CE","30000","2294.9","2382.8","2287","2316.2","2321","2316.2","392","2534.98","182.98","89180","-1300","32280.75"
"BANKNIFTY","26-Dec-2019","26-Dec-2019","CE","30000","2244.4","2267","1987","2000.05","2000","0","1548","9951.12","663.12","88120","-1060","31997.7"
