"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","01-Oct-2019","31-Oct-2019","PE","29000","581.7","1381.65","524.65","935.5","869.55","935.5","27107","161944.18","4723.58","279780","-47380","28725.5"
"BANKNIFTY","03-Oct-2019","31-Oct-2019","PE","29000","1035","1247.95","934.65","1102.35","1098.4","1102.35","6604","39719.23","1416.03","249520","-30260","28414.1"
"BANKNIFTY","04-Oct-2019","31-Oct-2019","PE","29000","1098.4","1606.55","925","1522.95","1550.15","1522.95","7496","45341.89","1865.09","199400","-50120","27731.85"
"BANKNIFTY","07-Oct-2019","31-Oct-2019","PE","29000","1425.55","1655.7","1241.35","1484.6","1484","1484.6","2553","15502.93","695.53","167360","-32040","27767.55"
"BANKNIFTY","09-Oct-2019","31-Oct-2019","PE","29000","1483.45","1548.35","775.65","837.75","835","837.75","4341","26073.39","895.59","174420","7060","28785.85"
"BANKNIFTY","10-Oct-2019","31-Oct-2019","PE","29000","965.1","1373.9","951.95","1292.9","1245.15","1292.9","2450","14800.37","590.37","179040","4620","28013.45"
"BANKNIFTY","11-Oct-2019","31-Oct-2019","PE","29000","1073.45","1548.95","891.65","1271.05","1261.35","1271.05","1748","10530.36","391.96","186720","7680","28042.5"
"BANKNIFTY","14-Oct-2019","31-Oct-2019","PE","29000","1154.8","1285","920","1154.65","1180.5","1154.65","1587","9537.81","333.21","182220","-4500","28181.95"
"BANKNIFTY","15-Oct-2019","31-Oct-2019","PE","29000","1040","1125.55","794.35","877.4","867","877.4","1693","10126.97","307.57","186620","4400","28555.1"
"BANKNIFTY","16-Oct-2019","31-Oct-2019","PE","29000","801.3","1020","737.15","831.15","821.2","831.15","3015","17995.87","508.87","186860","240","28538.8"
"BANKNIFTY","17-Oct-2019","31-Oct-2019","PE","29000","813.7","847","480.15","506.65","515","506.65","12568","74288.5","1394.1","216520","29660","28989.45"
"BANKNIFTY","18-Oct-2019","31-Oct-2019","PE","29000","578.3","589.85","419.05","463.9","464.8","463.9","28207","166350.3","2749.7","284800","68280","29120.25"
"BANKNIFTY","22-Oct-2019","31-Oct-2019","PE","29000","388.25","417.75","235.8","294.5","283.05","294.5","51295","300649.98","3138.98","383640","98840","29411.15"
"BANKNIFTY","23-Oct-2019","31-Oct-2019","PE","29000","292.65","374","181.15","227.5","210","227.5","51330","300276.26","2562.26","402080","18440","29459.6"
"BANKNIFTY","24-Oct-2019","31-Oct-2019","PE","29000","173.4","368.2","137","276.05","254","276.05","126033","737162.5","6171.1","350960","-51120","29107.95"
"BANKNIFTY","25-Oct-2019","31-Oct-2019","PE","29000","254","349.3","100","116.1","107.95","116.1","538113","3145655.28","24599.88","522040","171080","29395.95"
"BANKNIFTY","27-Oct-2019","31-Oct-2019","PE","29000","70.05","99.65","66.65","92.6","93","92.6","61677","358845.61","1119.01","610060","88020","29516.3"
"BANKNIFTY","29-Oct-2019","31-Oct-2019","PE","29000","74.9","107","27","30.4","27.6","30.4","498240","2894886.38","5094.38","830140","220080","29873.05"
"BANKNIFTY","30-Oct-2019","31-Oct-2019","PE","29000","29.95","32","7.55","9.1","7.55","9.1","347470","2016320.75","994.75","909080","78940","29987.5"
"BANKNIFTY","31-Oct-2019","31-Oct-2019","PE","29000","3.9","4.25","0.05","0.1","0.05","0","989095","5736924.54","173.54","838900","-70180","30066.25"
