"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","01-Mar-2019","25-Apr-2019","PE","27000","590.85","590.85","540","540","540","540","12","66.18","1.38","180","160","-"
"BANKNIFTY","05-Mar-2019","25-Apr-2019","PE","27000","565.1","565.1","369.55","385","391.6","385","497","2732.65","48.85","7760","7580","27554.05"
"BANKNIFTY","06-Mar-2019","25-Apr-2019","PE","27000","366.4","397","343.1","351.15","350.8","351.15","371","2031.26","27.86","12180","4420","27625.65"
"BANKNIFTY","07-Mar-2019","25-Apr-2019","PE","27000","351.15","355","280.15","283.4","282.9","283.4","528","2883.88","32.68","18500","6320","27764.6"
"BANKNIFTY","08-Mar-2019","25-Apr-2019","PE","27000","303","305.05","264.15","271.85","270","271.85","319","1741.03","18.43","20720","2220","-"
"BANKNIFTY","11-Mar-2019","25-Apr-2019","PE","27000","253.6","253.6","201.6","210.05","210","210.05","802","4365.86","35.06","26580","5860","27966.65"
"BANKNIFTY","12-Mar-2019","25-Apr-2019","PE","27000","175","185","146.25","151.95","155","151.95","2305","12521.35","74.35","38300","11720","-"
"BANKNIFTY","13-Mar-2019","25-Apr-2019","PE","27000","157.75","157.75","112.3","117.2","119","117.2","1408","7640.08","36.88","46080","7780","28884.3"
"BANKNIFTY","14-Mar-2019","25-Apr-2019","PE","27000","100","132","98.05","114.5","109","114.5","1202","6519.31","28.51","50420","4340","28923.1"
"BANKNIFTY","15-Mar-2019","25-Apr-2019","PE","27000","98.9","105","74","83.9","85","83.9","1370","7421.39","23.39","46780","-3640","29381.45"
"BANKNIFTY","18-Mar-2019","25-Apr-2019","PE","27000","50","114.15","50","96","90","96","952","5157.87","17.07","47460","680","29596.1"
"BANKNIFTY","19-Mar-2019","25-Apr-2019","PE","27000","90","125","62.9","70.95","62.9","70.95","534","2892.18","8.58","50200","2740","29767.85"
"BANKNIFTY","20-Mar-2019","25-Apr-2019","PE","27000","61","72","42","43.05","45.05","43.05","1531","8282.68","15.28","66840","16640","29832.2"
"BANKNIFTY","22-Mar-2019","25-Apr-2019","PE","27000","38.75","57","36.5","52.75","48","52.75","1385","7491.9","12.9","79760","12920","29582.5"
"BANKNIFTY","25-Mar-2019","25-Apr-2019","PE","27000","77","79.95","55.75","64.1","61","64.1","1433","7757.31","19.11","92340","12580","29281.2"
"BANKNIFTY","26-Mar-2019","25-Apr-2019","PE","27000","53","56","37.55","39.1","39.2","39.1","1448","7832.46","13.26","98320","5980","-"
"BANKNIFTY","27-Mar-2019","25-Apr-2019","PE","27000","35.1","57.55","25.85","37.5","36.5","37.5","5917","31994.97","43.17","163280","64960","30019.8"
"BANKNIFTY","28-Mar-2019","25-Apr-2019","PE","27000","35.05","36.65","18.15","21.15","20","21.15","7609","41125.85","37.25","239520","76240","-"
"BANKNIFTY","29-Mar-2019","25-Apr-2019","PE","27000","20","30","15.95","27.95","25.65","27.95","2851","15409.94","14.54","237660","-1860","30426.8"
"BANKNIFTY","01-Apr-2019","25-Apr-2019","PE","27000","25.65","25.8","17.5","22.25","22","22.25","2969","16044.81","12.21","234020","-3640","-"
"BANKNIFTY","02-Apr-2019","25-Apr-2019","PE","27000","20.65","25.3","15","16.55","15.8","16.55","3761","20323.86","14.46","197520","-36500","30354.25"
"BANKNIFTY","03-Apr-2019","25-Apr-2019","PE","27000","13.5","18.75","11.55","17.2","17.75","17.2","2624","14177.09","7.49","183720","-13800","30093.3"
"BANKNIFTY","04-Apr-2019","25-Apr-2019","PE","27000","13","15.8","11.15","12.8","12.95","12.8","2566","13863.23","6.83","178300","-5420","29904.9"
"BANKNIFTY","05-Apr-2019","25-Apr-2019","PE","27000","12.2","12.9","7.25","8.75","7.8","8.75","2280","12316.55","4.55","178460","160","-"
"BANKNIFTY","08-Apr-2019","25-Apr-2019","PE","27000","8.5","16.5","6.6","11.2","9.15","11.2","1885","10182.69","3.69","175540","-2920","-"
"BANKNIFTY","09-Apr-2019","25-Apr-2019","PE","27000","9.15","12","7","7.5","7.3","7.5","1645","8885.81","2.81","169200","-6340","30113.85"
"BANKNIFTY","10-Apr-2019","25-Apr-2019","PE","27000","5.5","12.9","5.5","8.9","9.95","8.9","951","5137.06","1.66","157480","-11720","29803.5"
"BANKNIFTY","11-Apr-2019","25-Apr-2019","PE","27000","6.65","13.3","6.65","9.6","10","9.6","2143","11576.93","4.73","138960","-18520","29786.1"
"BANKNIFTY","12-Apr-2019","25-Apr-2019","PE","27000","9","9","5.65","5.95","6","5.95","977","5277.12","1.32","130460","-8500","-"
"BANKNIFTY","15-Apr-2019","25-Apr-2019","PE","27000","5.65","5.65","2.6","2.7","2.95","2.7","909","4909.21",".61","125480","-4980","-"
"BANKNIFTY","16-Apr-2019","25-Apr-2019","PE","27000","1.35","1.9","1.35","1.55","1.75","1.55","1291","6971.8",".4","120100","-5380","30531.35"
"BANKNIFTY","18-Apr-2019","25-Apr-2019","PE","27000","2","7","1.6","4.55","2.55","4.55","3390","18308.61","2.61","99740","-20360","30223.4"
"BANKNIFTY","22-Apr-2019","25-Apr-2019","PE","27000","3.9","3.9","1.85","2.45","2.75","2.45","3405","18388.8","1.8","104140","4400","-"
"BANKNIFTY","23-Apr-2019","25-Apr-2019","PE","27000","1.45","3.6","0.5","2.7","2.35","2.7","2449","13225.55",".95","104420","280","-"
