Date,Expiry,Strike Price,Returns,Alpha,Alpha-Mean,Ratio
11-Jan-2019,28-Feb-2019,27000,-10.308188401966484,1.2714285714285756,1.7631786967292369,0.7211002343591852
15-Jan-2019,28-Feb-2019,27000,2.4217961654894045,1.1131944444444444,1.1450988990088267,0.9721382540914169
18-Jan-2019,28-Feb-2019,27000,6.047677457202288,1.3396890583748922,1.3737322411102906,0.9752184729187955
22-Jan-2019,28-Feb-2019,27000,-16.0007767367348,1.1682412790697674,1.4999148353415548,0.778871740943705
24-Jan-2019,28-Feb-2019,27000,-15.337995337995341,0.6159537572254369,1.086295169614522,0.5670224580341378
08-Feb-2019,28-Feb-2019,27000,3.7912717425268174,1.3623322535863094,1.5895098363018736,0.8570769569793216
11-Feb-2019,28-Feb-2019,27000,-18.893773642776818,1.0620046620046586,1.704990313925925,0.622880173177804
25-Mar-2019,25-Apr-2019,27000,22.383104125736743,35.588143525741046,51.25241313463403,0.694370105701271
10-Apr-2019,25-Apr-2019,27000,0.902567649347278,315.0,340.58535714285716,0.924878282033348
11-Apr-2019,25-Apr-2019,27000,7.09234865717965,290.2187499999999,328.07488095238085,0.8846113093374081
18-Apr-2019,25-Apr-2019,27000,-8.54956753160346,708.4395604395608,1307.295498127566,0.5419123384531316
22-Apr-2019,25-Apr-2019,27000,-12.633692153265724,1097.122448979592,1378.8173684141423,0.7956981643199462
23-Apr-2019,25-Apr-2019,27000,11.683475562451505,918.4074074074076,1361.284110666599,0.6746625485532761
10-May-2019,27-Jun-2019,29000,-10.7420778178901,0.03676136879368249,0.05854277883214442,0.627940277640147
16-May-2019,27-Jun-2019,29000,21.798881205127056,-0.13121146173376924,-0.24105337976110874,0.5443253351759839
29-May-2019,27-Jun-2019,29000,9.535714285714278,34.62368024132729,36.58998859065316,0.9462610286293406
31-May-2019,27-Jun-2019,29000,15.830434782608691,31.441429516876262,43.893062614620845,0.7163188814808988
06-Jun-2019,27-Jun-2019,29000,7.4230769230769225,30.549342105263182,54.938526516210665,0.5560640964087199
07-Jun-2019,27-Jun-2019,29000,-9.066344463971877,49.67668269230767,54.64116404567297,0.9091439313186002
18-Jun-2019,27-Jun-2019,29000,-12.458333333333327,37.63231197771588,56.65892627425313,0.6641903483232209
11-Jul-2019,29-Aug-2019,31000,-11.14563106796116,-0.4153417832808275,-0.5437465329678656,0.7638518281924814
16-Jul-2019,29-Aug-2019,31000,16.957671957671963,-0.5296803652968046,-0.5541523175712985,0.9558389426543448
17-Jul-2019,29-Aug-2019,31000,-29.579265457926546,-0.42178280975920907,-0.5922651782432907,0.7121519637711152
29-Jul-2019,29-Aug-2019,31000,-54.11522633744856,-1.055824039653035,-1.083498683266667,0.974458073608179
30-Jul-2019,29-Aug-2019,31000,19.210526315789465,-1.0442348157079706,-1.086194291459914,0.9613701930843815
31-Jul-2019,29-Aug-2019,31000,-15.45454545454546,-1.0572950370849719,-1.0666873798470369,0.9911948496443148
02-Aug-2019,29-Aug-2019,31000,-18.94736842105263,-1.0610219033519337,-1.061789162710378,0.9992773901021125
05-Aug-2019,29-Aug-2019,31000,40.476190476190474,-1.062054434270144,-1.067384858591699,0.9950060896230175
06-Aug-2019,29-Aug-2019,31000,-1.2345679012345707,-1.064923918679708,-1.0689713243200896,0.9962137378727572
07-Aug-2019,29-Aug-2019,31000,-2.1621621621621547,-1.025976450092551,-1.0626667521005952,0.9654733697694806
08-Aug-2019,29-Aug-2019,31000,-29.43632567849687,-1.0491050357622622,-1.0509849343474675,0.9982112982557904
09-Aug-2019,29-Aug-2019,31000,85.24590163934428,-1.0248827696298508,-1.0466684681781737,0.9791856741550236
13-Aug-2019,29-Aug-2019,31000,-5.555555555555555,-1.0101449946727201,-1.0333214184948878,0.9775709441347631
14-Aug-2019,29-Aug-2019,31000,36.99999999999999,-1.0039913100591116,-1.0280442666882779,0.9766031897569449
19-Aug-2019,29-Aug-2019,31000,5.555555555555552,-1.0121214301129422,-1.013073367185587,0.9990603473514565
20-Aug-2019,29-Aug-2019,31000,19.047619047619044,-1.002674862934042,-1.0137321789989944,0.9890924681153253
21-Aug-2019,29-Aug-2019,31000,0.0,-1.0046236048808124,-1.0132933632906378,0.9914439798740311
22-Aug-2019,29-Aug-2019,31000,44.99999999999999,-0.995194419001493,-1.0064732993092655,0.9887936616743701
26-Aug-2019,29-Aug-2019,31000,-40.476190476190474,-0.9887780750831108,-1.0044239648448536,0.9844230222402554
16-Sep-2019,31-Oct-2019,26000,-21.135,10.832116788321168,11.853478977883546,0.9138343948246708
25-Sep-2019,31-Oct-2019,26000,7.0513719143079285,115.6790322580645,117.17158441155625,0.9872618249468295
27-Sep-2019,31-Oct-2019,26000,-14.616479275906723,110.91988555078687,137.33299302915773,0.8076710709074623
07-Oct-2019,31-Oct-2019,26000,40.395232566405234,7.489618644067794,13.996020627651822,0.5351248646540729
10-Oct-2019,31-Oct-2019,26000,-9.776000000000003,12.663207547169815,13.937971655820895,0.9085401993826913
11-Oct-2019,31-Oct-2019,26000,-2.0408163265306123,12.749687890137329,16.059828716998716,0.793886915907283
14-Oct-2019,31-Oct-2019,26000,6.0,16.258941877794342,17.813185132355226,0.9127475943795244
13-Nov-2019,26-Dec-2019,30000,5.3960000000000035,0.8936468646864675,1.5804739680606197,0.5654296639779842
22-Nov-2019,26-Dec-2019,30000,21.126666666666672,4.084512217527094,4.867315345017308,0.8391714791416643
03-Dec-2019,26-Dec-2019,30000,26.703199052132703,18.158131682611128,23.34773709644763,0.7777255503435447
